kickoff	venue	home_team	away_team	score	home_goals	away_goals	result_1	result_n	result_2	result	home_elo	away_elo	elo_diff	elo_swap	home_1m_elo_diff	away_1m_elo_diff
2014-08-24	La Beaujoire-Louis-Fonteneau	Nantes	Monaco	0 - 1	0	1	0	0	1	3	1550	1663	113	6.9	0.74963	-31.79932
2014-08-29	Stade Vélodrome	Marseille	Nice	4 - 0	4	0	1	0	0	1	1624	1528	96	7.3	-18.46094	-8.59985
2014-08-30	Stade Louis II	Monaco	Lille	1 - 1	1	1	0	1	0	2	1667	1693	26	0.7	-27.3053	-11.14087
2014-08-30	Stade de la Licorne	Lens	Reims	4 - 2	4	2	1	0	0	1	1475	1511	36	11	-6.59814	-19.03516
2014-08-30	Stadium Municipal	Toulouse	Evian	1 - 0	1	0	1	0	0	1	1558	1528	30	9.1	-11.6272	-31.83704
2014-08-30	Stade du Moustoir	Lorient	Guingamp	4 - 0	4	0	1	0	0	1	1572	1510	62	8.2	-3.245	-13.61548
2014-08-30	La Beaujoire-Louis-Fonteneau	Nantes	Montpellier	1 - 0	1	0	1	0	0	1	1540	1573	33	10.9	-8.453	7.77405
2014-08-30	MMArena	Caen	Rennes	0 - 1	0	1	0	0	1	3	1535	1575	40	8.9	20.13794	3.71484
2014-08-31	Stade Jacques-Chaban-Delmas	Bordeaux	Bastia	1 - 1	1	1	0	1	0	2	1628	1537	91	2.6	26.90027	-1.01941
2014-08-31	Stade Saint-Symphorien	Metz	Lyon	2 - 1	2	1	1	0	0	1	1500	1653	153	14.1	-8.73987	-28.80652
2014-08-31	Parc des Princes	PSG	St Etienne	5 - 0	5	0	1	0	0	1	1837	1683	154	5.8	-17.85437	-7.01001
2014-09-12	Stade de Gerland	Lyon	Monaco	2 - 1	2	1	1	0	0	1	1643	1666	23	10.7	-56.44885	-20.76599
2014-09-13	Stade de la Route-de-Lorient	Rennes	PSG	1 - 1	1	1	0	1	0	2	1584	1844	260	6.3	12.47021	-9.26477
2014-09-13	Stade de la Mosson	Montpellier	Lorient	1 - 0	1	0	1	0	0	1	1566	1582	16	10.5	4.20251	-10.69836
2014-09-13	Stade Armand-Cesari-Furiani	Bastia	Lens	1 - 1	1	1	0	1	0	2	1541	1486	55	1.6	-3.06348	3.57715
2014-09-13	Stade Auguste-Delaune	Reims	Toulouse	2 - 0	2	0	1	0	0	1	1501	1564	63	11.8	-40.93408	-3.77026
2014-09-13	Allianz Riviera	Nice	Metz	1 - 0	1	0	1	0	0	1	1520	1510	10	9.7	-29.15564	-9.98926
2014-09-13	Stade Geoffroy-Guichard	St Etienne	Caen	1 - 0	1	0	1	0	0	1	1675	1526	149	6	-27.71814	-12.78284
2014-09-14	Stade Pierre-Mauroy	Lille	Nantes	2 - 0	2	0	1	0	0	1	1694	1548	146	6	-15.21692	-11.07385
2014-09-14	Stade Municipal de Roudourou	Guingamp	Bordeaux	2 - 1	2	1	1	0	0	1	1500	1624	124	13.4	-21.00427	8.73474
2014-09-14	Parc des Sports	Evian	Marseille	1 - 3	1	3	0	0	1	3	1523	1634	111	6.9	-23.60083	-13.05615
2014-09-19	Stade Jacques-Chaban-Delmas	Bordeaux	Evian	2 - 1	2	1	1	0	0	1	1616	1515	101	7.2	-12.95142	-19.34143
2014-09-20	Stade Vélodrome	Marseille	Rennes	3 - 0	3	0	1	0	0	1	1640	1585	55	8.4	9.71802	2.33179
2014-09-20	Stadium Municipal	Toulouse	Caen	3 - 3	3	3	0	1	0	2	1549	1519	30	0.9	-28.73535	-14.28625
2014-09-20	La Beaujoire-Louis-Fonteneau	Nantes	Nice	2 - 1	2	1	1	0	0	1	1539	1522	17	9.5	-20.47571	-29.5387
2014-09-20	Stade Saint-Symphorien	Metz	Bastia	3 - 1	3	1	1	0	0	1	1500	1534	34	11	-19.21704	-8.11023
2014-09-20	Stade du Moustoir	Lorient	Reims	0 - 1	0	1	0	0	1	3	1572	1509	63	11.8	-18.09998	-28.8147
2014-09-21	Stade Pierre-Mauroy	Lille	Montpellier	0 - 0	0	0	0	1	0	2	1691	1569	122	3.4	-23.52393	-9.35632
2014-09-21	Stade Louis II	Monaco	Guingamp	1 - 0	1	0	1	0	0	1	1666	1501	165	5.6	-7.16516	-28.63855
2014-09-21	Stade de la Licorne	Lens	St Etienne	0 - 1	0	1	0	0	1	3	1485	1668	183	5.2	12.02014	-39.24512
2014-09-21	Parc des Princes	PSG	Lyon	1 - 1	1	1	0	1	0	2	1832	1646	186	4.9	-23.84338	-43.18127
2014-09-23	Stade Auguste-Delaune	Reims	Marseille	0 - 5	0	5	0	0	1	3	1520	1648	128	6.5	-7.4502	28.52747
2014-09-23	Stade de la Route-de-Lorient	Rennes	Toulouse	0 - 3	0	3	0	0	1	3	1577	1546	31	10.9	3.59558	-21.43762
2014-09-24	Stade Municipal de Roudourou	Guingamp	Metz	0 - 1	0	1	0	0	1	3	1498	1510	12	9.7	-21.63281	0.86841
2014-09-24	Parc des Sports	Evian	Lens	2 - 1	2	1	1	0	0	1	1505	1480	25	9.3	-25.81836	16.75879
2014-09-24	Stade de Gerland	Lyon	Lorient	4 - 0	4	0	1	0	0	1	1652	1560	92	7.4	-16.2218	-19.39124
2014-09-24	Stade Armand-Cesari-Furiani	Bastia	Nantes	0 - 0	0	0	0	1	0	2	1524	1545	21	0.6	-8.12244	-4.32373
2014-09-24	Allianz Riviera	Nice	Lille	1 - 0	1	0	1	0	0	1	1516	1686	170	14.5	-25.61755	-11.38391
2014-09-24	Stade de la Mosson	Montpellier	Monaco	0 - 1	0	1	0	0	1	3	1574	1669	95	7.3	5.70581	5.90234
2014-09-24	Stade Michel-d'Ornano	Caen	PSG	0 - 2	0	2	0	0	1	3	1522	1825	303	3	-1.51074	-13.7998
2014-09-25	Stade Geoffroy-Guichard	St Etienne	Bordeaux	1 - 1	1	1	0	1	0	2	1673	1614	59	1.7	-16.0022	-15.71191
2014-09-27	Stade Louis II	Monaco	Nice	0 - 1	0	1	0	0	1	3	1676	1527	149	14	6.27234	-3.72925
2014-09-27	Stadium Municipal	Toulouse	PSG	1 - 1	1	1	0	1	0	2	1565	1829	264	6.4	4.19507	-9.76917
2014-09-27	Stade Saint-Symphorien	Metz	Reims	3 - 0	3	0	1	0	0	1	1520	1505	15	9.6	17.55054	-8.48413
2014-09-27	Stade de la Mosson	Montpellier	Guingamp	2 - 1	2	1	1	0	0	1	1567	1489	78	7.8	-8.75635	-23.95471
2014-09-27	Stade Pierre-Mauroy	Lille	Bastia	1 - 0	1	0	1	0	0	1	1675	1523	152	5.9	-27.8949	-16.53491
2014-09-27	Stade du Moustoir	Lorient	Evian	0 - 2	0	2	0	0	1	3	1552	1511	41	11.2	-22.56055	-20.00525
2014-09-28	Stade Jacques-Chaban-Delmas	Bordeaux	Rennes	2 - 1	2	1	1	0	0	1	1618	1558	60	8.3	-9.26758	-16.62756
2014-09-28	La Beaujoire-Louis-Fonteneau	Nantes	Lyon	1 - 1	1	1	0	1	0	2	1547	1661	114	3.2	6.78564	9.79224
2014-09-28	Stade de la Licorne	Lens	Caen	0 - 0	0	0	0	1	0	2	1474	1518	44	1.3	-0.34827	-16.19751
2014-09-28	Stade Vélodrome	Marseille	St Etienne	2 - 1	2	1	1	0	0	1	1663	1670	7	10.2	39.10767	-11.69153
2014-10-03	Stade Auguste-Delaune	Reims	Bordeaux	1 - 0	1	0	1	0	0	1	1501	1629	128	13.5	0.14941	5.39856
2014-10-04	Stade Michel-d'Ornano	Caen	Marseille	1 - 2	1	2	0	0	1	3	1530	1681	151	5.9	3.56091	47.2865
2014-10-04	Parc des Sports	Evian	Metz	3 - 0	3	0	1	0	0	1	1537	1542	5	10.1	14.76929	31.12354
2014-10-04	Stade Armand-Cesari-Furiani	Bastia	Lorient	0 - 2	0	2	0	0	1	3	1530	1548	18	9.5	-10.32239	-34.68298
2014-10-04	Allianz Riviera	Nice	Montpellier	1 - 1	1	1	0	1	0	2	1552	1582	30	0.9	32.26648	16.81836
2014-10-04	Stade de la Route-de-Lorient	Rennes	Lens	2 - 0	2	0	1	0	0	1	1564	1485	79	7.8	-19.5647	-0.99609
2014-10-05	Stade Geoffroy-Guichard	St Etienne	Toulouse	0 - 1	0	1	0	0	1	3	1671	1581	90	12.5	-3.83728	16.98486
2014-10-05	Stade Municipal de Roudourou	Guingamp	Nantes	0 - 1	0	1	0	0	1	3	1508	1559	51	8.5	7.79163	11.2948
2014-10-05	Stade de Gerland	Lyon	Lille	3 - 0	3	0	1	0	0	1	1671	1693	22	10.6	28.21021	-0.66443
2014-10-05	Parc des Princes	PSG	Monaco	1 - 1	1	1	0	1	0	2	1847	1678	169	4.5	2.56543	12.16479
2014-10-17	Stade de France	Lens	PSG	1 - 3	1	3	0	0	1	3	1478	1841	363	2.2	-10.67932	1.74158
2014-10-18	Stade du Moustoir	Lorient	St Etienne	0 - 1	0	1	0	0	1	3	1561	1659	98	7.3	-18.73401	-23.20691
2014-10-18	Stade Louis II	Monaco	Evian	2 - 0	2	0	1	0	0	1	1684	1549	135	6.3	11.23987	31.74329
2014-10-18	Allianz Riviera	Nice	Bastia	0 - 1	0	1	0	0	1	3	1551	1517	34	11	20.86145	-23.95728
2014-10-18	Stade Saint-Symphorien	Metz	Rennes	0 - 0	0	0	0	1	0	2	1530	1571	41	1.2	22.46082	-22.19446
2014-10-18	Stade Pierre-Mauroy	Lille	Guingamp	1 - 2	1	2	0	0	1	3	1681	1499	182	14.8	-21.56458	-14.66956
2014-10-18	La Beaujoire-Louis-Fonteneau	Nantes	Reims	1 - 1	1	1	0	1	0	2	1568	1516	52	1.5	21.09729	-0.48743
2014-10-19	Stade Vélodrome	Marseille	Toulouse	2 - 0	2	0	1	0	0	1	1687	1593	94	7.4	41.11206	38.08765
2014-10-19	Stade Jacques-Chaban-Delmas	Bordeaux	Caen	1 - 1	1	1	0	1	0	2	1624	1524	100	2.8	8.00439	-1.41467
2014-10-19	Stade de Gerland	Lyon	Montpellier	5 - 1	5	1	1	0	0	1	1683	1584	99	7.2	30.85913	8.74951
2014-10-24	Stadium Municipal	Toulouse	Lens	0 - 2	0	2	0	0	1	3	1589	1477	112	13.1	42.76697	-2.78723
2014-10-25	Parc des Princes	PSG	Bordeaux	3 - 0	3	0	1	0	0	1	1851	1623	228	4.2	25.5835	8.96082
2014-10-25	Parc des Sports	Evian	Nantes	0 - 2	0	2	0	0	1	3	1547	1568	21	9.4	42.08093	22.74023
2014-10-25	Stade Armand-Cesari-Furiani	Bastia	Monaco	1 - 3	1	3	0	0	1	3	1532	1695	163	5.6	8.01147	25.90198
2014-10-25	Stade Auguste-Delaune	Reims	Montpellier	1 - 0	1	0	1	0	0	1	1523	1579	56	11.6	17.31824	4.91858
2014-10-25	Stade Michel-d'Ornano	Caen	Lorient	2 - 1	2	1	1	0	0	1	1532	1557	25	10.7	9.89978	-3.54102
2014-10-26	Stade de la Route-de-Lorient	Rennes	Lille	2 - 0	2	0	1	0	0	1	1575	1672	97	12.7	16.96826	-3.25439
2014-10-26	Stade Municipal de Roudourou	Guingamp	Nice	2 - 7	2	7	0	0	1	3	1518	1544	26	9.3	28.8269	16.2887
2014-10-26	Stade Geoffroy-Guichard	St Etienne	Metz	1 - 0	1	0	1	0	0	1	1672	1533	139	6.2	-1.30554	13.26038
2014-10-26	Stade de Gerland	Lyon	Marseille	1 - 0	1	0	1	0	0	1	1695	1696	1	10	33.8905	33.31982
2014-10-31	Stade Louis II	Monaco	Reims	1 - 1	1	1	0	1	0	2	1702	1530	172	4.6	40.17346	35.5813
2014-11-01	Stade du Moustoir	Lorient	PSG	1 - 2	1	2	0	0	1	3	1550	1855	305	2.9	13.57544	30.43909
2014-11-01	Stade Saint-Symphorien	Metz	Caen	3 - 2	3	2	1	0	0	1	1530	1539	9	10.3	-0.79321	20.17896
2014-11-01	Allianz Riviera	Nice	Lyon	1 - 3	1	3	0	0	1	3	1564	1701	137	6.2	23.448	41.62439
2014-11-01	Altrad Stadium	Montpellier	Evian	2 - 0	2	0	1	0	0	1	1571	1534	37	8.9	-0.31702	7.82251
2014-11-01	Stade Pierre-Mauroy	Lille	St Etienne	1 - 1	1	1	0	1	0	2	1659	1675	16	0.5	-19.26721	12.271
2014-11-01	Stade Municipal de Roudourou	Guingamp	Bastia	1 - 0	1	0	1	0	0	1	1497	1524	27	10.8	12.81458	4.55432
2014-11-02	La Beaujoire-Louis-Fonteneau	Nantes	Rennes	1 - 1	1	1	0	1	0	2	1581	1588	7	0.2	28.87939	30.32141
2014-11-02	Stade Jacques-Chaban-Delmas	Bordeaux	Toulouse	2 - 1	2	1	1	0	0	1	1619	1573	46	8.7	-7.59509	-1.29382
2014-11-02	Stade Vélodrome	Marseille	Lens	2 - 1	2	1	1	0	0	1	1690	1496	194	4.9	15.97278	18.60693
2014-11-07	Stade de la Route-de-Lorient	Rennes	Lorient	1 - 0	1	0	1	0	0	1	1589	1546	43	8.8	17.92041	-14.44141
2014-11-08	Stade de la Licorne	Lens	Bordeaux	1 - 2	1	2	0	0	1	3	1492	1623	131	6.4	14.14685	-0.87524
2014-11-08	Parc des Sports	Evian	Nice	1 - 0	1	0	1	0	0	1	1525	1554	29	10.8	-23.61194	2.99622
2014-11-08	Stade Armand-Cesari-Furiani	Bastia	Montpellier	2 - 0	2	0	1	0	0	1	1515	1577	62	11.8	-2.01599	-6.43384
2014-11-08	Stade Michel-d'Ornano	Caen	Nantes	1 - 2	1	2	0	0	1	3	1531	1578	47	8.7	6.83167	10.09851
2014-11-08	Stadium Municipal	Toulouse	Metz	3 - 0	3	0	1	0	0	1	1566	1535	31	9.1	-26.91357	4.36926
2014-11-09	Stade de Gerland	Lyon	Guingamp	3 - 1	3	1	1	0	0	1	1709	1510	199	4.8	25.86597	10.94751
2014-11-09	Stade Auguste-Delaune	Reims	Lille	2 - 0	2	0	1	0	0	1	1535	1650	115	13.2	19.19067	-31.28601
2014-11-09	Stade Geoffroy-Guichard	St Etienne	Monaco	1 - 1	1	1	0	1	0	2	1673	1691	18	0.5	13.79016	6.75732
2014-11-09	Parc des Princes	PSG	Marseille	2 - 0	2	0	1	0	0	1	1857	1691	166	5.6	16.68518	4.34937
2014-11-21	Stade Saint-Symphorien	Metz	PSG	2 - 3	2	3	0	0	1	3	1525	1862	337	2.5	-4.49792	17.78809
2014-11-22	Stade Armand-Cesari-Furiani	Bastia	Lyon	0 - 0	0	0	0	1	0	2	1527	1712	185	4.9	-1.77478	20.97351
2014-11-22	Allianz Riviera	Nice	Reims	0 - 0	0	0	0	1	0	2	1547	1548	1	0	6.82788	29.09229
2014-11-22	Stade Municipal de Roudourou	Guingamp	Rennes	0 - 1	0	1	0	0	1	3	1507	1593	86	7.6	-6.72302	21.86975
2014-11-22	Stade du Moustoir	Lorient	Lens	1 - 0	1	0	1	0	0	1	1540	1486	54	8.5	-12.98474	10.60461
2014-11-22	Stade Louis II	Monaco	Caen	2 - 2	2	2	0	1	0	2	1693	1522	171	4.6	3.3396	-6.38232
2014-11-23	La Beaujoire-Louis-Fonteneau	Nantes	St Etienne	0 - 0	0	0	0	1	0	2	1587	1671	84	2.4	20.87048	3.69714
2014-11-23	Altrad Stadium	Montpellier	Toulouse	2 - 0	2	0	1	0	0	1	1566	1576	10	10.3	-10.4198	-12.48633
2014-11-23	Stade Vélodrome	Marseille	Bordeaux	3 - 1	3	1	1	0	0	1	1687	1630	57	8.4	-7.1842	8.82141
2014-11-28	Stade Vélodrome	Marseille	Nantes	2 - 0	2	0	1	0	0	1	1700	1593	107	7	9.99329	11.90088
2014-11-29	Parc des Princes	PSG	Nice	1 - 0	1	0	1	0	0	1	1869	1547	322	2.7	14.63501	-17.67603
2014-11-29	Stade Auguste-Delaune	Reims	Bastia	2 - 1	2	1	1	0	0	1	1552	1531	21	9.4	21.67053	7.5426
2014-11-29	Stadium Municipal	Toulouse	Lorient	2 - 3	2	3	0	0	1	3	1568	1547	21	10.6	-4.3335	-2.84802
2014-11-29	Stade de la Route-de-Lorient	Rennes	Monaco	2 - 0	2	0	1	0	0	1	1603	1701	98	12.7	15.05786	-1.18591
2014-11-29	Stade Michel-d'Ornano	Caen	Montpellier	1 - 1	1	1	0	1	0	2	1530	1577	47	1.3	-8.96863	6.08337
2014-11-29	Stade de la Licorne	Lens	Metz	2 - 0	2	0	1	0	0	1	1483	1524	41	11.2	-13.71704	-5.22815
2014-11-30	Stade Jacques-Chaban-Delmas	Bordeaux	Lille	1 - 0	1	0	1	0	0	1	1625	1641	16	10.5	5.25659	-18.59106
2014-11-30	Parc des Sports	Evian	Guingamp	2 - 0	2	0	1	0	0	1	1534	1495	39	8.9	-0.31006	-1.63086
2014-11-30	Stade Geoffroy-Guichard	St Etienne	Lyon	3 - 0	3	0	1	0	0	1	1665	1711	46	11.3	-10.79248	9.75305
2014-12-02	La Beaujoire-Louis-Fonteneau	Nantes	Toulouse	1 - 2	1	2	0	0	1	3	1583	1558	25	10.7	2.11292	-14.91199
2014-12-02	Stade du Moustoir	Lorient	Marseille	1 - 1	1	1	0	1	0	2	1558	1701	143	3.9	7.73047	11.31421
2014-12-02	Stade Louis II	Monaco	Lens	2 - 0	2	0	1	0	0	1	1689	1493	196	4.9	-7.59973	-3.5603
2014-12-03	Altrad Stadium	Montpellier	St Etienne	0 - 2	0	2	0	0	1	3	1578	1677	99	7.2	-0.76318	0.39746
2014-12-03	Stade Municipal de Roudourou	Guingamp	Caen	5 - 1	5	1	1	0	0	1	1488	1529	41	11.2	-16.04785	-3.11975
2014-12-03	Stade Armand-Cesari-Furiani	Bastia	Evian	1 - 2	1	2	0	0	1	3	1526	1541	15	9.6	8.80469	14.80823
2014-12-03	Allianz Riviera	Nice	Rennes	1 - 2	1	2	0	0	1	3	1545	1615	70	8	-9.95593	27.4425
2014-12-03	Stade Saint-Symphorien	Metz	Bordeaux	0 - 0	0	0	0	1	0	2	1514	1631	117	3.2	-22.0498	11.96411
2014-12-03	Stade Pierre-Mauroy	Lille	PSG	1 - 1	1	1	0	1	0	2	1634	1870	236	5.9	-23.80774	13.01184
2014-12-04	Stade de Gerland	Lyon	Reims	2 - 1	2	1	1	0	0	1	1698	1558	140	6.2	-11.88452	21.39856
2014-12-05	Stadium Municipal	Toulouse	Monaco	0 - 2	0	2	0	0	1	3	1569	1692	123	6.6	1.18823	-4.08215
2014-12-06	Parc des Princes	PSG	Nantes	2 - 1	2	1	1	0	0	1	1866	1572	294	3.1	10.18677	-5.5011
2014-12-06	Stade de la Route-de-Lorient	Rennes	Montpellier	0 - 4	0	4	0	0	1	3	1624	1567	57	11.6	35.52356	-9.89185
2014-12-06	Stade Jacques-Chaban-Delmas	Bordeaux	Lorient	3 - 2	3	2	1	0	0	1	1630	1560	70	8	7.01904	13.97266
2014-12-06	Stade Geoffroy-Guichard	St Etienne	Bastia	1 - 0	1	0	1	0	0	1	1688	1516	172	5.4	12.48914	0.87061
2014-12-06	Stade Michel-d'Ornano	Caen	Nice	2 - 3	2	3	0	0	1	3	1515	1537	22	9.4	-15.85181	-16.82141
2014-12-07	Parc des Sports	Evian	Lyon	2 - 3	2	3	0	0	1	3	1551	1701	150	5.9	25.15894	-7.672
2014-12-07	Stade de France	Lens	Lille	1 - 1	1	1	0	1	0	2	1489	1638	149	4	-3.5498	-18.56604
2014-12-07	Stade Auguste-Delaune	Reims	Guingamp	2 - 3	2	3	0	0	1	3	1554	1502	52	11.5	19.05603	-0.89929
2014-12-07	Stade Vélodrome	Marseille	Metz	3 - 1	3	1	1	0	0	1	1699	1515	184	5.1	7.75525	-19.94543
2014-12-12	Stade de Gerland	Lyon	Caen	3 - 0	3	0	1	0	0	1	1710	1508	202	4.8	-2.40173	-14.18994
2014-12-13	La Beaujoire-Louis-Fonteneau	Nantes	Bordeaux	2 - 1	2	1	1	0	0	1	1570	1634	64	11.8	-16.89417	3.90845
2014-12-13	Stade Auguste-Delaune	Reims	Evian	3 - 2	3	2	1	0	0	1	1542	1543	1	10	-6.16357	11.58594
2014-12-13	Stade Armand-Cesari	Bastia	Rennes	2 - 0	2	0	1	0	0	1	1512	1600	88	12.5	-14.17639	6.22351
2014-12-13	Stade du Moustoir	Lorient	Metz	3 - 1	3	1	1	0	0	1	1554	1510	44	8.7	13.49744	-14.63379
2014-12-13	Altrad Stadium	Montpellier	Lens	3 - 3	3	3	0	1	0	2	1589	1490	99	2.8	22.91443	4.56006
2014-12-14	Allianz Riviera	Nice	St Etienne	0 - 0	0	0	0	1	0	2	1545	1680	135	3.7	-1.63098	8.45508
2014-12-14	Stade Municipal de Roudourou	Guingamp	PSG	1 - 0	1	0	1	0	0	1	1524	1862	338	17.5	17.37585	0.32056
2014-12-14	Stade Pierre-Mauroy	Lille	Toulouse	3 - 0	3	0	1	0	0	1	1624	1558	66	8.1	-12.66882	-17.89294
2014-12-14	Stade Louis II	Monaco	Marseille	1 - 0	1	0	1	0	0	1	1712	1702	10	9.7	19.17615	15.06055
2014-12-19	Stade de la Licorne	Lens	Nice	2 - 0	2	0	1	0	0	1	1495	1547	52	11.5	9.12122	0.06543
2014-12-20	Parc des Princes	PSG	Montpellier	0 - 0	0	0	0	1	0	2	1848	1584	264	6.4	-13.9884	18.35315
2014-12-20	Stade Saint-Symphorien	Metz	Monaco	0 - 1	0	1	0	0	1	3	1503	1718	215	4.5	-22.00024	25.20215
2014-12-20	Stade du Moustoir	Lorient	Nantes	1 - 2	1	2	0	0	1	3	1561	1578	17	9.5	20.86389	-8.88708
2014-12-20	Stade Michel-d'Ornano	Caen	Bastia	1 - 1	1	1	0	1	0	2	1500	1524	24	0.7	-21.677	-2.25012
2014-12-20	Stade de la Route-de-Lorient	Rennes	Reims	1 - 3	1	3	0	0	1	3	1588	1548	40	11.1	-5.70276	0.11328
2014-12-20	Stadium Municipal	Toulouse	Guingamp	1 - 1	1	1	0	1	0	2	1550	1538	12	0.3	-26.16174	31.68469
2014-12-21	Stade Vélodrome	Marseille	Lille	2 - 1	2	1	1	0	0	1	1696	1632	64	8.2	9.03455	-4.3999
2014-12-21	Stade Geoffroy-Guichard	St Etienne	Evian	3 - 0	3	0	1	0	0	1	1678	1537	141	6.2	6.75867	5.30908
2014-12-21	Stade Jacques-Chaban-Delmas	Bordeaux	Lyon	0 - 5	0	5	0	0	1	3	1626	1710	84	7.6	-4.09863	-1.69556
2015-01-07	Stade Pierre-Mauroy	Lille	Evian	1 - 0	1	0	1	0	0	1	1628	1531	97	7.3	-10.74658	-19.18152
2015-01-09	Stade de la Mosson	Montpellier	Marseille	2 - 1	2	1	1	0	0	1	1592	1701	109	13	1.87073	-2.28845
2015-01-10	Stade Armand-Cesari	Bastia	PSG	4 - 2	4	2	1	0	0	1	1526	1840	314	17.2	12.35583	-27.58044
2015-01-10	Parc des Sports	Evian	Rennes	1 - 1	1	1	0	1	0	2	1527	1572	45	1.3	-17.34656	-28.79443
2015-01-10	Stade Pierre-Mauroy	Lille	Caen	1 - 0	1	0	1	0	0	1	1632	1499	133	6.3	-4.45715	-6.73486
2015-01-10	Stade Auguste-Delaune	Reims	St Etienne	1 - 2	1	2	0	0	1	3	1564	1684	120	6.7	20.9364	-6.87964
2015-01-10	Allianz Riviera	Nice	Lorient	3 - 1	3	1	1	0	0	1	1536	1552	16	10.5	-9.84192	-3.26819
2015-01-10	Stade Municipal de Roudourou	Guingamp	Lens	2 - 0	2	0	1	0	0	1	1541	1505	36	9	27.27563	13.89087
2015-01-11	Stade de Gerland	Lyon	Toulouse	3 - 0	3	0	1	0	0	1	1728	1547	181	5.2	16.10583	-15.87866
2015-01-11	La Beaujoire-Louis-Fonteneau	Nantes	Metz	0 - 0	0	0	0	1	0	2	1587	1498	89	2.5	12.43494	-17.29004
2015-01-11	Stade Louis II	Monaco	Bordeaux	0 - 0	0	0	0	1	0	2	1723	1609	114	3.2	5.74451	-30.22144
2015-01-16	Stade Jacques-Chaban-Delmas	Bordeaux	Nice	1 - 2	1	2	0	0	1	3	1614	1546	68	11.9	-12.13904	-1.02515
2015-01-17	Stade de la Licorne	Lens	Lyon	0 - 2	0	2	0	0	1	3	1498	1732	234	4.1	2.83765	21.63916
2015-01-17	Stade Saint-Symphorien	Metz	Montpellier	2 - 3	2	3	0	0	1	3	1503	1601	98	7.3	-0.4093	16.56555
2015-01-17	Stade Michel-d'Ornano	Caen	Reims	4 - 1	4	1	1	0	0	1	1495	1557	62	11.8	-5.04883	8.8009
2015-01-17	Stade Louis II	Monaco	Nantes	1 - 0	1	0	1	0	0	1	1718	1583	135	6.3	-0.15173	5.11865
2015-01-17	Stade du Moustoir	Lorient	Lille	1 - 0	1	0	1	0	0	1	1542	1635	93	12.6	-18.93921	2.82556
2015-01-17	Stadium Municipal	Toulouse	Bastia	1 - 1	1	1	0	1	0	2	1543	1546	3	0.1	-7.03479	21.32483
2015-01-18	Parc des Princes	PSG	Evian	4 - 2	4	2	1	0	0	1	1820	1526	294	3.1	-27.32703	-10.76868
2015-01-18	Stade de la Route-de-Lorient	Rennes	St Etienne	0 - 0	0	0	0	1	0	2	1573	1691	118	3.3	-14.96057	12.77576
2015-01-18	Stade Vélodrome	Marseille	Guingamp	2 - 1	2	1	1	0	0	1	1692	1548	144	6.1	-4.1875	10.10376
2015-01-23	Allianz Riviera	Nice	Marseille	2 - 1	2	1	1	0	0	1	1558	1695	137	13.8	21.12	-5.76123
2015-01-24	Stade Pierre-Mauroy	Lille	Monaco	0 - 1	0	1	0	0	1	3	1627	1721	94	7.4	-0.99744	-1.42273
2015-01-24	Stade de la Mosson	Montpellier	Nantes	4 - 0	4	0	1	0	0	1	1608	1579	29	9.2	16.45081	-7.96179
2015-01-24	Stade Armand-Cesari	Bastia	Bordeaux	0 - 0	0	0	0	1	0	2	1548	1602	54	1.5	21.79016	-6.7384
2015-01-24	Stade Municipal de Roudourou	Guingamp	Lorient	3 - 2	3	2	1	0	0	1	1545	1551	6	10.2	4.32837	-0.7439
2015-01-25	Parc des Sports	Evian	Toulouse	1 - 0	1	0	1	0	0	1	1524	1541	17	10.5	-7.00134	-6.52661
2015-01-25	Stade de Gerland	Lyon	Metz	2 - 0	2	0	1	0	0	1	1738	1495	243	4	10.39429	-3.00977
2015-01-25	Stade de la Route-de-Lorient	Rennes	Caen	1 - 4	1	4	0	0	1	3	1574	1509	65	11.8	2.07275	9.82629
2015-01-25	Stade Auguste-Delaune	Reims	Lens	0 - 0	0	0	0	1	0	2	1544	1492	52	1.5	-20.3042	-13.46338
2015-01-25	Stade Geoffroy-Guichard	St Etienne	PSG	0 - 1	0	1	0	0	1	3	1690	1822	132	6.4	5.69336	-17.74548
2015-01-30	Parc des Princes	PSG	Rennes	1 - 0	1	0	1	0	0	1	1829	1554	275	3.4	-11.05396	-17.80469
2015-01-31	Stade Vélodrome	Marseille	Evian	1 - 0	1	0	1	0	0	1	1685	1531	154	5.8	-15.74207	-0.42993
2015-01-31	Stadium Municipal	Toulouse	Reims	1 - 0	1	0	1	0	0	1	1534	1540	6	10.2	-13.0979	-23.77026
2015-01-31	La Beaujoire-Louis-Fonteneau	Nantes	Lille	1 - 1	1	1	0	1	0	2	1568	1619	51	1.5	-19.12903	-8.69714
2015-01-31	Stade de la Licorne	Lens	Bastia	1 - 1	1	1	0	1	0	2	1495	1547	52	1.5	-9.99719	21.23657
2015-01-31	Stade Saint-Symphorien	Metz	Nice	0 - 0	0	0	0	1	0	2	1493	1568	75	2.1	-5.71057	31.10083
2015-01-31	Stade du Moustoir	Lorient	Montpellier	0 - 0	0	0	0	1	0	2	1545	1620	75	2.1	-7.11414	27.61804
2015-02-01	Stade Michel-d'Ornano	Caen	St Etienne	1 - 0	1	0	1	0	0	1	1528	1683	155	14.2	29.70374	-0.99817
