start	name	team_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	Daniel Congré	Montpellier	0	91.5	46.4	67.04591346237152	9.230926280715279	1	1	0	0	0	0	0
2015	David Ducourtioux	GFC Ajaccio	0	76.6	27.0	45.493916898618764	32.81097377402872	0	0	0	0	0	0	0
2015	David Ducourtioux	GFC Ajaccio	0	72.5	58.3	106.7947689529435	28.725250216490718	0	0	0	0	0	0	0
2015	David Ducourtioux	GFC Ajaccio	0	54.4	26.8	63.034285567129864	51.162486257022344	0	0	0	0	0	0	0
2015	David Luiz	PSG	0	69.7	56.4	101.9267726387043	30.968532415986388	0	0	0	0	0	0	0
2015	David Luiz	PSG	0	73.3	62.4	114.9110733612732	29.438919817140032	0	0	0	0	0	0	0
2015	David Luiz	PSG	0	90.8	48.3	79.53082574228857	9.35574689696125	1	1	1	0	0	0	0
2015	David Luiz	PSG	0	91.1	50.9	95.77432590266326	8.945389874119524	1	1	0	0	0	0	0
2015	David Ngog	Reims	0	91.0	34.5	30.141385552075338	17.92344832893492	0	0	0	0	0	0	0
2015	David Ngog	Reims	0	83.7	47.0	79.57147152256194	16.57377446449661	0	0	0	0	0	0	0
2015	David Ngog	Reims	0	94.5	67.7	162.73817962838726	18.534832073693035	0	0	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	84.0	63.4	129.94617394993566	20.870074269153907	0	1	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	74.0	66.3	122.08454831074668	30.68696791799411	0	0	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	90.2	41.5	49.063365992933036	12.972663566130125	0	1	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	80.3	61.2	119.6194391776947	22.66120032125395	0	0	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	90.4	87.1	165.4923461989688	38.32192583887192	0	0	0	0	0	0	0
2015	Didier Bouanga	Lorient	1	81.6	28.7	40.82208653672806	28.146935890075145	0	0	0	0	0	0	0
2015	Didier Bouanga	Lorient	0	93.5	28.2	16.602746170265167	22.748406537601706	0	0	0	0	1	0	0
2015	Didier Ibrahim Ndong	Lorient	0	91.5	50.7	94.70785224437225	8.52877482408816	0	1	0	0	0	0	0
2015	Didier Ibrahim Ndong	Lorient	0	82.8	48.7	85.67772294050896	17.24905794529081	0	1	0	0	0	0	0
2015	Didier Ibrahim Ndong	Lorient	0	68.2	49.3	88.73897580071744	31.807703469442743	0	0	0	0	0	0	0
2015	Diego Rolan	Bordeaux	0	80.8	29.5	43.1244859474876	28.087185690275202	0	1	0	0	0	0	0
2015	Djamel Bakar	Montpellier	0	81.5	32.3	46.26599900039473	25.603515383634335	0	1	0	0	0	0	0
2015	Djamel Bakar	Montpellier	0	76.9	57.9	108.88024384300716	24.413520843991343	0	0	0	0	0	0	0
2015	Djamel Bakar	Montpellier	0	79.3	66.7	128.89531512307113	26.596616326141945	0	0	0	0	0	0	0
2015	Djamel Bakar	Montpellier	0	88.5	62.2	136.69178856826449	16.76573887426379	1	1	0	0	0	0	0
2015	Djibril Sidibe	Lille	0	73.6	57.1	105.05292076970734	27.33806869550225	0	0	0	0	0	0	0
2015	Djibril Sidibe	Lille	0	86.8	68.3	144.1966558916289	22.56390923576852	0	0	0	0	1	0	0
2015	Dorian Leveque	Guingamp	0	87.9	75.4	154.52789947066705	28.134853829369725	0	1	0	0	0	0	0
2015	Edinson Cavani	PSG	0	74.9	60.3	112.3112147409588	27.131162894354524	0	0	0	0	0	0	0
2015	Edinson Cavani	PSG	0	90.8	65.8	149.78867761416515	18.28332573685652	0	0	0	0	0	0	0
2015	Edinson Cavani	PSG	0	86.9	44.3	66.4854433170634	14.286357128393504	1	1	0	0	0	0	0
2015	Edinson Cavani	PSG	0	90.4	42.9	53.51398792975033	11.940268003692376	1	1	0	0	0	0	0
2015	Edinson Cavani	PSG	0	76.9	34.8	56.654737415854655	27.652305509667723	0	0	0	0	0	0	0
2015	Edinson Cavani	PSG	0	85.3	47.4	79.96978668026716	14.928161306738351	0	0	0	0	0	0	0
