goal	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
0	57.77124	16.31349	0	0	0	0	0	0	0
0	54.33839	16.12359	0	1	0	0	0	0	0
1	95.25027	18.57794	0	0	0	0	0	0	0
0	149.93142	24.14995	0	0	0	0	0	0	0
1	68.30489	10.009	1	1	0	0	0	0	0
0	78.3497	9.90404	1	1	1	0	0	0	0
0	43.22396	18.25212	0	0	0	0	0	0	0
0	67.85729	24.93933	0	0	0	0	0	0	0
0	62.73053	21.82567	0	0	0	0	0	0	0
0	112.9254	30.29274	0	0	0	0	0	0	0
0	142.95753	13.28006	0	1	1	0	0	0	0
0	73.22622	29.45318	0	1	0	1	0	0	0
0	85.49781	25.47862	0	0	0	0	0	0	1
0	88.52036	27.10904	0	0	0	0	0	0	0
0	93.9725	28.86936	0	0	0	0	0	0	0
0	146.53179	28.65048	0	0	0	0	1	0	0
0	144.20641	23.42413	0	1	0	0	0	0	0
0	146.04555	42.07446	0	0	0	0	0	0	0
0	54.03948	31.50397	0	0	0	0	0	0	0
0	55.06069	17.81011	0	0	0	0	0	1	0
0	128.15723	14.2436	1	1	1	0	0	0	0
0	135	14.70782	0	1	0	0	0	0	0
0	66.69511	7.07743	0	1	0	0	0	0	0
0	67.56254	21.74626	0	0	0	0	0	0	1
0	71.14684	8.66487	0	1	1	0	0	0	0
1	58.51941	26.61766	0	0	0	0	0	0	0
0	32.36094	23.91401	0	0	0	0	0	0	0
0	101.61149	7.45252	1	1	0	0	0	0	0
0	153.98762	27.81798	0	0	0	0	0	0	0
0	95.09839	27.00685	0	0	0	0	0	0	0
1	69.51964	8.86002	0	0	0	0	0	0	0
0	45.92405	26.30779	0	0	0	0	0	0	0
1	57.62293	32.68042	0	0	0	0	0	0	0
0	82.85041	28.9249	0	0	0	0	0	0	0
1	50.2739	18.46294	0	0	0	0	0	0	0
0	85.8972	23.76089	0	1	0	0	0	0	0
1	90.7639	22.502	0	0	0	0	0	0	0
0	82.18959	22.81162	0	0	0	0	0	0	0
0	104.03624	10.72007	0	1	1	0	0	0	1
0	42.16259	24.28353	0	1	1	0	0	0	0
0	17.488	7.65376	1	1	0	0	0	0	0
0	95.11401	25.80271	0	0	0	0	0	0	0
1	85.42608	7.52396	0	0	0	0	0	0	0
0	54.26922	24.14477	0	0	0	0	0	0	0
0	67.66771	26.05417	0	0	0	0	0	0	0
0	95.75634	24.92569	0	1	0	0	0	0	0
0	103.37854	19.01605	0	0	0	0	0	0	0
0	109.32632	22.36001	0	0	0	0	0	0	0
1	77.28637	16.8122	0	1	0	0	0	0	0
0	107.90445	13.66163	1	1	0	0	0	0	0
0	153.24892	27.5485	0	0	0	0	0	0	0
0	23.42869	19.61734	0	0	0	0	0	0	0
1	69.74937	10.97862	0	1	1	0	0	0	0
0	79.97973	27.01203	0	0	0	0	0	0	0
1	60.38207	16.79434	0	0	0	0	0	0	0
0	132.17288	11.46909	1	1	0	0	0	0	0
0	45	30.40559	0	0	0	0	0	0	0
0	8.18023	16.16447	0	1	0	0	0	0	0
0	145.64062	23.74279	0	0	0	0	0	0	0
0	117.80704	16.50606	1	1	0	0	0	0	0
0	139.66686	6.9527	0	0	0	0	0	0	0
0	43.02507	6.15549	0	0	0	0	0	0	0
0	38.48579	20.56818	0	0	0	0	0	0	0
0	95.3837	19.18463	0	0	0	0	0	0	0
0	48.90049	18.71096	0	1	1	0	0	0	0
0	128.79655	19.6311	0	0	0	0	0	0	0
1	156.80141	10.66208	0	1	0	0	0	0	0
1	61.59475	11.14136	0	0	0	0	0	1	0
0	104.38139	8.05233	0	1	0	0	0	0	0
0	153.96058	24.37417	0	0	0	0	0	0	0
0	148.57043	8.43801	0	1	0	0	0	0	0
0	90.38976	14.70034	0	0	0	0	0	0	0
0	152.9442	20.88564	0	1	1	0	0	0	0
1	64.85521	5.41295	0	0	0	0	0	0	0
0	117.50424	13.64185	0	0	0	0	0	1	0
0	102.70273	25.0122	0	0	0	0	1	0	0
0	128.46204	31.67223	0	1	0	0	0	0	0
0	126.46923	14.30035	0	0	0	0	0	0	0
0	71.98531	12.93406	1	1	1	0	0	0	0
0	138.62148	5.59732	1	1	1	0	0	0	0
0	27.78231	33.68278	0	0	0	0	0	0	0
0	125.94211	14.82194	0	1	0	0	0	0	0
0	122.30042	10.29272	1	1	1	0	0	0	0
0	139.42821	21.06395	0	0	0	0	0	0	0
0	79.57929	17.69181	0	0	0	0	0	0	0
0	51.95296	5.84123	1	1	0	0	0	0	0
0	87.97864	8.50529	0	1	0	0	0	0	0
0	65.59817	22.51089	0	0	0	0	0	0	0
0	57.49892	14.70272	1	0	0	0	0	0	0
1	45	10.32376	0	0	0	0	0	0	0
0	149.91584	16.75739	1	1	1	0	0	0	0
0	45.28792	28.14321	0	0	0	0	0	0	0
0	128.8775	20.55262	0	0	0	0	0	0	0
0	103.88467	18.33576	0	0	0	0	0	0	1
0	76.27409	35.82304	0	0	0	0	0	0	0
0	78.2137	25.94706	0	1	0	0	0	0	0
0	51.07246	20.05293	0	1	0	0	0	0	0
0	165.29833	20.88373	0	0	0	0	0	0	0
0	145.3199	24.07758	0	0	0	0	0	0	0
0	139.89909	17.38764	0	1	0	0	0	0	0
0	150.47597	22.52488	0	0	0	0	0	0	0
0	54.46232	11.18302	0	1	1	0	0	0	0
0	30.80145	30.26962	0	0	0	0	0	0	0
0	42.66269	13.87083	1	1	0	0	0	0	0
0	43.29654	38.05916	0	0	0	1	0	0	0
0	99.16867	28.86884	0	1	0	0	0	0	0
0	69.82935	10.44031	1	0	0	0	0	0	0
0	112.59921	21.33846	0	1	0	0	0	0	0
0	92.43267	30.6276	0	0	0	0	0	0	0
0	39.06066	33.48447	0	0	0	0	0	0	0
0	30.22838	14.69864	1	1	0	0	0	0	0
0	120.44358	26.44617	0	1	1	0	0	0	0
0	91.7534	9.80459	1	1	0	0	0	0	0
0	76.97081	24.83948	0	0	0	0	0	0	0
0	25.68365	14.53616	0	0	0	0	0	0	0
1	163.04015	14.7411	0	1	0	0	0	0	0
0	154.88517	10.60236	1	1	0	0	0	0	0
0	58.43819	32.86092	0	0	0	0	0	0	0
0	35.96893	21.62267	0	1	0	0	0	0	0
0	65.30156	26.08639	0	0	0	0	0	0	0
0	127.78098	21.3827	0	0	0	0	0	0	0
0	82.70021	24.39775	0	1	1	0	0	0	0
0	5.78724	14.87582	0	0	0	0	0	0	0
0	84.49452	33.35386	0	1	0	0	0	0	0
0	34.67032	14.59075	0	1	1	0	0	0	0
0	70.08359	7.33894	1	0	0	0	0	0	0
0	41.96358	36.04234	0	0	1	0	0	0	0
1	46.1425	24.82438	0	0	0	0	0	0	0
0	18.43495	21.18726	0	0	0	0	0	0	0
0	98.01709	14.34015	0	1	1	0	0	0	0
0	64.74684	11.72007	0	0	0	0	0	0	0
1	111.01973	23.13979	0	0	0	0	0	0	0
0	105.17292	18.3393	0	0	0	0	0	0	0
0	69.4919	27.97284	0	0	0	0	0	0	0
0	44.63965	11.24322	1	1	0	0	0	0	0
0	92.07003	24.91626	0	1	0	0	0	0	0
0	60.25512	9.67471	0	0	0	0	0	0	0
0	93.98548	24.45915	0	0	0	0	0	0	0
0	135.78482	10.32473	0	1	1	0	0	0	0
0	104.96955	19.35691	0	0	0	0	0	0	0
0	96.29395	27.36494	0	1	0	0	0	0	0
0	164.51583	15.35741	0	0	0	0	0	0	0
0	49.01831	34.30831	0	0	0	0	0	0	0
0	83.85337	6.53758	0	1	0	0	0	0	0
0	171.15819	9.10824	0	1	0	0	0	0	0
0	72.27676	30.54996	0	0	0	0	0	0	0
0	150.17292	8.64523	0	1	0	0	0	0	0
0	139.50219	18.0161	0	0	0	0	0	0	0
0	62.60463	30.86098	0	0	0	0	0	0	0
0	127.58063	29.02223	0	0	0	0	0	0	0
0	54.09703	23.70338	0	1	0	0	0	0	0
0	102.58523	22.0293	0	0	0	0	0	0	0
0	75.05518	27.53125	0	0	0	0	0	0	0
0	128.21535	22.14611	0	0	0	0	0	0	0
0	144.86581	19.80909	0	1	0	0	0	0	0
0	39.11755	23.45805	0	0	0	0	0	1	0
0	115.42687	6.75426	1	1	1	0	0	0	0
0	88.56191	23.90753	0	0	0	0	0	0	0
0	159.59012	18.35211	0	1	0	0	0	0	0
0	79.77099	27.02961	0	0	0	0	0	0	0
0	119.01036	12.57816	0	1	0	0	0	0	0
0	94.30703	23.96769	0	0	0	0	0	0	0
0	100.26971	29.16728	0	0	0	0	0	0	0
1	68.33404	7.85493	1	0	0	0	0	0	1
0	86.30861	18.63867	0	0	0	0	1	0	0
0	129.71183	39.12812	0	0	0	0	0	0	0
0	130.26256	12.84251	1	1	1	0	0	0	0
0	131.49097	30.03764	0	1	0	0	0	0	0
1	69.37012	9.0824	0	0	0	0	0	0	0
0	49.23061	25.87991	0	0	0	0	0	0	0
0	65.85446	9.53415	1	1	0	0	0	0	0
0	40.56128	15.53222	0	0	0	0	0	0	0
0	149.23728	29.32644	0	1	0	0	1	0	0
0	140.10217	23.8533	0	0	0	0	0	0	0
1	131.08175	25.86987	0	0	0	0	0	0	0
0	60.05806	14.42532	1	1	0	0	0	0	0
0	136.56222	31.12427	0	0	0	0	0	0	0
0	53.59456	34.54113	0	0	0	0	0	0	0
0	53.40891	24.66029	0	0	0	0	0	0	0
0	46.77147	13.72443	0	1	1	0	0	0	0
1	13.88467	18.33576	0	0	0	0	0	1	0
0	105.37095	26.03114	0	0	0	0	0	0	0
0	115.9423	28.80226	0	0	0	0	0	0	0
0	141.63251	12.24418	1	1	1	0	0	0	0
0	113.31771	6.31585	1	1	1	0	0	0	0
0	36.72095	23.08008	0	1	0	0	0	0	0
0	72.57775	25.04915	0	0	0	0	0	0	0
0	125.43331	12.76401	1	1	1	0	0	0	0
0	27.47443	19.7246	0	1	0	0	0	0	0
0	30.52971	27.16616	0	0	0	0	0	0	0
0	152.92792	25.26856	0	0	0	0	0	0	0
0	54.42278	33.68857	0	0	0	0	0	0	0
0	33.07068	20.52511	0	0	0	0	0	0	0
0	82.0825	15.24533	0	0	0	0	0	0	0
0	70.75047	13.34616	0	0	0	0	0	0	1
0	74.91048	30.34633	0	0	0	0	0	0	0
0	60.9983	31.55709	0	0	0	0	0	0	0
0	65.3843	27.60906	0	0	0	0	0	0	0
0	172.32104	17.96107	0	0	0	0	0	0	0
0	71.99584	8.4119	0	1	0	0	0	0	0
0	106.82141	35.93772	0	0	0	0	0	0	0
1	91.7788	16.10776	0	0	0	0	0	0	0
1	150.90883	15.22005	0	0	0	0	0	0	0
1	125.57051	20.28522	0	1	1	0	0	0	0
0	63.87738	34.74953	0	0	0	0	0	0	0
0	111.07938	29.47219	0	1	0	0	0	0	0
0	58.74905	13.68576	1	1	0	0	0	0	0
0	40.73878	18.08121	0	0	0	0	1	0	0
0	74.68718	26.12757	0	1	0	0	0	0	0
1	162.80146	4.39659	0	1	0	0	0	0	0
0	113.84682	15.08807	0	0	0	0	0	0	0
0	142.30576	25.02259	0	1	1	0	0	0	0
0	125.85115	19.12302	0	1	0	0	0	0	0
0	47.30818	36.87018	0	1	1	0	0	0	0
0	114.19625	24.88634	0	0	0	0	0	0	0
0	53.65618	23.96101	0	0	0	0	0	0	0
0	46.42027	17.11724	0	0	0	0	0	0	1
0	103.92834	12.87866	1	1	0	0	0	0	0
0	92.7464	27.13116	0	0	0	0	0	0	0
0	65.09523	12.34828	0	0	0	0	0	0	0
0	99.62995	28.09591	0	0	0	0	0	0	0
0	87.62816	16.91449	0	0	0	0	1	0	0
0	168.16989	15.12118	0	0	0	0	0	0	0
0	102.82275	27.48545	0	0	0	0	0	0	0
1	64.62226	17.26615	0	0	0	0	0	0	0
1	19.10635	16.19197	0	1	1	0	0	0	1
0	31.78092	10.82266	1	1	1	0	0	0	0
0	63.43495	2.68328	1	1	1	0	0	0	0
0	122.16254	27.05125	0	0	0	0	0	0	0
0	50.34545	24.28868	0	0	0	0	0	0	0
0	172.23483	8.88144	0	1	0	0	0	0	0
0	55.9902	24.85096	0	1	1	0	0	0	0
0	93.02604	22.7317	0	0	0	0	0	0	0
0	92.63243	26.12757	0	0	0	0	0	0	0
0	28.85566	11.18928	0	1	1	0	0	0	0
0	129.32871	30.76833	0	0	0	0	0	0	0
0	92.45403	7.00643	1	1	1	0	0	0	0
0	65.22486	17.18139	0	1	0	0	0	0	1
0	120.57923	12.77693	0	0	0	0	0	0	0
0	147.4199	44.38434	0	0	0	0	0	0	0
0	13.11454	28.64716	0	1	0	0	0	0	0
0	93.32312	15.52611	0	1	0	0	0	0	0
0	80.57826	23.21314	0	0	0	0	0	0	0
0	143.35218	25.80019	0	0	0	0	0	0	0
0	66.74429	13.17004	1	0	0	0	1	0	0
0	123.8305	11.31592	0	0	0	0	0	1	0
0	28.09484	30.15294	0	0	0	0	0	0	0
1	91.02303	11.20179	0	0	0	0	0	0	0
0	82.24996	17.05579	0	0	0	0	0	0	0
0	29.42098	19.74665	0	0	0	0	0	0	0
0	144.32359	4.80104	1	1	1	0	0	0	0
0	126.29263	15.88081	0	0	0	0	0	0	0
0	25.97439	21.69101	0	0	0	0	0	0	0
0	116.56505	23.25511	0	0	0	0	0	0	0
0	61.89865	11.67647	1	1	0	0	0	0	0
0	169.23953	22.49556	0	1	0	0	0	0	0
0	80.59922	15.30555	0	0	1	0	0	0	0
0	21.80141	27.46434	0	0	0	0	1	0	0
0	38.01894	6.9814	0	1	0	0	0	0	1
1	57.99462	4.71699	0	1	0	0	0	0	0
0	50.64224	29.48779	0	1	0	0	0	0	0
0	102.36906	11.6709	0	1	0	0	0	0	0
0	149.85258	26.48207	0	0	0	0	0	0	0
0	112.08425	26.33192	0	1	0	0	0	0	0
0	90.87468	13.10153	1	1	0	0	0	0	0
0	116.38287	28.12988	0	1	1	0	0	0	0
0	170.85836	17.62385	0	0	0	0	0	0	0
0	41.8659	24.57336	0	0	0	0	1	0	0
0	158.78203	9.11811	1	1	0	0	1	0	0
0	76.7092	13.04952	0	0	0	0	1	0	0
0	61.30171	31.23716	0	0	0	0	0	0	0
0	44.88654	35.70896	0	0	0	0	0	0	0
0	72.03633	26.91189	0	0	0	0	0	0	0
1	66.58789	10.57024	1	0	0	0	0	0	0
0	49.96974	35.91462	0	1	1	0	0	0	0
1	50.74061	13.43168	0	1	0	0	0	0	0
0	42.66269	20.80625	0	1	0	0	0	0	0
0	133.102	36.29449	0	0	0	0	0	0	0
0	66.4839	26.06473	0	0	0	0	0	0	0
0	66.14953	10.38701	1	1	0	0	0	0	0
0	25.34618	29.43331	0	0	0	0	0	0	0
0	131.5558	30.60229	0	0	0	0	0	0	0
0	45.57104	21.28497	0	1	1	0	0	0	0
0	18.59107	11.6056	0	0	0	0	0	1	0
0	96.2086	24.04101	0	1	1	0	1	0	0
0	14.9135	20.59369	0	1	0	0	0	0	0
1	118.00918	10.64707	1	1	1	0	0	0	0
0	137.38594	30.57352	0	0	0	0	0	0	0
0	123.69007	9.01388	1	1	1	0	0	0	0
0	131.75186	36.1913	0	1	0	0	0	0	0
0	86.04245	31.87601	0	0	0	0	0	0	0
0	97.17725	13.60662	0	1	0	0	0	0	0
1	134.81577	21.99113	0	0	0	0	0	0	0
1	47.94405	12.39072	1	1	0	0	1	0	0
0	72.959	27.29853	0	1	1	0	0	0	0
0	149.1458	8.96939	0	0	0	0	0	0	0
0	41.70186	20.89426	0	0	0	0	0	0	0
0	112.16032	32.60874	0	0	0	0	0	0	0
0	115.95338	12.56742	0	1	0	0	1	0	0
0	136.67239	19.38298	0	0	0	0	0	0	0
0	69.73951	15.88269	0	0	0	0	0	0	0
1	118.45028	28.54768	0	0	0	0	0	0	0
0	21.54098	12.25602	1	1	1	0	0	0	0
0	98.81522	18.92353	0	0	0	0	0	0	0
1	63.69304	9.92824	1	1	1	0	0	0	0
0	52.24918	36.42431	0	0	0	0	0	0	0
0	26.29479	18.96207	0	1	1	0	0	0	0
0	112.26659	13.72334	1	1	0	0	0	0	1
0	108.98762	19.67028	0	0	0	0	0	0	0
0	119.2358	46.06832	0	0	0	0	0	0	0
0	68.732	33.90944	0	0	0	0	0	0	0
0	38.76167	17.56958	1	1	0	0	0	0	0
0	75.40342	9.92018	1	1	0	0	0	0	0
0	74.268	7.37631	0	0	0	0	0	0	0
1	76.80939	6.57343	0	0	0	0	0	0	0
0	33.02387	4.77074	1	1	0	0	0	0	0
0	161.36883	18.46781	1	1	0	0	0	0	0
0	35.38789	17.78595	0	1	0	0	0	0	0
0	57.49601	13.39888	0	0	0	0	0	0	0
0	139.0581	41.96594	0	0	0	0	0	0	0
0	154.49944	26.47961	0	0	0	0	0	0	0
0	118.65866	37.94904	0	0	0	0	0	0	0
0	116.20583	28.53279	0	0	0	0	0	0	0
0	59.32894	26.85703	0	0	0	0	0	0	0
0	70.38578	29.19401	0	0	0	0	0	0	0
0	92.97802	34.64679	0	0	0	0	0	0	0
0	70.34618	16.35268	0	0	0	0	0	0	0
0	134.28384	11.31459	1	1	1	0	0	0	0
1	40.44005	11.56244	1	1	0	0	1	0	0
0	55.41786	16.03278	0	1	0	0	0	0	0
0	83.75809	25.75267	0	0	0	0	0	0	0
0	48.13636	10.33925	1	1	1	0	1	0	0
0	123.89617	23.13115	0	0	0	0	0	0	0
0	85.36454	11.13643	0	0	0	0	0	0	0
1	57.18366	12.73185	0	1	0	0	0	0	0
0	134.8404	25.38523	0	0	0	0	0	0	0
0	109.57313	14.32794	0	0	0	0	0	0	0
0	92.73632	27.23105	0	0	0	0	0	0	0
1	80.86982	5.67186	0	1	0	0	0	0	0
0	96.64152	14.69864	0	0	0	0	0	0	0
0	59.85258	26.48207	0	0	0	0	0	0	0
0	132.21483	13.09695	1	1	1	0	0	0	0
0	111.9409	30.50983	0	0	0	0	0	0	0
1	99.05789	13.97426	0	0	0	0	0	0	0
0	88.03858	29.21712	0	1	1	0	0	0	0
0	26.02454	23.70338	0	0	0	0	0	0	0
0	132.22083	14.58355	0	0	0	0	0	0	1
0	144.84582	8.68389	1	1	1	0	0	0	0
0	22.39597	19.68477	0	0	0	0	0	1	0
0	81.54801	25.1734	0	0	0	0	0	0	0
0	81.67435	8.28734	1	1	1	0	0	0	0
0	141.23448	25.3939	0	0	0	0	0	0	0
0	159.78266	37.61768	0	1	1	0	0	0	0
0	24.22775	8.77268	1	1	1	0	0	0	0
0	148.65286	23.06708	0	1	0	0	0	0	0
0	135.99347	12.23479	1	1	0	0	0	0	0
0	51.21564	28.73604	0	0	0	0	0	0	0
0	78.15002	22.88777	0	0	0	0	0	0	0
0	32.90524	18.22361	0	0	0	0	0	0	0
0	130.40575	31.7805	0	0	0	0	0	0	0
0	40.99583	14.17674	1	1	0	0	0	0	0
0	73.1416	31.03369	0	0	0	0	0	0	0
1	55.13425	14.8691	0	1	0	0	0	0	0
0	89.10483	6.40078	1	1	0	0	0	0	0
0	45.43079	28.21436	0	1	0	0	0	0	0
0	154.57313	20.26277	0	0	0	0	0	0	0
0	110.35028	29.3307	0	0	0	0	0	0	0
0	116.45529	23.34459	0	0	0	0	0	0	0
1	163.21017	12.11652	0	1	0	0	0	0	0
0	88.83876	14.80304	0	1	0	0	0	0	0
0	6.70984	15.40552	0	0	0	0	0	0	0
0	70.61548	28.62254	0	0	0	0	0	0	0
0	55.06069	26.71516	0	1	1	0	0	0	0
0	138.78448	18.21236	0	1	1	0	0	0	0
0	155.20756	23.13201	0	0	0	0	0	0	0
0	64.24953	9.43716	1	1	0	0	0	0	0
0	75.57025	17.65701	0	0	0	0	0	0	0
0	148.50784	52.06918	0	0	0	1	0	0	0
1	125.21759	12.48519	1	1	0	0	0	0	0
0	116.89865	30.72409	0	0	0	0	0	0	0
0	129.96621	13.7	1	0	0	0	0	0	0
1	45.28505	14.21302	0	1	0	0	0	0	0
1	101.49656	24.08319	0	0	0	0	0	0	0
0	108.20848	24.00187	0	0	0	0	0	0	0
0	127.1583	23.8403	0	1	1	0	0	0	0
0	78.57881	10.1	0	0	0	0	0	0	0
0	85.40411	31.20032	0	0	0	0	0	0	1
1	125.53768	2.5807	0	0	0	0	0	0	0
0	26.16855	12.92478	1	1	1	0	0	0	0
0	109.51587	8.38153	1	1	1	0	0	0	0
0	98.61565	6.67533	1	1	1	0	0	0	0
0	85.52212	33.30165	0	0	0	1	0	0	0
0	96.99193	10.67942	1	1	0	0	0	0	0
0	52.01456	31.84604	0	0	0	0	0	0	0
0	44.27478	16.75977	1	1	0	0	0	0	1
0	126.60195	25.66028	0	0	0	0	0	0	0
0	137.62135	29.37567	0	0	0	0	0	0	0
0	53.85431	28.48228	0	0	0	0	0	0	0
0	60.02522	27.82121	0	1	0	0	0	0	0
0	31.03826	52.75301	0	0	0	0	0	0	0
0	62.27851	28.80642	0	0	0	0	0	0	0
0	114.16092	11.72732	1	1	0	0	0	0	0
1	14.18429	18.77232	0	0	0	0	0	0	0
0	55.56101	12.73146	0	0	0	0	1	0	0
0	20.20362	26.63907	0	0	0	0	0	0	0
0	174.09386	26.23928	0	0	1	0	0	0	0
0	123.42874	24.32386	0	0	0	0	0	0	0
0	140.19443	33.58407	0	0	0	0	0	0	0
0	67.9321	11.97748	0	1	0	0	0	0	0
0	22.19262	29.91622	0	1	1	0	0	0	0
0	82.61742	30.35161	0	0	0	0	0	0	0
0	145.77795	29.87189	0	0	0	0	0	0	0
0	42.21252	37.80423	0	0	0	0	0	0	0
0	140.23081	40.33163	0	0	0	0	0	0	0
0	91.71347	23.41047	0	1	0	0	0	0	0
0	71.56505	30.35787	0	1	1	0	0	0	0
0	13.83283	20.49439	0	1	1	0	0	0	0
0	91.92196	29.81677	0	0	0	0	0	0	0
0	59.97772	28.18102	0	0	0	0	0	0	0
0	64.63558	29.88043	0	0	0	0	0	0	0
0	56.77433	27.37535	0	0	0	0	0	0	0
0	134.39179	33.30661	0	0	0	0	0	0	0
0	52.12502	10.26158	1	1	1	0	0	0	0
1	115.46335	2.32594	1	1	1	0	0	0	0
1	136.90011	14.92816	0	1	0	0	0	0	0
1	134.04516	8.48646	1	1	0	0	0	0	0
0	76.8796	13.6565	1	1	0	0	0	0	0
0	4.64327	19.76487	0	0	0	0	0	0	0
1	100.26137	11.78855	1	1	0	0	0	0	0
0	125.53768	31.8286	0	0	0	0	0	0	0
0	163.11321	11.7047	0	1	0	0	0	0	0
0	30.7189	40.13104	0	0	0	0	0	0	0
0	122.05015	13.56798	1	1	0	0	0	0	0
0	154.57656	24.69109	0	0	0	0	0	0	0
0	33.28131	23.32574	0	1	0	0	0	0	0
0	23.6154	23.46508	1	1	1	0	0	0	0
0	96.69638	24.86966	0	0	0	0	0	0	0
0	54.30477	12.68267	1	1	0	0	0	0	0
0	37.01989	30.5601	0	0	0	1	0	0	0
0	79.40847	25.02639	0	1	0	0	0	0	0
0	89.39691	9.50053	1	1	0	0	0	0	0
0	114.56717	11.54513	0	1	0	0	0	0	0
1	62.31894	6.8884	0	1	0	0	0	0	0
0	104.38943	35.41087	0	0	0	0	0	0	0
0	59.23728	29.32644	0	0	0	0	0	0	0
0	137.23801	30.78262	0	0	0	0	0	0	0
0	75.69972	10.52616	1	1	0	0	0	0	0
1	99.36019	9.2228	0	1	0	0	0	0	0
1	80.29335	7.71038	0	0	0	0	0	0	0
1	55.76814	11.73243	0	0	0	0	0	0	0
0	64.0577	8.22922	1	0	0	0	0	0	0
0	34.38034	36.83477	0	0	0	0	0	0	0
0	49.18492	31.97577	0	0	0	0	0	0	0
0	95.19443	27.6134	0	0	0	0	0	0	0
0	98.68042	26.50358	0	0	0	0	0	0	0
0	143.87711	35.283	0	0	0	0	0	0	0
0	46.94809	20.80096	0	1	1	0	0	0	0
0	70.75047	26.69232	0	1	0	0	0	0	0
0	49.43872	15.53222	0	0	0	0	0	1	0
1	108.02716	17.77245	0	0	0	0	0	0	0
0	135.83516	24.25634	0	0	0	0	0	0	0
0	47.50936	17.76542	0	0	0	0	0	0	0
0	73.03829	20.90957	0	1	0	0	0	0	0
0	29.507	20.91244	0	0	0	0	0	0	0
0	99.34467	24.01874	0	1	1	0	0	0	0
0	159.03429	11.45862	0	1	0	0	1	0	0
0	128.65981	14.08687	0	0	0	0	0	0	0
1	55.32095	22.49644	0	0	0	0	0	0	0
0	93.13966	23.73563	0	0	0	0	0	0	0
0	130.1096	26.54242	0	0	0	0	0	0	0
0	100.0369	22.95125	0	0	0	0	0	0	0
0	156.06595	20.45923	0	0	0	0	0	0	0
0	66.4447	44.29052	0	0	0	0	0	0	0
0	42.73721	23.28197	0	1	0	0	0	0	0
0	100.49148	5.49181	1	1	0	0	0	0	0
0	138.81407	12.75617	0	1	0	0	0	0	0
0	51.20345	32.7185	0	0	0	0	0	0	0
0	131.87119	22.02385	0	1	0	0	0	0	0
0	43.32667	31.47968	0	0	0	0	0	0	0
0	62.08176	28.40599	0	0	0	0	0	0	0
0	166.08751	11.22943	0	1	0	0	0	0	1
0	105.52411	14.94523	1	1	0	0	0	0	0
1	99.30477	17.936	0	1	0	0	0	0	0
0	41.2686	13.0384	1	1	0	0	0	0	0
0	88.92314	26.6047	0	0	0	0	0	0	0
0	86.0671	16.03777	0	0	0	0	0	0	0
0	99.03417	24.20021	0	1	0	0	0	0	0
0	44.6456	34.29533	0	0	0	0	0	0	0
0	124.87073	30.95884	0	0	0	0	0	0	0
0	139.58261	37.17123	0	0	0	0	0	0	0
0	46.67484	12.09669	1	1	0	0	0	0	0
0	81.07601	24.49653	0	0	0	0	0	0	0
0	132.8789	3.82099	1	1	0	0	0	0	0
1	3.17983	1.80278	1	1	0	0	0	0	0
0	126.41206	17.52056	0	1	0	0	0	0	0
0	119.44231	25.8368	0	1	0	0	0	0	0
0	52.71567	33.18087	0	0	0	0	0	0	0
0	144.21103	21.20377	0	0	0	0	0	1	0
0	100.45991	6.60984	0	1	0	0	0	0	0
1	161.76751	17.8986	0	0	0	0	0	0	0
0	130.1096	26.54242	0	0	0	0	0	0	0
0	141.07246	23.39508	0	1	0	0	0	0	0
0	137.90191	15.36392	1	1	1	0	0	0	0
0	93.68574	32.66757	0	0	0	0	0	0	0
1	145.09258	22.19302	0	0	0	0	0	0	0
0	159.14554	17.97776	0	0	0	0	0	0	0
0	95.27741	25.006	0	0	0	0	0	0	0
0	11.75794	22.57366	0	0	0	0	0	0	0
0	81.34325	29.23303	0	0	0	0	0	0	0
0	56.17384	11.67647	1	1	1	0	0	0	0
0	50.76989	20.3973	0	0	0	0	0	0	0
0	35.89087	33.94496	0	0	0	0	0	0	0
0	46.19349	20.36909	0	0	0	1	0	0	0
0	28.26023	28.72368	0	0	0	0	0	0	0
0	142.42112	33.9426	0	0	0	0	0	0	0
0	58.91249	23.82121	0	0	0	0	0	0	0
1	143.43352	22.66032	0	0	0	0	0	1	0
0	68.19859	8.07775	1	1	0	0	0	0	0
0	39.8357	24.35262	0	0	0	0	0	0	0
1	126.8699	6	1	1	0	0	0	0	0
0	88.82487	19.5041	0	0	0	0	0	0	0
0	28.40525	11.14136	0	1	0	0	0	0	0
0	60.87595	32.05246	0	0	0	0	0	0	0
0	80.13419	28.01428	0	0	0	0	0	0	0
0	64.02561	26.02921	0	0	0	0	0	0	0
0	119.82972	25.12946	0	0	0	0	0	0	0
0	78.02974	28.92905	0	0	0	0	0	0	0
0	31.46754	21.4553	0	0	0	0	0	0	0
0	31.90429	24.03019	0	0	0	0	0	0	0
0	107.59716	28.11565	0	0	0	0	0	0	0
1	45.81458	14.92146	0	1	0	0	0	0	0
0	133.96309	31.25924	0	0	0	0	0	0	0
0	110.49734	11.42322	1	0	0	0	0	0	1
0	40.20577	21.99727	0	0	0	0	0	0	0
0	18.14799	18.94228	0	0	0	0	0	0	0
0	147.38076	20.77715	0	1	1	0	0	0	0
0	142.93555	35.3402	0	0	0	0	0	0	0
