"goal";"degree";"distance";"start_x";"start_y";"shot_headed";"crosses";"corner";"pass_throw_in";"pass_long_ball";"pass_through_ball";"pass_headed"
0;105.549804169702;11.9369175250565;88.5;53.2;0;1;1;0;0;0;0
0;47.111330625576;30.7092819844424;77.5;29.1;0;0;0;0;0;0;0
0;98.2758928270752;11.1157545852722;89;51.6;1;1;0;0;0;0;0
0;86.0275040592493;21.6520206909194;78.4;48.5;0;0;0;0;0;0;0
0;91.094690591853;15.7028659804508;84.3;50.3;0;0;0;0;0;0;0
0;127.098394059658;20.0601595208014;84;62.1;0;1;1;0;0;0;0
1;52.3057595333109;5.56057550978314;95.6;46.6;0;1;0;0;0;1;0
0;22.4942951877213;24.5692897740248;90.6;27.3;0;0;0;0;0;0;0
0;125.573554919103;18.5647515469505;84.9;60.8;0;0;0;0;0;0;0
0;147.10767025676;21.9127816582012;88.1;68.4;0;0;0;0;0;0;0
0;49.579805595868;27.4526865716272;79.1;32.2;0;0;0;0;0;0;0
0;45.1480507803443;27.3651237892322;80.6;30.7;0;1;0;0;0;0;0
0;88.025065989118;8.70517087712815;91.3;49.7;0;1;1;0;0;0;0
0;72.3699197811809;24.7630773531885;76.4;42.5;0;0;0;0;0;0;0
0;37.1975660152466;24.4804003235241;85.2;30.5;0;0;0;0;0;0;0
0;123.497315420468;32.977113275725;72.5;68.2;0;0;0;0;0;0;0
0;130.135485562239;26.6833281282527;79.6;67.2;0;0;0;0;0;0;1
0;126.135376611589;31.2025639972102;74.8;68.4;0;0;0;0;0;0;0
0;57.7407516728166;31.100643080168;73.7;33.4;0;0;0;0;0;0;0
0;155.462271523422;20.2267150076329;91.6;68.4;0;0;0;0;0;0;0
1;54.0902769208223;7.16100551598726;94.2;45.8;1;1;0;0;0;0;0
0;124.640947511916;26.7402318613732;78;65.2;0;0;0;0;0;0;0
0;32.0053832080835;14.1509716980849;92.5;38;1;1;1;0;0;0;0
0;130.372570193279;27.1707563383871;79.3;67.6;0;1;0;0;0;0;0
0;105.708637829016;6.64830805543787;93.6;51.8;1;1;1;0;0;0;0
0;133.806510576018;13.5793961574144;90.2;59.4;1;1;1;0;0;0;0
0;57.6001598260807;18.4762009081954;84.4;40.1;0;0;0;0;0;0;0
0;120.320010817898;25.9493737882054;77.6;63.1;0;0;0;0;0;0;0
0;107.417970792203;16.0352736178713;84.7;54.8;0;0;0;0;0;0;0
0;97.9131912992654;26.1489961566405;74.1;53.6;0;0;0;0;0;0;0
0;31.9360458726137;26.2773666869418;86.1;27.7;0;0;0;0;0;0;0
0;139.343239951689;33.6133901890303;78.1;75.5;0;0;0;0;0;0;0
0;119.148071845713;17.861970775925;84.4;58.7;0;1;1;0;0;0;0
0;113.428692808745;13.0782261794175;88;55.2;0;0;0;0;0;0;0
0;119.054604099077;11.3251931550857;90.1;55.5;1;1;0;0;0;0;0
0;48.301865674435;22.0984162328435;83.5;35.3;0;0;0;0;0;0;0
0;101.712472311088;8.37436564761774;91.8;51.7;1;1;1;0;0;0;0
1;110.556045219583;6.83520299625403;93.6;52.4;1;1;1;0;0;0;0
0;68.4590240814616;20.4266982158155;81;42.5;0;0;0;0;0;0;0
0;117.728257422319;17.6238474800482;84.4;58.2;1;0;0;0;0;0;0
0;100.619655276155;13.0230564768798;87.2;52.4;0;1;1;0;0;0;0
0;70.7504741273183;13.3461604965623;87.4;45.6;1;1;0;0;0;0;0
0;90.180743184409;31.7001577283142;68.3;50.1;0;0;0;0;0;0;0
0;163.141601232262;24.1373155093933;93;73.1;0;1;0;0;0;0;0
0;137.104700409267;36.5820994476807;75.1;76.8;0;0;0;0;0;0;0
0;81.5730309785193;32.7536257534948;67.6;45.2;0;0;0;0;0;0;0
0;31.7014296695057;35.9662341648386;81.1;19.4;0;0;0;0;0;0;0
0;159.145541960422;26.9666460650931;90.4;75.2;0;0;0;0;0;0;0
0;112.06789956241;11.9774788666063;88.9;54.5;0;1;0;0;0;0;0
0;93.2808807726094;15.7257750206468;84.3;50.9;0;0;0;0;0;0;0
0;103.722297133134;8.85268320906153;91.4;52.1;1;1;0;0;0;0;0
0;85.2363583092738;14.4499134945508;85.6;48.8;1;1;1;0;0;0;0
0;127.526867757501;41.8627519401198;66.8;75.5;0;0;0;0;0;0;0
0;150.110569581761;39.3315395071182;80.4;84.1;0;0;0;0;0;0;0
0;153.886087369709;17.0393661853955;92.5;65.3;1;1;1;0;0;0;0
0;114.590117166196;25.9538051160133;76.4;60.8;0;0;0;0;0;0;0
0;49.0762562540799;30.8371529165713;76.7;29.8;0;0;0;0;0;0;0
0;114.577666975277;28.3704071172763;74.2;61.8;0;0;0;0;0;0;0
0;81.8057366653698;12.6289350303183;87.5;48.2;0;1;0;0;0;0;0
0;141.100059960322;18.6316934281348;88.3;64.5;0;1;0;0;0;0;0
0;47.9711632619506;20.4628932460686;84.8;36.3;0;1;0;0;0;0;0
0;120.842367350323;16.1895027718581;86.1;58.3;1;1;0;0;0;0;0
0;99.4272574758592;26.8627995562637;73.5;54.4;0;0;0;0;0;0;0
0;122.16822095747;26.1078532246525;77.9;63.9;0;1;1;0;0;0;0
0;82.2208628090856;18.4699756361507;81.7;47.5;0;0;0;0;0;0;0
0;97.5394451395093;13.718600511714;86.4;51.8;0;0;0;0;0;0;0
0;99.0534386621738;18.4295957633368;81.8;52.9;0;0;0;0;0;0;0
0;143.992438432749;21.2624081420708;87.5;67.2;0;0;0;0;0;0;0
1;20.0715258645387;11.0724884285331;96.2;39.6;0;1;0;0;0;0;0
1;108.758650347842;11.1946415753252;89.4;53.6;0;0;0;0;0;0;0
0;121.148580986195;10.6329676008159;90.9;55.5;1;1;0;0;1;0;0
0;78.430027952098;12.9634100452003;87.3;47.4;0;1;0;0;0;0;0
0;92.6301126633576;28.3298429222613;71.7;51.3;0;0;0;0;0;0;0
0;98.6762552944223;31.1565402443853;69.2;54.7;0;0;0;0;0;0;0
0;68.510401201401;13.6488094718917;87.3;45;1;0;0;0;1;0;0
0;98.7778173861372;27.5223545504377;72.8;54.2;0;1;1;0;0;0;0
0;72.3719806321804;11.2271991164315;89.3;46.6;1;0;0;0;0;0;0
0;97.6225448903757;27.1398231387016;73.1;53.6;0;1;1;0;0;0;0
0;36.0622991835898;24.1223962325471;85.8;30.5;0;0;0;0;0;0;0
1;111.139824808658;8.04114419718985;92.5;52.9;0;0;0;0;0;0;0
0;38.9275435927923;33.4215499341368;79;24;0;0;0;0;0;0;0
0;89.2808438834549;23.9018827710287;76.1;49.7;0;1;1;0;0;0;0
0;113.76068944769;37.476659402887;65.7;65.1;0;0;0;0;0;0;0
0;52.5362230171691;36.6619693960922;70.9;27.7;0;0;0;0;0;0;0
0;57.871740002178;34.5984103681079;70.7;31.6;0;0;0;0;0;0;0
0;107.124489613473;19.3582023958838;81.5;55.7;0;1;0;0;0;0;0
1;156.250505507133;10.9252002269981;95.6;60;0;1;0;0;0;0;0
0;116.255904287701;24.8654378606129;77.7;61;0;0;0;0;0;0;0
0;109.536654938128;16.4468842033985;84.5;55.5;0;0;0;0;0;0;0
0;18.8136689508961;33.4892520071739;89.2;18.3;0;0;0;0;0;0;0
0;65.1125882890755;10.6929883568626;90.3;45.5;1;1;1;0;0;0;0
0;69.3994359241751;30.1264003823889;71.8;39.4;0;0;0;0;0;0;0
0;51.4287477488299;10.1044544632553;92.1;43.7;0;1;0;0;0;0;0
0;50.2308071755532;40.3316253081871;69;24.2;0;0;0;0;0;0;0
0;66.958040532782;24.0160363090998;77.9;40.6;0;0;0;0;0;0;0
0;66.2505055071332;30.0443006242449;72.5;37.9;0;0;0;0;0;0;0
0;84.5484489012873;24.2095022666721;75.9;47.7;0;0;0;0;0;0;0
0;44.3731565262055;32.3167139418599;77.4;26.9;0;0;0;0;0;0;1
0;72.8972710309476;13.6014705087354;87;46;0;1;0;0;0;0;0
0;163.41895215226;18.5722911887575;94.7;67.8;1;1;0;0;0;0;0
1;37.2030088897654;17.2002906952179;89.6;36.3;0;0;0;0;0;0;0
0;125.928502422823;8.52115015710908;93.1;55;1;1;1;0;0;0;0
0;58.1229098589963;23.6698119975635;79.9;37.5;0;0;0;0;0;0;0
1;98.6156481841641;13.3506554146229;86.8;52;0;0;0;0;0;0;0
0;138.249111560721;16.2188162330054;89.2;62.1;0;0;0;0;0;0;0
0;104.222469614466;22.3861564365123;78.3;55.5;0;1;1;0;0;0;1
0;110.904079083333;30.8292069310905;71.2;61;0;0;0;0;0;0;0
0;66.0375110254218;8.86397202161649;91.9;46.4;1;1;0;0;0;0;0
0;124.670317910981;14.5907504947484;88;58.3;1;1;1;0;0;0;0
0;77.8631755447077;19.0252463847384;81.4;46;0;1;1;0;0;0;0
0;130.449718862336;41;68.8;76.6;0;0;0;0;0;0;0
0;45.7440592028887;21.7807254240992;84.4;34.8;0;1;0;0;0;0;0
0;63.6345848774464;25.6702162047771;77;38.6;0;0;0;0;0;0;0
0;95.7105931374997;7.03491293478462;93;50.7;1;1;0;0;0;0;0
0;29.0911680886976;15.2200525623271;92.6;36.7;0;0;0;0;0;0;0
0;64.7760766026392;26.7507009253963;75.8;38.6;0;0;0;0;0;0;0
0;133.966721219249;35.2903669575707;74.6;74.5;0;0;0;0;0;0;0
0;148.765215312008;18.127603261325;90.6;65.5;0;0;0;0;0;0;0
0;121.035108649003;27.5426941311122;76.4;64.2;0;0;0;0;0;0;0
0;75.8505239136548;24.5446531855718;76.2;44;0;0;0;0;0;0;0
0;86.6335393365702;30.6528954586675;69.4;48.2;0;0;0;0;0;0;0
0;60.5990858028392;28.9254213452458;74.8;35.8;0;0;0;0;0;0;0
0;144.910744800155;19.3093241725338;88.9;65.8;0;0;0;0;0;0;0
0;100.619655276155;8.13941029804985;92;51.5;1;0;0;0;0;0;1
0;123.69006752598;7.21110255092798;94;54;1;1;0;0;0;0;0
0;70.4221448440114;25.3665133591513;76.1;41.5;0;1;0;0;0;0;0
0;49.6906844557348;27.6698391755355;78.9;32.1;0;0;0;0;0;0;0
0;160.497551493338;15.2764524677688;94.9;64.4;1;1;1;0;0;0;0
0;136.663725004292;34.0969206820792;76.6;74.8;0;0;0;0;0;0;0
0;113.782030423221;12.8949602558519;88.2;55.2;0;0;0;0;0;0;0
0;52.0735376749614;9.76165969494942;92.3;44;1;1;1;0;0;0;0
0;47.4895529219992;17.9067026557097;86.8;37.9;0;1;0;0;0;0;0
0;138.433630362451;28.3351371974797;81.2;71.2;0;0;0;0;0;0;0
0;138.867257782673;30.4041115640632;80;72.9;0;1;0;0;0;0;0
0;61.8214098900408;19.0588562091223;83.2;41;0;0;0;0;0;0;0
0;126.621327493784;9.22008676748761;92.6;55.5;0;1;0;0;0;0;0
0;35.6045339804331;9.96242942258564;94.2;41.9;0;1;0;0;0;0;0
1;30.9637565320735;18.659046063505;90.4;34;0;0;0;0;0;0;0
1;152.136274503576;35.5178828197853;83.4;81.4;0;1;1;0;0;0;0
0;99.940573033113;19.6956848065763;80.6;53.4;0;0;0;0;0;0;0
0;122.894343973241;25.9624729176556;78.2;64.1;0;0;0;0;0;0;0
0;65.2248594311681;24.3402958075698;77.9;39.8;0;0;0;0;0;0;0
0;78.3778320364304;14.3951380681117;85.9;47.1;0;0;0;0;0;0;0
0;100.92948800218;29.5357410606201;71;55.6;0;0;0;0;0;0;0
0;46.0891421698965;18.6002688152618;86.6;37.1;0;0;0;0;0;0;0
0;45.1527883832038;26.5165985752321;81.2;31.3;0;0;0;0;0;0;0
0;129.662600011557;20.5243757517738;84.2;63.1;0;1;1;0;0;0;0
0;46.569354804749;10.3276328362312;92.5;42.9;1;0;0;0;0;0;0
0;36.6952159324554;32.8001524386702;80.4;23.7;0;0;0;0;0;0;0
0;79.4969969810822;18.1033146136281;82.2;46.7;0;0;0;0;0;0;0
0;134.296156051779;28.7814176162329;79.4;70.1;0;0;0;0;0;0;0
0;106.023919076311;30.0682556860221;71.1;58.3;0;0;0;0;0;0;0
0;57.6738600056231;30.2952141434914;74.4;33.8;0;0;0;0;0;0;0
0;156.127372588367;32.3692755556871;86.9;79.6;0;0;0;0;0;0;0
0;64.957401822183;13.4658828154711;87.8;44.3;0;1;0;0;0;0;0
0;93.088503989575;27.8404382149419;72.2;51.5;0;1;0;0;0;0;0
0;76.8274465766731;14.4810220633766;85.9;46.7;0;0;0;0;0;0;0
0;107.535761538446;28.2109907660118;73.1;58.5;0;0;0;0;0;0;0
0;71.4497680740723;31.4331035693264;70.2;40;0;0;0;0;0;0;0
1;148.600542516659;9.02108640907513;95.3;57.7;0;0;0;0;0;0;0
0;32.8377964803181;16.7815374742602;90.9;35.9;0;0;0;0;0;1;0
0;136.571310625861;28.3656482386707;80.5;70.6;0;0;0;0;0;0;0
0;118.156191448273;8.05294977011529;92.9;53.8;1;1;0;0;0;0;0
0;100.304846468766;19.0065778087482;81.3;53.4;0;0;0;0;0;0;0
0;125.945852293071;31.004031995855;74.9;68.2;0;0;0;0;0;0;1
0;103.134022306396;12.3223374405995;88;52.8;0;1;1;0;0;0;0
0;130.100907546212;24.8394846967484;81;66;0;1;1;0;0;0;0
0;94.5739212599009;27.5878596487658;72.5;52.2;0;0;0;0;0;0;0
0;109.235727142257;24.8895560426457;76.5;58.2;0;0;0;0;0;0;0
0;53.4383779778239;26.0203766306332;79.1;34.5;0;0;0;0;0;0;0
0;107.102728969052;14.961617559609;85.7;54.4;0;1;0;0;0;0;0
0;98.7974107099911;8.50000000000001;91.6;51.3;1;0;0;0;0;0;0
0;62.969139740157;27.5045450789501;75.5;37.5;0;1;0;0;0;0;0
0;127.568592028827;29.5221950403421;76.6;68;0;0;0;0;0;0;0
0;133.243011690092;11.5312618563625;91.6;57.9;1;1;0;0;0;0;0
0;22.8851212914164;21.6002314802411;91.6;30.1;0;1;1;0;0;0;0
0;46.5765500551837;15.420765220961;88.8;39.4;0;1;1;0;0;0;0
0;46.6135389328812;30.1346976092344;78.1;29.3;0;0;0;0;0;0;0
0;72.6154907805482;22.4243171579426;78.6;43.3;0;0;0;0;0;0;0
0;97.0647367504026;23.5790160948247;76.6;52.9;0;0;0;0;0;0;0
0;118.101351305962;11.6764720699362;89.7;55.5;0;0;0;0;0;0;0
0;122.067391603261;9.79438614717635;91.7;55.2;0;0;0;0;0;0;0
0;80.3401069215577;14.3027969292723;85.9;47.6;1;1;0;0;0;0;0
0;92.878369499734;17.9226114168667;82.1;50.9;1;1;0;0;0;0;0
0;31.0187956885474;17.8530109505372;90.8;34.7;1;1;1;0;0;0;0
0;121.759480084813;9.87927122818278;91.6;55.2;0;1;0;0;0;0;0
0;65.1973398465825;14.5413204352287;86.8;43.9;1;1;1;0;0;0;0
0;44.8813753671913;34.1533307306916;75.9;25.8;0;0;0;0;0;0;0
0;48.1221304621157;27.2640789318106;79.7;31.8;0;0;0;0;0;0;0
0;81.0273733851036;13.4647688431699;86.7;47.9;1;0;0;0;0;0;0
0;31.1389724369788;11.216059914248;94.2;40.4;0;0;0;0;0;0;0
1;77.7995312726192;18.9274932307477;81.5;46;0;0;0;0;0;0;0
0;85.8252301080876;13.7364478668978;86.3;49;1;1;0;0;0;0;0
0;42.316224840531;18.1218100641189;87.8;36.6;0;0;0;0;0;0;0
0;119.30507585658;35.5494022453262;69;67.4;0;0;0;0;0;0;0
0;91.2453642667684;9.20217365626188;90.8;50.2;1;1;0;0;0;0;0
0;71.4259840241669;26.0572446739865;75.3;41.7;0;0;0;0;0;0;0
1;136.576550055184;23.1311478314415;84.1;66.8;0;0;0;0;0;0;0
0;135.271541945685;14.9201206429439;89.5;60.6;0;0;0;0;0;0;0
0;25.5976721617819;23.8398825500463;89.7;28.5;0;1;0;0;0;0;0
0;127.843363466939;31.7845874599624;74.9;69.5;0;0;0;0;0;0;0
0;19.0256060375687;21.4730063102492;93;29.7;0;0;0;0;0;0;0
0;116.912996977744;22.0927589947476;80.3;60;0;0;0;0;0;0;0
0;64.9164059938091;25.9470614906582;76.5;39;0;0;0;0;0;0;0
0;126.730746056621;32.9400971461834;73.6;69.7;0;0;0;0;0;0;0
0;18.1701011891947;20.5234012775661;93.6;30.5;0;0;0;0;0;0;0
0;116.384307992669;14.1767415155952;87.3;56.3;0;1;0;0;0;0;0
0;164.845931949687;9.94585340732509;97.4;59.6;0;1;0;0;0;0;0
0;133.789705831079;20.0863137484208;85.5;63.9;0;0;0;0;0;0;0
0;65.4328286793987;7.69675256195754;93;46.8;1;1;1;0;0;0;0
0;27.5342482274522;23.795167576632;89;28.9;0;0;0;0;0;0;0
0;78.6900675259798;29.0644112274789;71.5;44.3;0;0;0;0;0;0;0
0;22.3062050549076;12.6463433450148;95.2;38.3;0;0;0;0;0;0;0
0;114.527720480258;33.9649819667257;69.1;64.1;0;1;1;0;0;0;1
0;67.0459134623715;9.23092628071528;91.5;46.4;1;1;0;0;0;0;0
0;148.363964001372;13.154847015454;93.1;61.2;1;1;1;0;0;0;0
0;138.347748783131;25.4285272872811;83.1;69;0;0;0;0;0;0;0
0;58.2664808465837;17.8717654416121;84.8;40.6;0;0;0;0;0;0;0
0;172.668884613714;17.2409396495667;97.8;67.1;0;0;0;0;0;0;0
0;155.400209394843;9.12852671574115;96.2;58.3;0;0;0;0;0;0;0
0;139.939215542126;22.9956517628877;85.2;67.6;0;1;0;0;0;0;0
0;21.3905304615625;23.3053641893878;91.5;28.3;0;0;0;0;0;0;0
0;25.7848066944776;22.9889103700023;90;29.3;0;0;0;0;0;0;0
0;36.8255853735397;25.8600077339509;84.5;29.3;0;0;0;0;0;0;0
0;138.066485501126;15.8619040471187;89.4;61.8;0;0;0;0;0;0;0
0;68.8636009479609;20.7992788336519;80.6;42.5;0;0;0;0;0;0;0
0;136.427001867515;19.8758647610613;86.3;64.4;0;1;0;0;0;0;0
0;44.6484965601267;23.0521148704408;83.8;33.6;0;0;0;0;0;0;0
0;117.448153178565;23.2131428290096;79.4;60.7;0;0;0;0;0;0;0
0;148.055247223797;10.0169855745129;94.7;58.5;1;0;0;0;0;0;0
0;110.600564075825;15.0632001911944;85.9;55.3;1;1;0;0;0;0;0
0;45.237740459293;17.041420128616;87.9;38;0;1;0;0;0;0;1
0;148.570434385161;14.7665161768103;92.3;62.6;0;0;0;0;0;0;0
0;114.537728476578;15.1700362557246;86.2;56.3;0;0;0;0;0;1;0
0;104.364582449697;8.4646323015238;91.8;52.1;1;1;0;0;0;0;0
0;44.4437477729193;7.28354309385205;94.9;44.8;0;1;0;0;0;0;0
0;78.2136963603469;25.9470614906582;74.6;44.7;0;0;0;0;0;0;0
0;45.2908390223505;27.8603661138902;80.2;30.4;0;0;0;0;0;0;0
0;147.215719134131;14.0356688476182;92.4;61.8;0;0;0;0;0;0;0
0;125.177935054808;27.7721083103174;77.3;66;0;0;0;0;0;0;0
0;59.8484520181779;31.456001017294;72.8;34.2;0;0;0;0;0;0;0
0;39.8055710922652;15.6204993518133;90;38;0;0;0;0;0;0;0
0;118.96005669395;11.7720006795786;89.7;55.7;0;1;0;0;0;0;0
1;110.746080275683;14.1152399908751;86.8;55;0;0;0;0;0;0;0
0;76.5858975038667;24.5703072833858;76.1;44.3;0;0;0;0;0;0;0
0;124.249033006812;11.3718951806636;90.6;56.4;1;1;1;0;0;0;0
0;41.4964683552155;6.94262198308391;95.4;44.8;1;0;0;0;0;0;0
0;145.175510843043;25.2160663070194;85.6;70.7;0;0;0;0;0;0;0
0;125.952428000099;11.2414411887444;90.9;56.6;1;1;1;0;0;0;0
1;126.585318299693;12.0801490057035;90.3;57.2;1;1;0;0;0;0;0
0;90.1183795412904;48.4001033056749;51.6;50.1;0;0;0;0;0;0;0
0;127.445715239089;19.9010049997481;84.2;62.1;0;0;0;0;0;0;0
0;24.9565440381122;28.6776916783761;87.9;24;0;0;0;0;0;0;0
0;117.629246669466;28.8949822633619;74.4;63.4;0;0;0;0;0;0;0
1;48.8568009855898;12.6150703525585;90.5;41.7;1;1;1;0;0;0;0
0;85.3645365730974;14.8485689546165;85.2;48.8;0;0;0;0;0;0;0
1;130.333141628561;13.905394636615;89.4;59;0;0;0;0;0;0;0
0;81.0273733851036;23.0824608740056;77.2;46.4;0;1;0;0;0;0;0
0;150.443590982188;18.8533816595326;90.7;66.4;0;1;0;0;0;0;0
0;77.2065485400044;23.4829725545979;77.1;44.8;0;0;0;0;0;0;0
0;142.054251733365;21.3037555374633;86.9;66.8;0;0;0;0;0;0;0
0;155.820892853311;10.7424392015966;95.6;59.8;1;1;0;0;0;0;0
0;65.1838948674762;29.3061427008059;73.4;37.7;0;0;0;0;1;0;0
0;63.1455786594814;26.5648263687155;76.3;38;0;1;0;0;0;0;0
1;73.1416012322617;13.7927517196533;86.8;46;0;0;0;0;0;0;0
0;154.707978842979;20.1295802241378;91.4;68.2;1;1;0;0;0;0;0
0;108.70143889898;33.9948525515261;67.8;60.9;0;0;0;0;0;0;0
0;121.752036174303;31.1642423299525;73.5;66.4;0;0;0;0;0;0;0
0;125.340106921558;26.9696125296601;78;65.6;0;0;0;0;0;0;0
0;139.049581703271;16.0206117236515;89.5;62.1;1;1;0;0;0;0;0
0;42.5690916629596;30.0083321762473;79.7;27.9;0;0;0;0;0;0;0
0;120.86089168835;28.6574597618142;75.4;64.7;0;0;0;0;0;0;0
0;78.146995832256;8.27647267862342;91.9;48.3;1;1;0;0;0;0;0
0;136.250800814765;32.3932091648852;77.6;73.4;0;1;0;0;0;0;0
0;99.3349984631383;7.39797269527267;92.7;51.2;1;1;0;0;0;0;0
0;166.564476637681;18.5064853497362;95.7;68;0;0;0;0;0;0;0
0;64.6355828044471;14.9402141885583;86.5;43.6;0;0;0;0;0;0;1
0;54.1966558916289;15.042606157179;87.8;41.2;1;1;0;0;0;0;0
0;106.699244233994;8.35224520712844;92;52.4;1;1;0;0;0;0;0
1;9.16234704572171;3.14006369362152;99.5;46.9;0;0;0;0;0;0;0
0;146.098899249642;15.0602124819008;91.6;62.5;0;0;0;0;0;0;0
0;43.3839333493143;22.5656819085974;84.5;33.6;0;0;0;0;0;0;0
0;40.7973204962806;22.1921157170739;85.5;33.2;0;0;0;0;0;0;0
0;152.447188423282;18.159570479502;91.6;66.1;0;0;0;0;0;0;0
0;127.11686068327;18.5601724129923;85.2;61.2;0;0;0;0;0;0;0
0;144.637538112931;19.0065778087482;89;65.5;0;0;0;0;0;0;0
0;153.063506509551;27.5936586918082;87.5;74.6;0;0;0;0;0;0;0
0;145.137803853085;21.6933169432431;87.6;67.8;0;0;0;0;0;0;0
0;167.271506538928;43.5707470672698;90.4;92.5;0;0;0;0;0;0;0
0;136.383686967369;14.6413797164065;89.9;60.6;0;0;0;0;0;0;0
0;107.904447506248;20.4924376295257;80.5;56.3;0;1;0;0;0;0;0
0;93.3145858206435;25.9433999313891;74.1;51.5;0;1;0;0;0;0;0
0;146.510734617473;23.7413142011979;86.9;69.8;0;0;0;0;0;0;0
0;64.8625854974823;14.3600139275698;87;43.9;1;1;0;0;0;0;0
1;59.1098883881836;26.6852018916852;77.1;36.3;0;1;0;0;0;0;0
0;85.1920460369695;21.4755675128738;78.6;48.2;0;0;0;0;0;0;0
0;88.4025238027544;25.1097590589794;74.9;49.3;0;0;0;0;0;0;0
0;93.3145858206435;25.9433999313891;74.1;51.5;0;1;0;0;0;0;0
0;74.8047514731801;8.39344982709731;91.9;47.8;1;1;1;0;0;0;0
0;147.885169399703;22.1963961038724;88.2;68.8;0;0;0;0;0;0;0
1;66.2505055071333;10.9252002269981;90;45.6;0;0;0;0;0;0;0
0;128.453709216706;26.0499520153109;79.6;66.2;0;0;0;0;0;0;0
0;132.171215107732;30.0887021986659;77.7;70.2;0;0;0;0;0;0;0
0;153.679279024236;20.9745083375034;90.7;68.8;0;1;1;0;0;0;0
1;65.9657118405575;8.10246875958186;92.6;46.7;0;0;0;0;0;0;0
0;145.518207021828;22.0791757092515;87.5;68.2;0;1;0;0;0;0;0
0;42.5575846893429;14.9335193440796;89.9;39;0;0;0;0;0;0;0
0;50.4403320310055;17.8997206682116;86.2;38.6;0;1;0;0;0;0;0
0;102.948792397918;28.1149426462157;72.6;56.3;0;0;0;0;0;0;0
0;33.169886673832;21.3845738793178;88.3;32.1;0;0;0;0;0;0;0
0;103.840695491656;14.2126704035519;86.2;53.4;0;1;0;0;0;0;0
0;147.329749635072;26.4911305911998;85.7;72.3;0;0;0;0;0;0;0
0;49.6986805172995;10.3585713300629;92.1;43.3;1;1;1;0;0;0;0
0;164.902844841809;22.2685877414802;94.2;71.5;0;0;0;0;0;0;0
0;135.698694382983;11.5974135047432;91.9;58.3;0;1;0;0;0;0;0
0;64.7671686767917;28.853076092507;73.9;37.7;0;0;0;0;0;0;0
0;67.4204274359737;10.9384642432107;89.9;45.8;1;1;0;0;0;0;0
0;93.3796837833227;25.444252789186;74.6;51.5;0;0;0;0;0;0;1
0;89.7698977049028;24.9002008024032;75.1;49.9;0;0;0;0;0;0;0
0;129.93638314697;11.216059914248;91.4;57.2;0;1;0;0;0;0;0
0;117.537571311214;28.9836160614924;74.3;63.4;0;1;1;0;0;0;0
0;39.3775993729103;13.7131323919811;91.3;39.4;1;1;0;0;0;0;0
1;144.237129399837;20.7038643735898;87.9;66.8;0;0;0;0;0;0;0
0;133.311497745179;31.196954979613;77.3;71.4;0;1;0;0;0;0;0
0;43.1655309676082;19.8798893357081;86.4;35.5;0;0;0;0;0;0;0
0;121.480585885871;26.6176633084123;77.3;63.9;0;0;0;0;0;0;0
0;164.490029126234;21.689859381748;94.2;70.9;0;0;0;0;0;0;0
0;120.963756532074;29.737854663711;74.5;65.3;0;0;0;0;0;0;0
0;83.8844964337146;2.81602556806574;97.2;49.7;0;1;0;0;0;0;0
0;46.4502162909334;11.1758668567588;91.9;42.3;1;1;0;0;0;0;0
0;23.7820304232213;6.44748012792594;97.4;44.1;1;1;0;0;0;0;0
0;25.4633450618716;18.6075253593808;92;33.2;0;1;0;0;0;0;0
0;73.3007557660064;11.4843371598016;89;46.7;0;1;0;0;0;0;0
0;97.3343788014167;10.1833196944808;89.9;51.3;0;0;0;0;0;0;0
1;84.3327143217609;13.1643457870112;86.9;48.7;0;0;0;0;0;0;0
0;145.856413348062;10.5118980208143;94.1;58.7;1;0;0;0;0;0;0
0;121.377573088717;26.119915773218;77.7;63.6;0;0;0;0;0;0;0
0;156.608711402884;23.4252001058689;90.7;71.5;0;0;0;0;0;0;0
0;143.558874739098;21.3805986819827;87.3;67.2;0;0;0;0;0;0;0
0;148.495733280796;29.0874543403165;84.8;74.8;0;0;0;0;0;0;0
0;90.7957235527393;28.8027776438315;71.2;50.4;0;0;0;0;0;0;0
0;145.093521361523;27.4361075956485;84.3;72.5;0;0;0;0;0;0;0
0;131.0964565009;30.1219189295768;77.3;69.8;0;1;0;0;0;0;0
0;98.7831153561178;23.5764713220617;76.7;53.6;0;0;0;0;0;0;0
0;90.2938219346507;19.5002564085706;80.5;50.1;0;0;0;0;0;0;1
0;19.1444578111967;20.4298800779642;93.3;30.7;0;0;0;0;0;0;0
0;22.5251873484312;27.9308073639127;89.3;24.2;0;0;0;0;0;0;0
0;102.475109712209;11.5732450073434;88.7;52.5;1;1;0;0;0;0;0
0;79.6951535312339;6.70820393249936;93.4;48.8;1;1;0;0;0;0;0
0;49.7509290706745;26.4660159449812;79.8;32.9;0;1;0;0;0;0;0
0;109.42665421667;23.7522630500759;77.6;57.9;0;0;0;0;0;0;0
1;112.65523270868;12.4615408357073;88.5;54.8;0;0;0;0;0;0;1
0;61.8937301791981;29.9294169672582;73.6;35.9;0;0;0;0;0;0;0
0;73.7798063043972;22.9120055865915;78;43.6;0;0;0;0;0;0;0
0;33.3885135761115;26.3486242525108;85.5;28;0;0;0;0;1;0;0
0;61.1035837361874;17.5900540078762;84.6;41.5;0;1;0;0;0;0;0
