start;day;home;away;first_t1;first_t2;second_t1;second_t2;t1_rank;t2_rank;result_first_t1;result_first_t2;result_second_t1;result_second_t2;result_projection_second_t1;result_projection_second_t2
2006;18;AS Saint-Etienne;Valenciennes FC;3;0;0;1;4;14;3;0;0;3;1.14;1.16
2006;18;RC Lens;Olympique Lyonnais;0;4;0;3;2;1;0;3;0;3;0.9;1.81
2006;18;Le Mans FC;Toulouse FC;2;0;1;0;11;10;3;0;3;0;1.14;1.16
2006;19;LOSC Lille;AJ Auxerre;1;1;1;2;5;13;1;1;0;3;1;1.67
2006;19;Girondins de Bordeaux;Le Mans FC;1;0;1;1;8;11;3;0;1;1;1.14;1.16
2006;19;OGC Nice;RC Lens;1;2;0;0;19;2;0;3;1;1;0.9;1.81
2006;19;Olympique Lyonnais;AS Monaco FC;0;0;0;1;1;15;1;1;0;3;1;1.67
2006;19;FC Sochaux-Montbéliard;AS Nancy-Lorraine;2;1;2;5;3;7;3;0;0;3;1.14;1.16
2006;19;Toulouse FC;FC Nantes;0;4;0;0;10;17;0;3;1;1;0.9;1.81
2006;19;ESTAC Troyes;Paris Saint-Germain;1;1;1;2;18;16;1;1;0;3;1;1.67
2006;19;FC Lorient;Stade Rennais FC;0;0;1;4;12;9;1;1;0;3;1;1.67
2006;19;Olympique de Marseille;AS Saint-Etienne;2;1;2;1;6;4;3;0;3;0;1.14;1.16
2006;19;Valenciennes FC;CS Sedan;2;1;1;1;14;20;3;0;1;1;1.14;1.16
2007;1;Valenciennes FC;Toulouse FC;3;1;1;2;6;12;3;0;0;3;1.14;1.16
2007;1;Olympique Lyonnais;AJ Auxerre;2;0;3;1;1;16;3;0;3;0;1.14;1.16
2007;1;Girondins de Bordeaux;RC Lens;1;0;2;2;3;18;3;0;1;1;1.14;1.16
2007;1;LOSC Lille;FC Lorient;0;0;1;1;14;8;1;1;1;1;1;1.67
2007;1;RC Strasbourg;Olympique de Marseille;0;0;3;4;15;11;1;1;0;3;1;1.67
2007;1;Le Mans FC;FC Metz;1;0;3;4;5;20;3;0;0;3;1.14;1.16
2007;1;Stade Rennais FC;AS Nancy-Lorraine;0;2;3;2;13;2;0;3;3;0;0.9;1.81
2007;1;SM Caen;OGC Nice;1;0;1;3;4;7;3;0;0;3;1.14;1.16
2007;1;AS Monaco FC;AS Saint-Etienne;1;1;0;4;9;10;1;1;0;3;1;1.67
2007;1;Paris Saint-Germain;FC Sochaux-Montbéliard;0;0;2;1;17;19;1;1;3;0;1;1.67
2007;2;OGC Nice;RC Strasbourg;1;0;1;0;7;15;3;0;3;0;1.14;1.16
2007;2;Olympique de Marseille;Stade Rennais FC;0;0;1;3;11;13;1;1;0;3;1;1.67
2007;2;AS Saint-Etienne;Valenciennes FC;3;1;0;2;10;6;3;0;0;3;1.14;1.16
2007;2;AJ Auxerre;Girondins de Bordeaux;0;2;1;4;16;3;0;3;0;3;0.9;1.81
2007;2;AS Nancy-Lorraine;SM Caen;1;0;0;0;2;4;3;0;1;1;1.14;1.16
2007;2;FC Sochaux-Montbéliard;Le Mans FC;1;3;2;0;19;5;0;3;3;0;0.9;1.81
2007;2;FC Metz;LOSC Lille;1;2;1;1;20;14;0;3;1;1;0.9;1.81
2007;2;Toulouse FC;Olympique Lyonnais;1;0;2;3;12;1;3;0;0;3;1.14;1.16
2007;2;FC Lorient;AS Monaco FC;2;1;0;1;8;9;3;0;0;3;1.14;1.16
2007;2;RC Lens;Paris Saint-Germain;0;0;0;3;18;17;1;1;0;3;1;1.67
2007;3;Paris Saint-Germain;FC Lorient;1;3;0;1;17;8;0;3;0;3;0.9;1.81
2007;3;Olympique Lyonnais;RC Lens;3;0;0;3;1;18;3;0;0;3;1.14;1.16
2007;3;AS Nancy-Lorraine;OGC Nice;2;1;0;1;2;7;3;0;0;3;1.14;1.16
2007;3;SM Caen;Toulouse FC;2;1;1;1;4;12;3;0;1;1;1.14;1.16
2007;3;LOSC Lille;FC Sochaux-Montbéliard;1;1;1;1;14;19;1;1;1;1;1;1.67
2007;3;Stade Rennais FC;AS Saint-Etienne;1;0;0;2;13;10;3;0;0;3;1.14;1.16
2007;3;AS Monaco FC;FC Metz;2;0;4;1;9;20;3;0;3;0;1.14;1.16
2007;3;Valenciennes FC;Olympique de Marseille;2;1;1;3;6;11;3;0;0;3;1.14;1.16
2007;3;Girondins de Bordeaux;Le Mans FC;1;2;2;1;3;5;0;3;3;0;0.9;1.81
2007;3;RC Strasbourg;AJ Auxerre;3;0;1;1;15;16;3;0;1;1;1.14;1.16
2007;4;AJ Auxerre;SM Caen;1;0;0;0;16;4;3;0;1;1;1.14;1.16
2007;4;AS Saint-Etienne;Girondins de Bordeaux;0;0;0;1;10;3;1;1;0;3;1;1.67
2007;4;Olympique de Marseille;AS Nancy-Lorraine;2;2;1;1;11;2;1;1;1;1;1;1.67
2007;4;Toulouse FC;RC Strasbourg;1;3;0;2;12;15;0;3;0;3;0.9;1.81
2007;4;OGC Nice;Stade Rennais FC;1;1;1;1;7;13;1;1;1;1;1;1.67
2007;4;FC Metz;Paris Saint-Germain;0;0;0;3;20;17;1;1;0;3;1;1.67
2007;4;FC Sochaux-Montbéliard;AS Monaco FC;0;3;0;1;19;9;0;3;0;3;0.9;1.81
2007;4;FC Lorient;Olympique Lyonnais;2;1;0;2;8;1;3;0;0;3;1.14;1.16
2007;4;Le Mans FC;LOSC Lille;1;1;1;3;5;14;1;1;0;3;1;1.67
2007;4;RC Lens;Valenciennes FC;0;0;2;1;18;6;1;1;3;0;1;1.67
2007;5;Paris Saint-Germain;LOSC Lille;1;1;0;0;17;14;1;1;1;1;1;1.67
2007;5;Olympique Lyonnais;AS Saint-Etienne;1;0;1;1;1;10;3;0;1;1;1.14;1.16
2007;5;Girondins de Bordeaux;FC Lorient;2;2;0;1;3;8;1;1;0;3;1;1.67
2007;5;OGC Nice;Toulouse FC;1;1;1;1;7;12;1;1;1;1;1;1.67
2007;5;Valenciennes FC;FC Sochaux-Montbéliard;3;1;0;1;6;19;3;0;0;3;1.14;1.16
2007;5;Stade Rennais FC;FC Metz;2;0;1;1;13;20;3;0;1;1;1.14;1.16
2007;5;SM Caen;Olympique de Marseille;1;2;1;6;4;11;0;3;0;3;0.9;1.81
2007;5;RC Strasbourg;RC Lens;2;1;2;2;15;18;3;0;1;1;1.14;1.16
2007;5;AS Monaco FC;Le Mans FC;3;1;0;1;9;5;3;0;0;3;1.14;1.16
2007;5;AS Nancy-Lorraine;AJ Auxerre;4;1;0;0;2;16;3;0;1;1;1.14;1.16
2007;6;FC Metz;Girondins de Bordeaux;0;1;0;3;20;3;0;3;0;3;0.9;1.81
2007;6;Olympique de Marseille;OGC Nice;0;2;2;0;11;7;0;3;3;0;0.9;1.81
2007;6;RC Lens;SM Caen;1;1;4;1;18;4;1;1;3;0;1;1.67
2007;6;FC Lorient;Valenciennes FC;1;3;0;3;8;6;0;3;0;3;0.9;1.81
2007;6;AS Saint-Etienne;RC Strasbourg;2;0;0;3;10;15;3;0;0;3;1.14;1.16
2007;6;AJ Auxerre;Stade Rennais FC;0;2;2;1;16;13;0;3;3;0;0.9;1.81
2007;6;Toulouse FC;AS Nancy-Lorraine;1;1;0;1;12;2;1;1;0;3;1;1.67
2007;6;LOSC Lille;AS Monaco FC;0;1;0;0;14;9;0;3;1;1;0.9;1.81
2007;6;FC Sochaux-Montbéliard;Olympique Lyonnais;1;2;1;4;19;1;0;3;0;3;0.9;1.81
2007;6;Le Mans FC;Paris Saint-Germain;0;2;0;0;5;17;0;3;1;1;0.9;1.81
2007;7;RC Strasbourg;FC Lorient;0;0;0;1;15;8;1;1;0;3;1;1.67
2007;7;Paris Saint-Germain;Olympique de Marseille;1;1;1;2;17;11;1;1;0;3;1;1.67
2007;7;Girondins de Bordeaux;AS Monaco FC;2;1;6;0;3;9;3;0;3;0;1.14;1.16
2007;7;SM Caen;FC Sochaux-Montbéliard;2;2;1;1;4;19;1;1;1;1;1;1.67
2007;7;AS Nancy-Lorraine;AS Saint-Etienne;2;0;0;4;2;10;3;0;0;3;1.14;1.16
2007;7;Valenciennes FC;FC Metz;0;0;1;2;6;20;1;1;0;3;1;1.67
2007;7;Stade Rennais FC;LOSC Lille;2;2;1;3;13;14;1;1;0;3;1;1.67
2007;7;OGC Nice;RC Lens;1;0;0;0;7;18;3;0;1;1;1.14;1.16
2007;7;Toulouse FC;AJ Auxerre;2;0;0;1;12;16;3;0;0;3;1.14;1.16
2007;7;Olympique Lyonnais;Le Mans FC;3;2;0;1;1;5;3;0;0;3;1.14;1.16
2007;8;LOSC Lille;Girondins de Bordeaux;1;1;0;0;14;3;1;1;1;1;1;1.67
2007;8;AS Saint-Etienne;SM Caen;3;0;3;1;10;4;3;0;3;0;1.14;1.16
2007;8;FC Metz;Olympique Lyonnais;1;5;0;2;20;1;0;3;0;3;0.9;1.81
2007;8;RC Lens;AS Nancy-Lorraine;1;0;1;2;18;2;3;0;0;3;1.14;1.16
2007;8;AJ Auxerre;OGC Nice;2;0;2;1;16;7;3;0;3;0;1.14;1.16
2007;8;AS Monaco FC;Paris Saint-Germain;1;2;1;1;9;17;0;3;1;1;0.9;1.81
2007;8;FC Lorient;Stade Rennais FC;0;1;0;2;8;13;0;3;0;3;0.9;1.81
2007;8;FC Sochaux-Montbéliard;RC Strasbourg;0;0;2;0;19;15;1;1;3;0;1;1.67
2007;8;Le Mans FC;Valenciennes FC;2;0;2;1;5;6;3;0;3;0;1.14;1.16
2007;8;Olympique de Marseille;Toulouse FC;1;2;0;0;11;12;0;3;1;1;0.9;1.81
2007;9;Olympique Lyonnais;LOSC Lille;1;1;1;0;1;14;1;1;3;0;1;1.67
2007;9;Paris Saint-Germain;Girondins de Bordeaux;0;2;0;3;17;3;0;3;0;3;0.9;1.81
2007;9;OGC Nice;AS Saint-Etienne;3;0;0;0;7;10;3;0;1;1;1.14;1.16
2007;9;Stade Rennais FC;FC Sochaux-Montbéliard;0;2;0;0;13;19;0;3;1;1;0.9;1.81
2007;9;Valenciennes FC;AS Monaco FC;1;0;0;0;6;9;3;0;1;1;1.14;1.16
2007;9;SM Caen;FC Metz;1;2;1;2;4;20;0;3;0;3;0.9;1.81
2007;9;AJ Auxerre;Olympique de Marseille;2;0;1;2;16;11;3;0;0;3;1.14;1.16
2007;9;AS Nancy-Lorraine;FC Lorient;2;0;0;0;2;8;3;0;1;1;1.14;1.16
2007;9;Toulouse FC;RC Lens;1;1;1;1;12;18;1;1;1;1;1;1.67
2007;9;RC Strasbourg;Le Mans FC;0;1;1;0;15;5;0;3;3;0;0.9;1.81
2007;10;AS Monaco FC;AS Nancy-Lorraine;1;3;0;2;9;2;0;3;0;3;0.9;1.81
2007;10;Le Mans FC;OGC Nice;2;0;0;0;5;7;3;0;1;1;1.14;1.16
2007;10;FC Metz;RC Strasbourg;1;2;3;2;20;15;0;3;3;0;0.9;1.81
2007;10;FC Sochaux-Montbéliard;Toulouse FC;0;1;2;1;19;12;0;3;3;0;0.9;1.81
2007;10;LOSC Lille;Valenciennes FC;3;0;0;0;14;6;3;0;1;1;1.14;1.16
2007;10;AS Saint-Etienne;Olympique de Marseille;1;0;0;2;10;11;3;0;0;3;1.14;1.16
2007;10;Girondins de Bordeaux;Olympique Lyonnais;1;3;2;4;3;1;0;3;0;3;0.9;1.81
2007;10;Paris Saint-Germain;Stade Rennais FC;1;3;0;2;17;13;0;3;0;3;0.9;1.81
2007;10;RC Lens;AJ Auxerre;2;0;0;0;18;16;3;0;1;1;1.14;1.16
2007;10;FC Lorient;SM Caen;0;0;0;0;8;4;1;1;1;1;1;1.67
2007;11;RC Strasbourg;Girondins de Bordeaux;1;1;0;3;15;3;1;1;0;3;1;1.67
2007;11;AS Nancy-Lorraine;FC Sochaux-Montbéliard;1;1;1;1;2;19;1;1;1;1;1;1.67
2007;11;Toulouse FC;AS Saint-Etienne;0;2;0;0;12;10;0;3;1;1;0.9;1.81
2007;11;Valenciennes FC;Paris Saint-Germain;0;0;1;1;6;17;1;1;1;1;1;1.67
2007;11;OGC Nice;FC Metz;3;1;2;1;7;20;3;0;3;0;1.14;1.16
2007;11;AJ Auxerre;FC Lorient;5;3;1;1;16;8;3;0;1;1;1.14;1.16
2007;11;SM Caen;LOSC Lille;1;0;0;5;4;14;3;0;0;3;1.14;1.16
2007;11;Olympique Lyonnais;AS Monaco FC;3;1;3;0;1;9;3;0;3;0;1.14;1.16
2007;11;Stade Rennais FC;Le Mans FC;3;0;1;1;13;5;3;0;1;1;1.14;1.16
2007;11;Olympique de Marseille;RC Lens;1;0;3;3;11;18;3;0;1;1;1.14;1.16
2007;12;AS Saint-Etienne;AJ Auxerre;0;0;3;1;10;16;1;1;3;0;1;1.67
2007;12;AS Monaco FC;SM Caen;0;0;1;4;9;4;1;1;0;3;1;1.67
2007;12;FC Sochaux-Montbéliard;Olympique de Marseille;2;1;1;0;19;11;3;0;3;0;1.14;1.16
2007;12;FC Lorient;OGC Nice;0;0;2;1;8;7;1;1;3;0;1;1.67
2007;12;LOSC Lille;RC Strasbourg;0;3;1;0;14;15;0;3;3;0;0.9;1.81
2007;12;Le Mans FC;Toulouse FC;1;1;1;1;5;12;1;1;1;1;1;1.67
2007;12;Girondins de Bordeaux;Valenciennes FC;2;1;1;3;3;6;3;0;0;3;1.14;1.16
2007;12;RC Lens;Stade Rennais FC;1;2;1;3;18;13;0;3;0;3;0.9;1.81
2007;12;Paris Saint-Germain;Olympique Lyonnais;2;3;2;4;17;1;0;3;0;3;0.9;1.81
2007;12;FC Metz;AS Nancy-Lorraine;0;0;1;2;20;2;1;1;0;3;1;1.67
2007;13;RC Strasbourg;Paris Saint-Germain;1;2;0;1;15;17;0;3;0;3;0.9;1.81
2007;13;Stade Rennais FC;AS Monaco FC;0;1;2;1;13;9;0;3;3;0;0.9;1.81
2007;13;Olympique de Marseille;FC Lorient;0;0;2;1;11;8;1;1;3;0;1;1.67
2007;13;Olympique Lyonnais;Valenciennes FC;2;0;2;1;1;6;3;0;3;0;1.14;1.16
2007;13;OGC Nice;FC Sochaux-Montbéliard;0;0;0;1;7;19;1;1;0;3;1;1.67
2007;13;Toulouse FC;FC Metz;0;0;2;0;12;20;1;1;3;0;1;1.67
2007;13;AJ Auxerre;LOSC Lille;0;1;2;0;16;14;0;3;3;0;0.9;1.81
2007;13;SM Caen;Le Mans FC;3;2;1;1;4;5;3;0;1;1;1.14;1.16
2007;13;AS Nancy-Lorraine;Girondins de Bordeaux;1;0;1;2;2;3;3;0;0;3;1.14;1.16
2007;13;RC Lens;AS Saint-Etienne;3;2;0;2;18;10;3;0;0;3;1.14;1.16
2007;14;Olympique Lyonnais;Olympique de Marseille;1;2;1;3;1;11;0;3;0;3;0.9;1.81
2007;14;FC Lorient;Toulouse FC;1;0;0;0;8;12;3;0;1;1;1.14;1.16
2007;14;AS Monaco FC;RC Strasbourg;3;0;2;0;9;15;3;0;3;0;1.14;1.16
2007;14;Le Mans FC;AS Saint-Etienne;3;2;1;4;5;10;3;0;0;3;1.14;1.16
2007;14;LOSC Lille;OGC Nice;1;1;0;0;14;7;1;1;1;1;1;1.67
2007;14;FC Metz;RC Lens;1;2;1;1;20;18;0;3;1;1;0.9;1.81
2007;14;Valenciennes FC;SM Caen;3;0;0;1;6;4;3;0;0;3;1.14;1.16
2007;14;FC Sochaux-Montbéliard;AJ Auxerre;1;1;1;0;19;16;1;1;3;0;1;1.67
2007;14;Girondins de Bordeaux;Stade Rennais FC;3;0;2;0;3;13;3;0;3;0;1.14;1.16
2007;14;Paris Saint-Germain;AS Nancy-Lorraine;0;0;0;1;17;2;1;1;0;3;1;1.67
2007;15;Toulouse FC;AS Monaco FC;0;0;2;0;12;9;1;1;3;0;1;1.67
2007;15;OGC Nice;Paris Saint-Germain;2;1;3;2;7;17;3;0;3;0;1.14;1.16
2007;15;SM Caen;Girondins de Bordeaux;5;0;1;2;4;3;3;0;0;3;1.14;1.16
2007;15;RC Strasbourg;Valenciennes FC;0;0;0;2;15;6;1;1;0;3;1;1.67
2007;15;AS Saint-Etienne;FC Sochaux-Montbéliard;1;0;1;1;10;19;3;0;1;1;1.14;1.16
2007;15;Olympique de Marseille;FC Metz;3;1;2;1;11;20;3;0;3;0;1.14;1.16
2007;15;RC Lens;FC Lorient;1;1;0;1;18;8;1;1;0;3;1;1.67
2007;15;AS Nancy-Lorraine;LOSC Lille;2;0;1;2;2;14;3;0;0;3;1.14;1.16
2007;15;AJ Auxerre;Le Mans FC;3;0;0;3;16;5;3;0;0;3;1.14;1.16
2007;15;Stade Rennais FC;Olympique Lyonnais;0;2;1;1;13;1;0;3;1;1;0.9;1.81
2007;16;FC Sochaux-Montbéliard;RC Lens;0;2;2;3;19;18;0;3;0;3;0.9;1.81
2007;16;LOSC Lille;Olympique de Marseille;1;1;3;1;14;11;1;1;3;0;1;1.67
2007;16;Girondins de Bordeaux;Toulouse FC;4;3;1;0;3;12;3;0;3;0;1.14;1.16
2007;16;Olympique Lyonnais;RC Strasbourg;5;0;2;1;1;15;3;0;3;0;1.14;1.16
2007;16;FC Lorient;AS Saint-Etienne;1;1;0;1;8;10;1;1;0;3;1;1.67
2007;16;Valenciennes FC;Stade Rennais FC;3;0;0;1;6;13;3;0;0;3;1.14;1.16
2007;16;AS Monaco FC;OGC Nice;1;1;2;0;9;7;1;1;3;0;1;1.67
2007;16;Le Mans FC;AS Nancy-Lorraine;2;1;1;1;5;2;3;0;1;1;1.14;1.16
2007;16;Paris Saint-Germain;SM Caen;0;1;0;3;17;4;0;3;0;3;0.9;1.81
2007;16;FC Metz;AJ Auxerre;0;1;0;0;20;16;0;3;1;1;0.9;1.81
2007;17;AJ Auxerre;Paris Saint-Germain;0;1;1;3;16;17;0;3;0;3;0.9;1.81
2007;17;Olympique de Marseille;AS Monaco FC;2;0;3;2;11;9;3;0;3;0;1.14;1.16
2007;17;AS Nancy-Lorraine;Valenciennes FC;0;0;1;1;2;6;1;1;1;1;1;1.67
2007;17;FC Lorient;FC Sochaux-Montbéliard;2;1;1;1;8;19;3;0;1;1;1.14;1.16
2007;17;RC Strasbourg;Stade Rennais FC;3;0;0;3;15;13;3;0;0;3;1.14;1.16
2007;17;AS Saint-Etienne;FC Metz;2;0;1;0;10;20;3;0;3;0;1.14;1.16
2007;17;SM Caen;Olympique Lyonnais;1;0;2;2;4;1;3;0;1;1;1.14;1.16
2007;17;Toulouse FC;LOSC Lille;1;0;2;3;12;14;3;0;0;3;1.14;1.16
2007;17;RC Lens;Le Mans FC;1;3;2;3;18;5;0;3;0;3;0.9;1.81
2007;17;OGC Nice;Girondins de Bordeaux;1;1;0;0;7;3;1;1;1;1;1;1.67
2007;18;Olympique Lyonnais;OGC Nice;0;0;0;0;1;7;1;1;1;1;1;1.67
2007;18;Girondins de Bordeaux;Olympique de Marseille;2;2;2;1;3;11;1;1;3;0;1;1.67
2007;18;LOSC Lille;AS Saint-Etienne;3;0;0;0;14;10;3;0;1;1;1.14;1.16
2007;18;FC Metz;FC Sochaux-Montbéliard;1;2;0;0;20;19;0;3;1;1;0.9;1.81
2007;18;RC Strasbourg;AS Nancy-Lorraine;0;0;0;3;15;2;1;1;0;3;1;1.67
2007;18;Le Mans FC;FC Lorient;0;0;0;0;5;8;1;1;1;1;1;1.67
2007;18;AS Monaco FC;RC Lens;2;0;0;0;9;18;3;0;1;1;1.14;1.16
2007;18;Stade Rennais FC;SM Caen;1;2;2;2;13;4;0;3;1;1;0.9;1.81
2007;18;Valenciennes FC;AJ Auxerre;3;0;0;2;6;16;3;0;0;3;1.14;1.16
2007;18;Paris Saint-Germain;Toulouse FC;1;2;1;1;17;12;0;3;1;1;0.9;1.81
2007;19;Olympique de Marseille;Le Mans FC;1;0;0;0;11;5;3;0;1;1;1.14;1.16
2007;19;OGC Nice;Valenciennes FC;1;0;2;1;7;6;3;0;3;0;1.14;1.16
2007;19;SM Caen;RC Strasbourg;2;0;4;1;4;15;3;0;3;0;1.14;1.16
2007;19;Toulouse FC;Stade Rennais FC;0;0;1;2;12;13;1;1;0;3;1;1.67
2007;19;AS Saint-Etienne;Paris Saint-Germain;0;1;1;1;10;17;0;3;1;1;0.9;1.81
2007;19;AJ Auxerre;AS Monaco FC;1;0;0;3;16;9;3;0;0;3;1.14;1.16
2007;19;FC Lorient;FC Metz;2;0;2;1;8;20;3;0;3;0;1.14;1.16
2007;19;AS Nancy-Lorraine;Olympique Lyonnais;1;1;0;1;2;1;1;1;0;3;1;1.67
2007;19;RC Lens;LOSC Lille;1;2;1;2;18;14;0;3;0;3;0.9;1.81
2007;19;FC Sochaux-Montbéliard;Girondins de Bordeaux;0;1;0;2;19;3;0;3;0;3;0.9;1.81
2008;1;AS Monaco FC;Paris Saint-Germain;1;0;0;0;14;4;3;0;1;1;1.14;1.16
2008;1;Olympique Lyonnais;Toulouse FC;3;0;0;0;1;7;3;0;1;1;1.14;1.16
2008;1;Girondins de Bordeaux;SM Caen;2;1;1;0;2;13;3;0;3;0;1.14;1.16
2008;1;FC Sochaux-Montbéliard;GF38;1;2;1;0;19;11;0;3;3;0;0.9;1.81
2008;1;AS Nancy-Lorraine;LOSC Lille;0;0;2;3;10;6;1;1;0;3;1;1.67
2008;1;Le Mans FC;FC Lorient;0;1;1;1;12;9;0;3;1;1;0.9;1.81
2008;1;Stade Rennais FC;Olympique de Marseille;4;4;0;4;3;5;1;1;0;3;1;1.67
2008;1;AJ Auxerre;FC Nantes;2;1;1;2;15;16;3;0;0;3;1.14;1.16
2008;1;Havre AC;OGC Nice;1;0;0;0;20;8;3;0;1;1;1.14;1.16
2008;1;Valenciennes FC;AS Saint-Etienne;1;0;0;4;18;17;3;0;0;3;1.14;1.16
2008;2;Olympique de Marseille;AJ Auxerre;4;0;2;0;5;15;3;0;3;0;1.14;1.16
2008;2;Toulouse FC;Havre AC;2;1;1;0;7;20;3;0;3;0;1.14;1.16
2008;2;FC Nantes;AS Monaco FC;1;1;2;1;16;14;1;1;3;0;1;1.67
2008;2;GF38;Stade Rennais FC;1;0;0;1;11;3;3;0;0;3;1.14;1.16
2008;2;AS Saint-Etienne;FC Sochaux-Montbéliard;2;1;0;1;17;19;3;0;0;3;1.14;1.16
2008;2;Paris Saint-Germain;Girondins de Bordeaux;1;0;0;4;4;2;3;0;0;3;1.14;1.16
2008;2;LOSC Lille;Le Mans FC;1;3;0;0;6;12;0;3;1;1;0.9;1.81
2008;2;OGC Nice;AS Nancy-Lorraine;2;1;2;1;8;10;3;0;3;0;1.14;1.16
2008;2;SM Caen;Valenciennes FC;3;1;0;2;13;18;3;0;0;3;1.14;1.16
2008;2;FC Lorient;Olympique Lyonnais;0;0;1;1;9;1;1;1;1;1;1;1.67
2008;3;Olympique Lyonnais;GF38;2;0;2;0;1;11;3;0;3;0;1.14;1.16
2008;3;Stade Rennais FC;LOSC Lille;2;1;0;1;3;6;3;0;0;3;1.14;1.16
2008;3;FC Sochaux-Montbéliard;Paris Saint-Germain;1;1;1;2;19;4;1;1;0;3;1;1.67
2008;3;AS Monaco FC;SM Caen;1;1;2;2;14;13;1;1;1;1;1;1.67
2008;3;Girondins de Bordeaux;FC Nantes;2;0;2;1;2;16;3;0;3;0;1.14;1.16
2008;3;AS Nancy-Lorraine;Toulouse FC;0;0;0;3;10;7;1;1;0;3;1;1.67
2008;3;Le Mans FC;AS Saint-Etienne;1;0;1;1;12;17;3;0;1;1;1.14;1.16
2008;3;AJ Auxerre;OGC Nice;0;1;0;2;15;8;0;3;0;3;0.9;1.81
2008;3;Havre AC;Olympique de Marseille;0;1;0;2;20;5;0;3;0;3;0.9;1.81
2008;3;Valenciennes FC;FC Lorient;3;1;1;1;18;9;3;0;1;1;1.14;1.16
2008;4;AS Nancy-Lorraine;Havre AC;2;1;3;2;10;20;3;0;3;0;1.14;1.16
2008;4;AS Saint-Etienne;Olympique Lyonnais;0;1;1;1;17;1;0;3;1;1;0.9;1.81
2008;4;Olympique de Marseille;FC Sochaux-Montbéliard;2;1;0;1;5;19;3;0;0;3;1.14;1.16
2008;4;LOSC Lille;Girondins de Bordeaux;2;1;2;2;6;2;3;0;1;1;1.14;1.16
2008;4;Toulouse FC;Stade Rennais FC;0;0;0;0;7;3;1;1;1;1;1;1.67
2008;4;OGC Nice;Valenciennes FC;2;0;0;1;8;18;3;0;0;3;1.14;1.16
2008;4;SM Caen;Paris Saint-Germain;0;1;0;2;13;4;0;3;0;3;0.9;1.81
2008;4;GF38;AS Monaco FC;1;0;0;1;11;14;3;0;0;3;1.14;1.16
2008;4;FC Nantes;Le Mans FC;1;4;2;0;16;12;0;3;3;0;0.9;1.81
2008;4;FC Lorient;AJ Auxerre;0;2;0;0;9;15;0;3;1;1;0.9;1.81
2008;5;Stade Rennais FC;Havre AC;1;1;0;1;3;20;1;1;0;3;1;1.67
2008;5;AS Monaco FC;FC Lorient;2;0;1;1;14;9;3;0;1;1;1.14;1.16
2008;5;AJ Auxerre;AS Nancy-Lorraine;1;1;2;0;15;10;1;1;3;0;1;1.67
2008;5;Paris Saint-Germain;FC Nantes;1;0;4;1;4;16;3;0;3;0;1.14;1.16
2008;5;SM Caen;AS Saint-Etienne;2;0;2;3;13;17;3;0;0;3;1.14;1.16
2008;5;Le Mans FC;Toulouse FC;1;2;0;2;12;7;0;3;0;3;0.9;1.81
2008;5;Girondins de Bordeaux;Olympique de Marseille;1;1;0;1;2;5;1;1;0;3;1;1.67
2008;5;FC Sochaux-Montbéliard;LOSC Lille;1;1;2;3;19;6;1;1;0;3;1;1.67
2008;5;Valenciennes FC;GF38;1;1;0;0;18;11;1;1;1;1;1;1.67
2008;5;Olympique Lyonnais;OGC Nice;3;2;3;1;1;8;3;0;3;0;1.14;1.16
2008;6;Olympique de Marseille;AS Monaco FC;0;0;1;0;5;14;1;1;3;0;1;1.67
2008;6;LOSC Lille;AJ Auxerre;3;2;0;2;6;15;3;0;0;3;1.14;1.16
2008;6;GF38;Girondins de Bordeaux;0;1;1;1;11;2;0;3;1;1;0.9;1.81
2008;6;FC Lorient;SM Caen;1;1;1;1;9;13;1;1;1;1;1;1.67
2008;6;OGC Nice;Le Mans FC;2;2;2;1;8;12;1;1;3;0;1;1.67
2008;6;AS Nancy-Lorraine;Stade Rennais FC;0;0;1;1;10;3;1;1;1;1;1;1.67
2008;6;FC Nantes;Valenciennes FC;2;0;1;1;16;18;3;0;1;1;1.14;1.16
2008;6;AS Saint-Etienne;Paris Saint-Germain;1;0;1;2;17;4;3;0;0;3;1.14;1.16
2008;6;Havre AC;Olympique Lyonnais;0;1;1;3;20;1;0;3;0;3;0.9;1.81
2008;6;Toulouse FC;FC Sochaux-Montbéliard;2;1;2;1;7;19;3;0;3;0;1.14;1.16
2008;7;Stade Rennais FC;OGC Nice;1;0;1;0;3;8;3;0;3;0;1.14;1.16
2008;7;AS Monaco FC;LOSC Lille;0;2;1;2;14;6;0;3;0;3;0.9;1.81
2008;7;Girondins de Bordeaux;AS Saint-Etienne;1;1;1;1;2;17;1;1;1;1;1;1.67
2008;7;Le Mans FC;Olympique de Marseille;1;1;0;0;12;5;1;1;1;1;1;1.67
2008;7;Valenciennes FC;Toulouse FC;0;1;0;0;18;7;0;3;1;1;0.9;1.81
2008;7;SM Caen;FC Nantes;3;0;1;1;13;16;3;0;1;1;1.14;1.16
2008;7;Olympique Lyonnais;AS Nancy-Lorraine;2;1;2;0;1;10;3;0;3;0;1.14;1.16
2008;7;FC Sochaux-Montbéliard;FC Lorient;1;1;2;1;19;9;1;1;3;0;1;1.67
2008;7;AJ Auxerre;Havre AC;3;0;2;1;15;20;3;0;3;0;1.14;1.16
2008;7;Paris Saint-Germain;GF38;0;1;0;0;4;11;0;3;1;1;0.9;1.81
