"start","day","name","home_avg","away_avg"
1962,1,"Nîmes Olympique",1.5,0.5
1962,1,"Nîmes Olympique",1.5,1
1962,1,"Nîmes Olympique",1.5,0.5
1962,1,"GF38",1,2
1962,1,"Stade de Reims",3,2
1962,1,"Stade de Reims",3,2
1962,1,"Stade de Reims",3,0
1962,1,"Stade de Reims",3,0
1962,1,"GF38",1,0.5
1962,1,"GF38",1,0.5
1962,2,"AS Monaco FC",2,0.5
1962,2,"Valenciennes FC",1,1.5
1962,2,"Valenciennes FC",1,1.5
1962,2,"Valenciennes FC",1,2
1962,2,"Valenciennes FC",1,3
1962,2,"AS Monaco FC",2,3
1962,2,"AS Monaco FC",2,3
1962,3,"Olympique Lyonnais",2,1.5
1962,3,"Olympique Lyonnais",2,1
1962,3,"Olympique Lyonnais",2,0.5
1962,3,"Olympique Lyonnais",2,1.5
1962,3,"Olympique Lyonnais",2,0.5
1962,3,"Olympique Lyonnais",2,3
1962,4,"Stade de Reims",2,2
1962,4,"Stade de Reims",2,2
1962,4,"Stade de Reims",2,0
1962,4,"Stade de Reims",2,0
1962,5,"FC Nancy",2,0
1962,5,"FC Nancy",2,0
1962,5,"FC Nancy",2,2
1962,6,"Girondins de Bordeaux",1.5,2
1962,6,"RC Lens",3,1.5
1962,6,"Stade Rennais FC",3,2
1962,6,"Stade Rennais FC",3,2
1962,6,"Stade Rennais FC",3,0
1962,6,"RC Lens",3,1.5
1962,6,"Girondins de Bordeaux",1.5,0.5
1962,6,"Girondins de Bordeaux",1.5,2
1962,6,"Girondins de Bordeaux",1.5,1
1962,6,"Girondins de Bordeaux",1.5,1
1962,6,"RC Lens",3,0
1962,6,"RC Lens",3,0
1962,7,"RC Strasbourg",3,0.5
1962,7,"RC Strasbourg",3,0
1962,7,"RC Strasbourg",3,0.5
1962,8,"Angers SCO",0,0
1962,8,"Nîmes Olympique",2,0.5
1962,8,"Nîmes Olympique",2,0.5
1962,8,"Toulouse FC",3,1.5
1962,8,"Toulouse FC",3,0.5
1962,8,"Toulouse FC",3,0.5
1962,8,"Toulouse FC",3,2
1962,8,"Toulouse FC",3,1
1962,8,"Angers SCO",0,3
1962,8,"Nîmes Olympique",2,1
1962,8,"Angers SCO",0,0.5
1962,8,"Angers SCO",0,0.5
1962,9,"Stade Rennais FC",3,2
1962,9,"Stade Rennais FC",3,2
1962,9,"Stade Rennais FC",3,0
1962,9,"Olympique de Marseille",0.5,0
1962,9,"GF38",0.5,2
1962,9,"GF38",0.5,2
1962,9,"Olympique de Marseille",0.5,0
1962,9,"GF38",0.5,0.5
1962,9,"GF38",0.5,0.5
1962,9,"GF38",0.5,0
1962,9,"Olympique de Marseille",0.5,1.5
1962,10,"FC Rouen 1899",1.5,3
1962,10,"FC Rouen 1899",1.5,3
1962,10,"FC Rouen 1899",1.5,1.5
1962,11,"RC Strasbourg",2,0.5
1962,11,"RC Strasbourg",2,0
1962,11,"RC Strasbourg",2,0.5
1962,12,"Girondins de Bordeaux",0.5,0.5
1962,12,"GF38",1.5,0.5
1962,12,"GF38",1.5,0
1962,12,"OGC Nice",1,0
1962,12,"GF38",1.5,2
1962,12,"Girondins de Bordeaux",0.5,1
1962,12,"Girondins de Bordeaux",0.5,1
1962,12,"Girondins de Bordeaux",0.5,2
1962,12,"OGC Nice",1,1
1962,12,"GF38",1.5,0.5
1962,12,"GF38",1.5,2
1962,12,"OGC Nice",1,0
1962,12,"OGC Nice",1,0
1962,12,"Girondins de Bordeaux",0.5,2
1962,13,"GF38",2,0
1962,13,"GF38",2,0.5
1962,13,"GF38",2,2
1962,13,"GF38",2,2
1962,13,"GF38",2,0.5
1962,15,"Stade Français",0.5,1.5
1962,15,"Stade Français",0.5,0
1962,15,"Stade Français",0.5,1.5
1962,15,"FC Rouen 1899",2,3
1962,15,"FC Rouen 1899",2,3
1962,15,"FC Rouen 1899",2,1.5
1962,16,"AS Monaco FC",2,3
1962,16,"AS Monaco FC",2,3
1962,16,"AS Monaco FC",2,0.5
1962,18,"Toulouse FC",1.5,2
1962,18,"SO Montpellier",1.5,0
1962,18,"SO Montpellier",1.5,0
1962,18,"Toulouse FC",1.5,1.5
1962,18,"Toulouse FC",1.5,1
1962,18,"Toulouse FC",1.5,0.5
1962,18,"Toulouse FC",1.5,0.5
1962,18,"SO Montpellier",1.5,1
1962,18,"SO Montpellier",1.5,0
1962,19,"CS Sedan",3,1.5
1962,19,"CS Sedan",3,2
1962,19,"CS Sedan",3,1.5
1962,21,"Olympique Lyonnais",1.5,1
1962,21,"Olympique Lyonnais",1.5,1.5
1962,21,"Olympique Lyonnais",1.5,3
1962,21,"Olympique Lyonnais",1.5,1.5
1962,21,"Olympique Lyonnais",1.5,0.5
1962,21,"Olympique Lyonnais",1.5,0.5
1962,22,"Valenciennes FC",2,1.5
1962,22,"Valenciennes FC",2,3
1962,22,"Valenciennes FC",2,1.5
1962,22,"Valenciennes FC",2,2
1962,23,"Girondins de Bordeaux",1.5,2
1962,23,"SO Montpellier",2,1
1962,23,"SO Montpellier",2,0
1962,23,"RC Paris",1,3
1962,23,"RC Paris",1,0.5
1962,23,"AS Monaco FC",1.5,3
1962,23,"SO Montpellier",2,0
1962,23,"Girondins de Bordeaux",1.5,2
1962,23,"Girondins de Bordeaux",1.5,1
1962,23,"Girondins de Bordeaux",1.5,0.5
1962,23,"AS Monaco FC",1.5,3
1962,23,"SO Montpellier",2,0
1962,23,"Girondins de Bordeaux",1.5,1
1962,23,"AS Monaco FC",1.5,0.5
1962,24,"Stade Rennais FC",3,2
1962,24,"Stade Rennais FC",3,2
1962,24,"Stade Rennais FC",3,0
1962,25,"Valenciennes FC",3,1.5
1962,25,"Valenciennes FC",3,3
1962,25,"Valenciennes FC",3,2
1962,25,"Valenciennes FC",3,1.5
1962,25,"Toulouse FC",0,1
1962,25,"Toulouse FC",0,0.5
1962,25,"Toulouse FC",0,1.5
1962,25,"Toulouse FC",0,0.5
1962,25,"Toulouse FC",0,2
1962,26,"RC Strasbourg",3,0.5
1962,26,"RC Strasbourg",3,0.5
1962,26,"RC Strasbourg",3,0
1962,28,"Girondins de Bordeaux",3,0.5
1962,28,"Girondins de Bordeaux",3,2
1962,28,"Girondins de Bordeaux",3,1
1962,28,"FC Nancy",3,2
1962,28,"Girondins de Bordeaux",3,2
1962,28,"FC Nancy",3,0
1962,28,"Toulouse FC",1.5,0.5
1962,28,"Toulouse FC",1.5,1.5
1962,28,"Toulouse FC",1.5,2
1962,28,"Toulouse FC",1.5,1
1962,28,"Toulouse FC",1.5,0.5
1962,28,"FC Nancy",3,0
1962,28,"Valenciennes FC",2,1.5
1962,28,"SO Montpellier",0,0
1962,28,"SO Montpellier",0,1
1962,28,"SO Montpellier",0,0
1962,28,"SO Montpellier",0,0
1962,28,"RC Paris",0,0.5
1962,28,"RC Paris",0,3
1962,28,"CS Sedan",2,1.5
1962,28,"CS Sedan",2,1.5
1962,28,"Valenciennes FC",2,1.5
1962,28,"Valenciennes FC",2,3
1962,28,"Valenciennes FC",2,2
1962,28,"CS Sedan",2,2
1962,28,"Girondins de Bordeaux",3,1
1962,29,"OGC Nice",3,0
1962,29,"OGC Nice",3,0
1962,29,"OGC Nice",3,1
1962,29,"OGC Nice",3,0
1962,29,"Olympique de Marseille",1.5,0
1962,29,"Olympique de Marseille",1.5,1.5
1962,29,"Olympique de Marseille",1.5,0
1962,30,"Nîmes Olympique",0.5,1
1962,30,"Olympique Lyonnais",0.5,1.5
1962,30,"Angers SCO",1.5,0.5
1962,30,"Stade Français",0.5,1.5
1962,30,"Stade Français",0.5,1.5
1962,30,"Angers SCO",1.5,0.5
1962,30,"RC Lens",0,1.5
1962,30,"RC Lens",0,0
1962,30,"Angers SCO",1.5,0
1962,30,"Angers SCO",1.5,3
1962,30,"Olympique Lyonnais",0.5,3
1962,30,"Olympique Lyonnais",0.5,1
1962,30,"Olympique Lyonnais",0.5,0.5
1962,30,"Olympique Lyonnais",0.5,0.5
1962,30,"RC Lens",0,0
1962,30,"Nîmes Olympique",0.5,0.5
1962,30,"RC Lens",0,1.5
1962,30,"Stade Français",0.5,0
1962,30,"Olympique Lyonnais",0.5,1.5
1962,30,"Nîmes Olympique",0.5,0.5
1962,31,"Olympique Lyonnais",0.5,0.5
1962,31,"Olympique Lyonnais",0.5,1
1962,31,"Angers SCO",0,3
1962,31,"Angers SCO",0,0.5
1962,31,"Angers SCO",0,0
1962,31,"Angers SCO",0,0.5
1962,31,"FC Rouen 1899",1.5,1.5
1962,31,"FC Rouen 1899",1.5,3
1962,31,"FC Rouen 1899",1.5,3
1962,31,"RC Lens",1.5,1.5
1962,31,"RC Lens",1.5,0
1962,31,"RC Lens",1.5,1.5
1962,31,"RC Lens",1.5,0
1962,31,"Olympique Lyonnais",0.5,3
1962,31,"Olympique Lyonnais",0.5,1.5
1962,31,"Olympique Lyonnais",0.5,0.5
1962,31,"Olympique Lyonnais",0.5,1.5
1962,32,"RC Paris",1.5,3
1962,32,"RC Paris",1.5,0.5
1962,33,"Stade Rennais FC",3,2
1962,33,"Stade Rennais FC",3,2
1962,33,"Stade Rennais FC",3,0
1962,33,"CS Sedan",0,1.5
1962,33,"Toulouse FC",1.5,0.5
1962,33,"CS Sedan",0,1.5
1962,33,"CS Sedan",0,2
1962,33,"FC Nancy",0,0
1962,33,"Toulouse FC",1.5,2
1962,33,"Toulouse FC",1.5,0.5
1962,33,"Toulouse FC",1.5,1.5
1962,33,"FC Nancy",0,0
1962,33,"Toulouse FC",1.5,1
1962,33,"FC Nancy",0,2
1962,34,"Girondins de Bordeaux",1.5,1
1962,34,"RC Lens",1.5,0
1962,34,"RC Lens",1.5,1.5
1962,34,"RC Lens",1.5,1.5
1962,34,"RC Lens",1.5,0
1962,34,"Olympique Lyonnais",1,1.5
1962,34,"Olympique Lyonnais",1,1
1962,34,"Olympique Lyonnais",1,0.5
1962,34,"Olympique Lyonnais",1,3
1962,34,"Olympique Lyonnais",1,1.5
1962,34,"Olympique Lyonnais",1,0.5
1962,34,"Girondins de Bordeaux",1.5,0.5
1962,34,"Girondins de Bordeaux",1.5,2
1962,34,"Girondins de Bordeaux",1.5,2
1962,34,"Girondins de Bordeaux",1.5,1
1962,35,"Stade de Reims",3,0
1962,35,"Stade de Reims",3,0
1962,35,"Stade de Reims",3,2
1962,35,"Angers SCO",2,0.5
1962,35,"Angers SCO",2,0
1962,35,"Angers SCO",2,0.5
1962,35,"SO Montpellier",1,1
1962,35,"Olympique de Marseille",2,0
1962,35,"SO Montpellier",1,0
1962,35,"SO Montpellier",1,0
1962,35,"SO Montpellier",1,0
1962,35,"Olympique de Marseille",2,1.5
1962,35,"Olympique de Marseille",2,0
1962,35,"Angers SCO",2,3
1962,35,"Stade de Reims",3,2
1962,36,"Valenciennes FC",0.5,1.5
1962,36,"AS Monaco FC",1.5,3
1962,36,"AS Monaco FC",1.5,0.5
1962,36,"AS Monaco FC",1.5,3
1962,36,"Valenciennes FC",0.5,2
1962,36,"Valenciennes FC",0.5,3
1962,36,"Valenciennes FC",0.5,1.5
1962,36,"RC Strasbourg",2,0.5
1962,36,"RC Strasbourg",2,0
1962,36,"RC Strasbourg",2,0.5
1962,37,"OGC Nice",0.5,0
1962,37,"OGC Nice",0.5,0
1962,37,"OGC Nice",0.5,1
1962,37,"OGC Nice",0.5,0
1963,1,"AS Monaco FC",2,1.5
1963,1,"AS Monaco FC",2,0.5
1963,1,"AS Monaco FC",2,2
1963,2,"CS Sedan",1.5,0
1963,2,"CS Sedan",1.5,0
1963,4,"RC Paris",2,0.5
1963,4,"RC Paris",2,0
1963,5,"FC Nantes",1.5,0.5
1963,5,"FC Nantes",1.5,0.5
1963,5,"FC Nantes",1.5,0.5
1963,5,"FC Nantes",1.5,1
1963,6,"Valenciennes FC",1.5,0
1963,6,"FC Nantes",3,0.5
1963,6,"FC Nantes",3,0.5
1963,6,"FC Nantes",3,1
1963,6,"FC Nantes",3,0.5
1963,6,"Valenciennes FC",1.5,3
1963,8,"Toulouse FC",1.5,1.5
1963,8,"Toulouse FC",1.5,3
1963,10,"AS Monaco FC",3,0.5
1963,10,"AS Monaco FC",3,1.5
1963,10,"AS Monaco FC",3,2
1963,12,"Olympique Lyonnais",3,3
1963,12,"Olympique Lyonnais",3,0
1963,12,"Olympique Lyonnais",3,1.5
1963,12,"Olympique Lyonnais",3,1.5
1963,14,"Angers SCO",1,1.5
1963,16,"Nîmes Olympique",2,1.5
1963,16,"Nîmes Olympique",2,0
1963,18,"FC Rouen 1899",3,0
1963,18,"FC Rouen 1899",3,1.5
1963,18,"FC Rouen 1899",3,0
1963,18,"Girondins de Bordeaux",2,0
1963,18,"Girondins de Bordeaux",2,0.5
1963,18,"FC Rouen 1899",3,0
1963,19,"FC Rouen 1899",2,1.5
1963,19,"FC Rouen 1899",2,0
1963,19,"FC Rouen 1899",2,0
1963,19,"FC Rouen 1899",2,0
1963,20,"Stade de Reims",1.5,0.5
1963,20,"Stade de Reims",1.5,1.5
1963,20,"Stade de Reims",1.5,1.5
1963,22,"Stade Français",3,0
1963,22,"Stade Français",3,2
1963,22,"Stade Français",3,0
1963,23,"Olympique Lyonnais",2,1.5
1963,23,"Olympique Lyonnais",2,1.5
1963,23,"Olympique Lyonnais",2,0
1963,23,"Olympique Lyonnais",2,3
1963,24,"RC Lens",1.5,0
1963,24,"Olympique Lyonnais",1,3
1963,24,"Olympique Lyonnais",1,1.5
1963,24,"Olympique Lyonnais",1,1.5
1963,24,"RC Lens",1.5,2
1963,24,"RC Lens",1.5,0.5
1963,24,"Olympique Lyonnais",1,0
1963,26,"FC Rouen 1899",2,0
1963,26,"OGC Nice",2,0.5
1963,26,"FC Rouen 1899",2,1.5
1963,26,"FC Rouen 1899",2,0
1963,26,"FC Rouen 1899",2,0
1963,26,"OGC Nice",2,0
1963,27,"Stade de Reims",2,1.5
1963,27,"Olympique Lyonnais",1.5,1.5
1963,27,"RC Lens",3,2
1963,27,"RC Lens",3,0
1963,27,"RC Lens",3,0.5
1963,27,"Nîmes Olympique",2,1.5
1963,27,"Nîmes Olympique",2,0
1963,27,"Olympique Lyonnais",1.5,1.5
1963,27,"Olympique Lyonnais",1.5,0
1963,27,"Stade Français",3,0
1963,27,"Stade Français",3,2
1963,27,"Stade Français",3,0
1963,27,"FC Rouen 1899",3,0
1963,27,"Olympique Lyonnais",1.5,3
1963,27,"FC Rouen 1899",3,0
1963,27,"FC Rouen 1899",3,1.5
1963,27,"FC Rouen 1899",3,0
1963,27,"Angers SCO",3,1.5
1963,27,"Girondins de Bordeaux",2,0
1963,27,"Girondins de Bordeaux",2,0.5
1963,27,"Stade de Reims",2,0.5
1963,27,"Stade de Reims",2,1.5
1963,29,"Valenciennes FC",1.5,3
1963,29,"FC Nantes",3,0.5
1963,29,"FC Nantes",3,1
1963,29,"FC Nantes",3,0.5
1963,29,"Stade Rennais FC",2,0
1963,29,"Stade Rennais FC",2,0
1963,29,"RC Strasbourg",0,0.5
1963,29,"RC Strasbourg",0,0
1963,29,"FC Nantes",3,0.5
1963,29,"Valenciennes FC",1.5,0
1963,29,"Toulouse FC",2,1.5
1963,29,"CS Sedan",3,0
1963,29,"AS Saint-Etienne",3,0.5
1963,29,"CS Sedan",3,0
1963,29,"AS Saint-Etienne",3,1.5
1963,29,"Toulouse FC",2,3
1963,29,"RC Paris",1.5,0
1963,29,"RC Paris",1.5,0.5
1963,29,"AS Saint-Etienne",3,2
1963,30,"AS Saint-Etienne",3,2
1963,30,"AS Saint-Etienne",3,0.5
1963,30,"AS Saint-Etienne",3,1.5
1963,32,"FC Nantes",1.5,0.5
1963,32,"RC Paris",3,0.5
1963,32,"RC Paris",3,0
1963,32,"RC Strasbourg",3,0
1963,32,"RC Strasbourg",3,0.5
1963,32,"Toulouse FC",2,3
1963,32,"Toulouse FC",2,1.5
1963,32,"Valenciennes FC",2,0
1963,32,"Valenciennes FC",2,3
1963,32,"Olympique Lyonnais",2,1.5
1963,32,"Olympique Lyonnais",2,0
1963,32,"Olympique Lyonnais",2,3
1963,32,"Olympique Lyonnais",2,1.5
1963,32,"CS Sedan",3,0
1963,32,"CS Sedan",3,0
1963,32,"FC Nantes",1.5,0.5
1963,32,"FC Nantes",1.5,1
1963,32,"FC Nantes",1.5,0.5
1963,32,"AS Monaco FC",1.5,0.5
1963,32,"AS Monaco FC",1.5,2
1963,32,"AS Monaco FC",1.5,1.5
1964,2,"FC Nantes",3,1
1964,2,"FC Nantes",3,1.5
1964,4,"LOSC Lille",1,0.5
1964,4,"FC Rouen 1899",2,0.5
1964,4,"LOSC Lille",1,0.5
1964,4,"FC Rouen 1899",2,1.5
1964,4,"FC Rouen 1899",2,0
1964,5,"FC Rouen 1899",0.5,1.5
1964,5,"FC Rouen 1899",0.5,0
1964,5,"FC Rouen 1899",0.5,0.5
1964,6,"Stade Français",2,1
1964,6,"Stade Français",2,0
1964,8,"Girondins de Bordeaux",1.5,1.5
1964,8,"Girondins de Bordeaux",1.5,0.5
1964,10,"FC Rouen 1899",2,1.5
1964,10,"FC Rouen 1899",2,0.5
1964,10,"FC Rouen 1899",2,0
1964,12,"RC Strasbourg",2,1.5
1964,12,"RC Strasbourg",2,1.5
1964,14,"Nîmes Olympique",1.5,0
1964,14,"Nîmes Olympique",1.5,1.5
1964,16,"Toulouse FC",3,1.5
1964,16,"Toulouse FC",3,0
1964,17,"AS Saint-Etienne",3,0
1964,17,"AS Saint-Etienne",3,2
1964,18,"Angers SCO",3,0
1964,18,"Angers SCO",3,0
1964,20,"AS Monaco FC",2,1.5
1964,20,"AS Monaco FC",2,0
1964,20,"AS Monaco FC",2,0.5
1964,20,"RC Lens",2,1.5
1964,20,"RC Lens",2,1
1964,20,"AS Monaco FC",2,1
1964,21,"AS Monaco FC",1.5,0.5
1964,21,"AS Monaco FC",1.5,1.5
1964,21,"AS Monaco FC",1.5,0
1964,21,"AS Monaco FC",1.5,1
1964,22,"Stade Rennais FC",3,0
1964,22,"Stade Rennais FC",3,0.5
1964,24,"Valenciennes FC",1,1.5
1964,24,"Valenciennes FC",1,0
1964,26,"AS Monaco FC",3,1.5
1964,26,"AS Saint-Etienne",3,2
1964,26,"LOSC Lille",2,0.5
1964,26,"AS Saint-Etienne",3,0
1964,26,"Girondins de Bordeaux",1.5,1.5
1964,26,"Girondins de Bordeaux",1.5,0.5
1964,26,"FC Nantes",3,1
1964,26,"SC Toulon",3,0
1964,26,"SC Toulon",3,0
1964,26,"LOSC Lille",2,0.5
1964,26,"FC Nantes",3,1.5
1964,26,"FC Sochaux-Montbéliard",1.5,0.5
1964,26,"FC Sochaux-Montbéliard",1.5,3
1964,26,"Stade Français",3,0
1964,26,"Stade Français",3,1
1964,26,"AS Monaco FC",3,0.5
1964,26,"AS Monaco FC",3,1
1964,26,"AS Monaco FC",3,0
1964,27,"FC Sochaux-Montbéliard",1.5,3
1964,27,"FC Sochaux-Montbéliard",1.5,0.5
1964,29,"SC Toulon",0,0
1964,29,"SC Toulon",0,0
1964,30,"Toulouse FC",2,0
1964,30,"Stade Rennais FC",3,0
1964,30,"Stade Rennais FC",3,0.5
1964,30,"Olympique Lyonnais",0.5,0
1964,30,"RC Lens",3,1.5
1964,30,"RC Lens",3,1
1964,30,"Olympique Lyonnais",0.5,2
1964,30,"CS Sedan",1,0.5
1964,30,"Toulouse FC",2,1.5
1964,30,"Angers SCO",3,0
1964,30,"Angers SCO",3,0
1964,30,"Valenciennes FC",3,1.5
1964,30,"Valenciennes FC",3,0
1964,31,"RC Strasbourg",0.5,1.5
1964,31,"Nîmes Olympique",0,1.5
1964,31,"RC Strasbourg",0.5,1.5
1964,31,"Nîmes Olympique",0,0
1964,32,"AS Monaco FC",1.5,0
1964,32,"AS Monaco FC",1.5,1.5
1964,32,"AS Monaco FC",1.5,0.5
1964,32,"AS Monaco FC",1.5,1
1964,33,"Olympique Lyonnais",2,2
1964,33,"Olympique Lyonnais",2,0
1965,1,"CS Sedan",3,1.5
1965,1,"AS Saint-Etienne",1.5,1
1965,1,"FC Nantes",3,2
1965,1,"FC Nantes",3,2
1965,1,"AS Saint-Etienne",1.5,0
1965,1,"CS Sedan",3,1.5
1965,2,"Nîmes Olympique",2,0.5
1965,2,"Nîmes Olympique",2,0.5
1965,3,"Stade Rennais FC",2,0
1965,3,"Stade Rennais FC",2,1.5
1965,5,"Nîmes Olympique",0.5,0.5
1965,5,"Nîmes Olympique",0.5,0.5
1965,7,"FC Sochaux-Montbéliard",1.5,0.5
1965,7,"FC Sochaux-Montbéliard",1.5,0.5
1965,9,"RC Strasbourg",2,1.5
1965,9,"RC Strasbourg",2,0.5
1965,11,"AS Monaco FC",1,2
1965,11,"AS Monaco FC",1,0
1965,13,"AS Cannes",3,0
1965,13,"AS Cannes",3,0
1965,15,"Olympique Lyonnais",3,0.5
1965,15,"Olympique Lyonnais",3,0.5
1965,17,"Toulouse FC",3,3
1965,17,"Toulouse FC",3,0
1965,19,"Girondins de Bordeaux",3,2
1965,19,"Stade Français",3,0.5
1965,19,"OGC Nice",3,0
1965,19,"LOSC Lille",3,0.5
1965,19,"Angers SCO",1.5,0.5
1965,19,"FC Rouen 1899",1,0
1965,20,"Olympique Lyonnais",0,0.5
1965,20,"Olympique Lyonnais",0,0.5
1965,20,"Stade Français",3,0.5
1965,20,"Stade Rennais FC",2,1.5
1965,20,"Stade Rennais FC",2,0
1965,21,"AS Red Star 93",0.5,0
1965,21,"AS Red Star 93",0.5,0
1965,22,"Angers SCO",2,0.5
1965,24,"FC Nantes",2,2
1965,24,"FC Nantes",2,2
1965,26,"Girondins de Bordeaux",3,2
1965,28,"LOSC Lille",1.5,0.5
1965,30,"FC Rouen 1899",3,0
1965,32,"OGC Nice",3,0
1965,34,"AS Saint-Etienne",3,1
1965,34,"AS Saint-Etienne",3,0
1965,36,"CS Sedan",2,1.5
1965,36,"CS Sedan",2,1.5
1966,1,"FC Nantes",3,2
1966,1,"Stade de Reims",0,0.5
1966,1,"Stade de Reims",0,1
1966,1,"FC Nantes",3,1.5
1966,3,"Angers SCO",2,2
1966,3,"Angers SCO",2,1.5
1966,5,"Toulouse FC",2,0
1966,5,"Toulouse FC",2,1
1966,7,"OGC Nice",3,0
1966,7,"OGC Nice",3,0.5
1966,9,"FC Rouen 1899",3,1.5
1966,9,"FC Rouen 1899",3,0
1966,11,"Olympique de Marseille",0.5,1.5
1966,11,"Olympique de Marseille",0.5,0
1966,13,"RC Strasbourg",1.5,0.5
1966,13,"RC Strasbourg",1.5,0.5
1966,15,"Olympique Lyonnais",2,0.5
1966,15,"Olympique Lyonnais",2,0
1966,16,"AS Saint-Etienne",3,2
1966,17,"Girondins de Bordeaux",2,0
1966,17,"Girondins de Bordeaux",2,3
1966,19,"Nîmes Olympique",0.5,0
1966,19,"CS Sedan",1.5,0.5
1966,19,"Nîmes Olympique",0.5,0.5
1966,19,"Stade Rennais FC",0,0
1966,19,"AS Monaco FC",0.5,0
1966,19,"AS Saint-Etienne",3,2
1966,19,"FC Sochaux-Montbéliard",3,0.5
1966,19,"Stade Français",1.5,0
1966,19,"Valenciennes FC",3,1.5
1966,19,"Nîmes Olympique",0.5,0.5
1966,20,"Olympique Lyonnais",1.5,0
1966,20,"CS Sedan",3,0.5
1966,20,"Olympique Lyonnais",1.5,0.5
1966,22,"Stade Rennais FC",2,0
1966,24,"FC Nantes",2,1.5
1966,24,"FC Nantes",2,2
1966,26,"AS Monaco FC",2,0
1966,28,"Valenciennes FC",2,1.5
1966,30,"Stade Français",0,0
1966,32,"FC Sochaux-Montbéliard",1.5,0.5
1966,34,"Nîmes Olympique",0.5,0.5
1966,34,"Nîmes Olympique",0.5,0
1966,34,"Nîmes Olympique",0.5,0.5
1966,35,"Nîmes Olympique",2,0
1966,35,"Nîmes Olympique",2,0.5
1966,35,"Nîmes Olympique",2,0.5
1966,36,"Nîmes Olympique",2,0.5
1966,36,"Nîmes Olympique",2,0.5
1966,36,"Nîmes Olympique",2,0
1967,1,"LOSC Lille",2,0
1967,1,"LOSC Lille",2,0.5
1967,2,"AS Saint-Etienne",3,0.5
1967,4,"FC Nantes",1,3
1967,4,"FC Nantes",1,0.5
1967,6,"Girondins de Bordeaux",3,2
1967,6,"Girondins de Bordeaux",3,0.5
1967,8,"AS Red Star 93",3,0.5
1967,8,"AS Red Star 93",3,1.5
1967,10,"Stade Rennais FC",2,1.5
1967,10,"FC Sochaux-Montbéliard",3,1
1967,10,"Stade Rennais FC",2,1.5
1967,10,"Stade Rennais FC",2,0.5
1967,10,"Stade Rennais FC",2,0.5
1967,10,"AC Ajaccio",3,3
1967,10,"AC Ajaccio",3,0.5
1967,10,"Olympique Lyonnais",1,0.5
1967,10,"Olympique Lyonnais",1,1.5
1967,10,"FC Rouen 1899",1.5,0
1967,10,"FC Rouen 1899",1.5,1.5
1967,10,"OGC Nice",2,1.5
1967,10,"AS Aixoise",1.5,0
1967,10,"AS Aixoise",1.5,0
1967,10,"FC Rouen 1899",1.5,1.5
1967,10,"Angers SCO",1.5,0
1967,10,"Angers SCO",1.5,0.5
1967,10,"Angers SCO",1.5,0
1967,10,"OGC Nice",2,0.5
1967,10,"LOSC Lille",0.5,0
1967,10,"LOSC Lille",0.5,0.5
1967,10,"FC Sochaux-Montbéliard",3,0
1967,10,"FC Sochaux-Montbéliard",3,1.5
1967,11,"OGC Nice",3,1.5
1967,11,"OGC Nice",3,0.5
1967,13,"FC Rouen 1899",1.5,0
1967,13,"FC Rouen 1899",1.5,1.5
1967,13,"FC Rouen 1899",1.5,1.5
1967,15,"AS Aixoise",1.5,0
1967,15,"AS Aixoise",1.5,0
1967,16,"RC Strasbourg",3,1.5
1967,16,"AS Red Star 93",1,0.5
1967,16,"AS Red Star 93",1,1.5
1967,16,"FC Nantes",2,0.5
1967,16,"FC Nantes",2,3
1967,16,"RC Strasbourg",3,0
1967,16,"RC Strasbourg",3,0.5
1967,16,"Valenciennes FC",2,0.5
1967,16,"Girondins de Bordeaux",3,0.5
1967,16,"Girondins de Bordeaux",3,2
1967,16,"AS Saint-Etienne",3,0.5
1967,16,"RC Lens",1.5,1.5
1967,16,"RC Lens",1.5,0
1967,17,"FC Metz",0.5,0.5
1967,17,"AS Monaco FC",3,0.5
1967,17,"AS Monaco FC",3,0
1967,17,"AS Monaco FC",3,1
1967,17,"Olympique de Marseille",3,0.5
1967,17,"Olympique de Marseille",3,0.5
1967,17,"Olympique de Marseille",3,1.5
1967,17,"FC Metz",0.5,0.5
1967,17,"FC Metz",0.5,0.5
1967,18,"Stade Rennais FC",1.5,1.5
1967,18,"AC Ajaccio",3,0.5
1967,18,"AC Ajaccio",3,3
1967,18,"Stade Rennais FC",1.5,1.5
1967,18,"Stade Rennais FC",1.5,0.5
1967,18,"Stade Rennais FC",1.5,0.5
1967,19,"Girondins de Bordeaux",1.5,2
1967,19,"Girondins de Bordeaux",1.5,0.5
1967,19,"OGC Nice",2,0.5
1967,19,"FC Nantes",2,3
1967,19,"AS Aixoise",2,0
1967,19,"OGC Nice",2,1.5
1967,19,"FC Nantes",2,0.5
1967,19,"AC Ajaccio",3,3
1967,19,"AS Red Star 93",1.5,0.5
1967,19,"Valenciennes FC",1,0.5
1967,19,"AS Red Star 93",1.5,1.5
1967,19,"AC Ajaccio",3,0.5
1967,19,"AS Aixoise",2,0
1967,21,"Stade Rennais FC",2,0.5
1967,21,"Stade Rennais FC",2,1.5
1967,21,"Stade Rennais FC",2,0.5
1967,21,"Stade Rennais FC",2,1.5
1967,23,"Angers SCO",0.5,0
1967,23,"Angers SCO",0.5,0.5
1967,23,"Angers SCO",0.5,0
1967,25,"FC Sochaux-Montbéliard",3,1
1967,25,"FC Sochaux-Montbéliard",3,1.5
1967,25,"FC Sochaux-Montbéliard",3,0
