start;name;final_rank;day;day_rank
2011;Toulouse FC;8;20;8
2011;Toulouse FC;8;21;7
2011;Toulouse FC;8;22;8
2011;Toulouse FC;8;23;8
2011;Toulouse FC;8;24;8
2011;Toulouse FC;8;25;7
2011;Toulouse FC;8;26;6
2011;Toulouse FC;8;27;6
2011;Toulouse FC;8;28;4
2011;Toulouse FC;8;29;4
2011;Toulouse FC;8;30;5
2011;Toulouse FC;8;31;5
2011;Toulouse FC;8;32;5
2011;Toulouse FC;8;33;7
2011;Toulouse FC;8;34;7
2011;Toulouse FC;8;35;7
2011;Toulouse FC;8;36;8
2011;Toulouse FC;8;37;8
2011;Toulouse FC;8;38;8
2011;Evian TG FC;9;1;11
2011;Evian TG FC;9;2;7
2011;Evian TG FC;9;3;6
2011;Evian TG FC;9;4;14
2011;Evian TG FC;9;5;12
2011;Evian TG FC;9;6;10
2011;Evian TG FC;9;7;14
2011;Evian TG FC;9;8;15
2011;Evian TG FC;9;9;15
2011;Evian TG FC;9;10;17
2011;Evian TG FC;9;11;17
2011;Evian TG FC;9;12;14
2011;Evian TG FC;9;13;13
2011;Evian TG FC;9;14;12
2011;Evian TG FC;9;15;13
2011;Evian TG FC;9;16;11
2011;Evian TG FC;9;17;11
2011;Evian TG FC;9;18;12
2011;Evian TG FC;9;19;11
2011;Evian TG FC;9;20;12
2011;Evian TG FC;9;21;12
2011;Evian TG FC;9;22;13
2011;Evian TG FC;9;23;12
2011;Evian TG FC;9;24;11
2011;Evian TG FC;9;25;11
2011;Evian TG FC;9;26;10
2011;Evian TG FC;9;27;10
2011;Evian TG FC;9;28;10
2011;Evian TG FC;9;29;10
2011;Evian TG FC;9;30;10
2011;Evian TG FC;9;31;10
2011;Evian TG FC;9;32;9
2011;Evian TG FC;9;33;9
2011;Evian TG FC;9;34;9
2011;Evian TG FC;9;35;9
2011;Evian TG FC;9;36;9
2011;Evian TG FC;9;37;9
2011;Evian TG FC;9;38;9
2011;Olympique de Marseille;10;1;8
2011;Olympique de Marseille;10;2;9
2011;Olympique de Marseille;10;3;12
2011;Olympique de Marseille;10;4;16
2011;Olympique de Marseille;10;5;17
2011;Olympique de Marseille;10;6;20
2011;Olympique de Marseille;10;7;15
2011;Olympique de Marseille;10;8;13
2011;Olympique de Marseille;10;9;13
2011;Olympique de Marseille;10;10;15
2011;Olympique de Marseille;10;11;12
2011;Olympique de Marseille;10;12;9
2011;Olympique de Marseille;10;13;8
2011;Olympique de Marseille;10;14;10
2011;Olympique de Marseille;10;15;9
2011;Olympique de Marseille;10;16;7
2011;Olympique de Marseille;10;17;8
2011;Olympique de Marseille;10;18;8
2011;Olympique de Marseille;10;19;6
2011;Olympique de Marseille;10;20;6
2011;Olympique de Marseille;10;21;5
2011;Olympique de Marseille;10;22;5
2011;Olympique de Marseille;10;23;7
2011;Olympique de Marseille;10;24;5
2011;Olympique de Marseille;10;25;8
2011;Olympique de Marseille;10;26;8
2011;Olympique de Marseille;10;27;8
2011;Olympique de Marseille;10;28;9
2011;Olympique de Marseille;10;29;9
2011;Olympique de Marseille;10;30;9
2011;Olympique de Marseille;10;31;9
2011;Olympique de Marseille;10;32;10
2011;Olympique de Marseille;10;33;10
2011;Olympique de Marseille;10;34;11
2011;Olympique de Marseille;10;35;10
2011;Olympique de Marseille;10;36;10
2011;Olympique de Marseille;10;37;10
2011;Olympique de Marseille;10;38;10
2011;AS Nancy-Lorraine;11;1;12
2011;AS Nancy-Lorraine;11;2;15
2011;AS Nancy-Lorraine;11;3;18
2011;AS Nancy-Lorraine;11;4;19
2011;AS Nancy-Lorraine;11;5;18
2011;AS Nancy-Lorraine;11;6;19
2011;AS Nancy-Lorraine;11;7;20
2011;AS Nancy-Lorraine;11;8;20
2011;AS Nancy-Lorraine;11;9;20
2011;AS Nancy-Lorraine;11;10;20
2011;AS Nancy-Lorraine;11;11;19
2011;AS Nancy-Lorraine;11;12;19
2011;AS Nancy-Lorraine;11;13;18
2011;AS Nancy-Lorraine;11;14;16
2011;AS Nancy-Lorraine;11;15;18
2011;AS Nancy-Lorraine;11;16;19
2011;AS Nancy-Lorraine;11;17;18
2011;AS Nancy-Lorraine;11;18;15
2011;AS Nancy-Lorraine;11;19;18
2011;AS Nancy-Lorraine;11;20;17
2011;AS Nancy-Lorraine;11;21;13
2011;AS Nancy-Lorraine;11;22;15
2011;AS Nancy-Lorraine;11;23;15
2011;AS Nancy-Lorraine;11;24;16
2011;AS Nancy-Lorraine;11;25;18
2011;AS Nancy-Lorraine;11;26;17
2011;AS Nancy-Lorraine;11;27;17
2011;AS Nancy-Lorraine;11;28;14
2011;AS Nancy-Lorraine;11;29;12
2011;AS Nancy-Lorraine;11;30;11
2011;AS Nancy-Lorraine;11;31;11
2011;AS Nancy-Lorraine;11;32;11
2011;AS Nancy-Lorraine;11;33;11
2011;AS Nancy-Lorraine;11;34;10
2011;AS Nancy-Lorraine;11;35;11
2011;AS Nancy-Lorraine;11;36;11
2011;AS Nancy-Lorraine;11;37;11
2011;AS Nancy-Lorraine;11;38;11
2011;Valenciennes FC;12;1;16
2011;Valenciennes FC;12;2;16
2011;Valenciennes FC;12;3;19
2011;Valenciennes FC;12;4;20
2011;Valenciennes FC;12;5;20
2011;Valenciennes FC;12;6;18
2011;Valenciennes FC;12;7;16
2011;Valenciennes FC;12;8;16
2011;Valenciennes FC;12;9;19
2011;Valenciennes FC;12;10;14
2011;Valenciennes FC;12;11;15
2011;Valenciennes FC;12;12;18
2011;Valenciennes FC;12;13;16
2011;Valenciennes FC;12;14;15
2011;Valenciennes FC;12;15;17
2011;Valenciennes FC;12;16;17
2011;Valenciennes FC;12;17;17
2011;Valenciennes FC;12;18;19
2011;Valenciennes FC;12;19;13
2011;Valenciennes FC;12;20;14
2011;Valenciennes FC;12;21;16
2011;Valenciennes FC;12;22;12
2011;Valenciennes FC;12;23;11
2011;Valenciennes FC;12;24;10
2011;Valenciennes FC;12;25;10
2011;Valenciennes FC;12;26;11
2011;Valenciennes FC;12;27;11
2011;Valenciennes FC;12;28;11
2011;Valenciennes FC;12;29;11
2011;Valenciennes FC;12;30;12
2011;Valenciennes FC;12;31;12
2011;Valenciennes FC;12;32;12
2011;Valenciennes FC;12;33;13
2011;Valenciennes FC;12;34;12
2011;Valenciennes FC;12;35;12
2011;Valenciennes FC;12;36;12
2011;Valenciennes FC;12;37;12
2011;Valenciennes FC;12;38;12
2011;OGC Nice;13;1;17
2011;OGC Nice;13;2;19
2011;OGC Nice;13;3;20
2011;OGC Nice;13;4;17
2011;OGC Nice;13;5;19
2011;OGC Nice;13;6;15
2011;OGC Nice;13;7;17
2011;OGC Nice;13;8;17
2011;OGC Nice;13;9;16
2011;OGC Nice;13;10;13
2011;OGC Nice;13;11;14
2011;OGC Nice;13;12;16
2011;OGC Nice;13;13;17
2011;OGC Nice;13;14;19
2011;OGC Nice;13;15;19
2011;OGC Nice;13;16;18
2011;OGC Nice;13;17;19
2011;OGC Nice;13;18;18
2011;OGC Nice;13;19;17
2011;OGC Nice;13;20;18
2011;OGC Nice;13;21;20
2011;OGC Nice;13;22;18
2011;OGC Nice;13;23;18
2011;OGC Nice;13;24;19
2011;OGC Nice;13;25;17
2011;OGC Nice;13;26;16
2011;OGC Nice;13;27;16
2011;OGC Nice;13;28;18
2011;OGC Nice;13;29;18
2011;OGC Nice;13;30;16
2011;OGC Nice;13;31;13
2011;OGC Nice;13;32;14
2011;OGC Nice;13;33;12
2011;OGC Nice;13;34;14
2011;OGC Nice;13;35;15
2011;OGC Nice;13;36;14
2011;OGC Nice;13;37;13
2011;OGC Nice;13;38;13
2011;FC Sochaux-Montbéliard;14;1;10
2011;FC Sochaux-Montbéliard;14;2;11
2011;FC Sochaux-Montbéliard;14;3;8
2011;FC Sochaux-Montbéliard;14;4;6
2011;FC Sochaux-Montbéliard;14;5;7
2011;FC Sochaux-Montbéliard;14;6;8
2011;FC Sochaux-Montbéliard;14;7;9
2011;FC Sochaux-Montbéliard;14;8;12
2011;FC Sochaux-Montbéliard;14;9;10
2011;FC Sochaux-Montbéliard;14;10;11
2011;FC Sochaux-Montbéliard;14;11;10
2011;FC Sochaux-Montbéliard;14;12;11
2011;FC Sochaux-Montbéliard;14;13;11
2011;FC Sochaux-Montbéliard;14;14;11
2011;FC Sochaux-Montbéliard;14;15;11
2011;FC Sochaux-Montbéliard;14;16;13
2011;FC Sochaux-Montbéliard;14;17;14
2011;FC Sochaux-Montbéliard;14;18;16
2011;FC Sochaux-Montbéliard;14;19;19
2011;FC Sochaux-Montbéliard;14;20;19
2011;FC Sochaux-Montbéliard;14;21;19
2011;FC Sochaux-Montbéliard;14;22;20
2011;FC Sochaux-Montbéliard;14;23;20
2011;FC Sochaux-Montbéliard;14;24;20
2011;FC Sochaux-Montbéliard;14;25;20
2011;FC Sochaux-Montbéliard;14;26;20
2011;FC Sochaux-Montbéliard;14;27;20
2011;FC Sochaux-Montbéliard;14;28;19
2011;FC Sochaux-Montbéliard;14;29;19
2011;FC Sochaux-Montbéliard;14;30;19
2011;FC Sochaux-Montbéliard;14;31;19
2011;FC Sochaux-Montbéliard;14;32;18
2011;FC Sochaux-Montbéliard;14;33;19
2011;FC Sochaux-Montbéliard;14;34;19
2011;FC Sochaux-Montbéliard;14;35;20
2011;FC Sochaux-Montbéliard;14;36;17
2011;FC Sochaux-Montbéliard;14;37;15
2011;FC Sochaux-Montbéliard;14;38;14
2011;Stade Brestois 29;15;1;9
2011;Stade Brestois 29;15;2;10
2011;Stade Brestois 29;15;3;13
2011;Stade Brestois 29;15;4;15
2011;Stade Brestois 29;15;5;16
2011;Stade Brestois 29;15;6;16
2011;Stade Brestois 29;15;7;18
2011;Stade Brestois 29;15;8;18
2011;Stade Brestois 29;15;9;17
2011;Stade Brestois 29;15;10;16
2011;Stade Brestois 29;15;11;16
2011;Stade Brestois 29;15;12;12
2011;Stade Brestois 29;15;13;15
2011;Stade Brestois 29;15;14;13
2011;Stade Brestois 29;15;15;15
2011;Stade Brestois 29;15;16;15
2011;Stade Brestois 29;15;17;16
2011;Stade Brestois 29;15;18;11
2011;Stade Brestois 29;15;19;12
2011;Stade Brestois 29;15;20;11
2011;Stade Brestois 29;15;21;11
2011;Stade Brestois 29;15;22;11
2011;Stade Brestois 29;15;23;14
2011;Stade Brestois 29;15;24;14
2011;Stade Brestois 29;15;25;12
2011;Stade Brestois 29;15;26;12
2011;Stade Brestois 29;15;27;12
2011;Stade Brestois 29;15;28;13
2011;Stade Brestois 29;15;29;16
2011;Stade Brestois 29;15;30;17
2011;Stade Brestois 29;15;31;15
2011;Stade Brestois 29;15;32;17
2011;Stade Brestois 29;15;33;18
2011;Stade Brestois 29;15;34;18
2011;Stade Brestois 29;15;35;18
2011;Stade Brestois 29;15;36;18
2011;Stade Brestois 29;15;37;16
2011;Stade Brestois 29;15;38;15
2011;AC Ajaccio;16;1;19
2011;AC Ajaccio;16;2;18
2011;AC Ajaccio;16;3;17
2011;AC Ajaccio;16;4;18
2011;AC Ajaccio;16;5;15
2011;AC Ajaccio;16;6;17
2011;AC Ajaccio;16;7;19
2011;AC Ajaccio;16;8;19
2011;AC Ajaccio;16;9;18
2011;AC Ajaccio;16;10;19
2011;AC Ajaccio;16;11;20
2011;AC Ajaccio;16;12;20
2011;AC Ajaccio;16;13;20
2011;AC Ajaccio;16;14;20
2011;AC Ajaccio;16;15;20
2011;AC Ajaccio;16;16;20
2011;AC Ajaccio;16;17;20
2011;AC Ajaccio;16;18;20
2011;AC Ajaccio;16;19;20
2011;AC Ajaccio;16;20;20
2011;AC Ajaccio;16;21;15
2011;AC Ajaccio;16;22;16
2011;AC Ajaccio;16;23;17
2011;AC Ajaccio;16;24;17
2011;AC Ajaccio;16;25;16
2011;AC Ajaccio;16;26;18
2011;AC Ajaccio;16;27;13
2011;AC Ajaccio;16;28;16
2011;AC Ajaccio;16;29;15
2011;AC Ajaccio;16;30;15
2011;AC Ajaccio;16;31;17
2011;AC Ajaccio;16;32;19
2011;AC Ajaccio;16;33;17
2011;AC Ajaccio;16;34;17
2011;AC Ajaccio;16;35;16
2011;AC Ajaccio;16;36;16
2011;AC Ajaccio;16;37;18
2011;AC Ajaccio;16;38;16
2011;FC Lorient;17;1;6
2011;FC Lorient;17;2;8
2011;FC Lorient;17;3;11
2011;FC Lorient;17;4;9
2011;FC Lorient;17;5;8
2011;FC Lorient;17;6;6
2011;FC Lorient;17;7;7
2011;FC Lorient;17;8;7
2011;FC Lorient;17;9;6
2011;FC Lorient;17;10;7
2011;FC Lorient;17;11;7
2011;FC Lorient;17;12;7
2011;FC Lorient;17;13;7
2011;FC Lorient;17;14;7
2011;FC Lorient;17;15;7
2011;FC Lorient;17;16;9
2011;FC Lorient;17;17;9
2011;FC Lorient;17;18;10
2011;FC Lorient;17;19;9
2011;FC Lorient;17;20;10
2011;FC Lorient;17;21;10
2011;FC Lorient;17;22;10
2011;FC Lorient;17;23;10
2011;FC Lorient;17;24;13
2011;FC Lorient;17;25;14
2011;FC Lorient;17;26;14
2011;FC Lorient;17;27;15
2011;FC Lorient;17;28;12
2011;FC Lorient;17;29;14
2011;FC Lorient;17;30;14
2011;FC Lorient;17;31;18
2011;FC Lorient;17;32;13
2011;FC Lorient;17;33;14
2011;FC Lorient;17;34;13
2011;FC Lorient;17;35;13
2011;FC Lorient;17;36;13
2011;FC Lorient;17;37;14
2011;FC Lorient;17;38;17
2011;SM Caen;18;1;7
2011;SM Caen;18;2;4
2011;SM Caen;18;3;4
2011;SM Caen;18;4;10
2011;SM Caen;18;5;13
2011;SM Caen;18;6;11
2011;SM Caen;18;7;8
2011;SM Caen;18;8;8
2011;SM Caen;18;9;8
2011;SM Caen;18;10;8
2011;SM Caen;18;11;9
2011;SM Caen;18;12;10
2011;SM Caen;18;13;9
2011;SM Caen;18;14;9
2011;SM Caen;18;15;10
2011;SM Caen;18;16;10
2011;SM Caen;18;17;12
2011;SM Caen;18;18;13
2011;SM Caen;18;19;14
2011;SM Caen;18;20;15
2011;SM Caen;18;21;17
2011;SM Caen;18;22;14
2011;SM Caen;18;23;13
2011;SM Caen;18;24;12
2011;SM Caen;18;25;13
2011;SM Caen;18;26;13
2011;SM Caen;18;27;14
2011;SM Caen;18;28;17
2011;SM Caen;18;29;17
2011;SM Caen;18;30;18
2011;SM Caen;18;31;16
2011;SM Caen;18;32;15
2011;SM Caen;18;33;15
2011;SM Caen;18;34;15
2011;SM Caen;18;35;14
2011;SM Caen;18;36;15
2011;SM Caen;18;37;17
2011;SM Caen;18;38;18
2011;Dijon FCO;19;1;20
2011;Dijon FCO;19;2;20
2011;Dijon FCO;19;3;14
2011;Dijon FCO;19;4;11
2011;Dijon FCO;19;5;14
2011;Dijon FCO;19;6;14
2011;Dijon FCO;19;7;10
2011;Dijon FCO;19;8;10
2011;Dijon FCO;19;9;11
2011;Dijon FCO;19;10;12
2011;Dijon FCO;19;11;13
2011;Dijon FCO;19;12;17
2011;Dijon FCO;19;13;19
2011;Dijon FCO;19;14;17
2011;Dijon FCO;19;15;12
2011;Dijon FCO;19;16;14
2011;Dijon FCO;19;17;15
2011;Dijon FCO;19;18;17
2011;Dijon FCO;19;19;16
2011;Dijon FCO;19;20;13
2011;Dijon FCO;19;21;14
2011;Dijon FCO;19;22;17
2011;Dijon FCO;19;23;16
2011;Dijon FCO;19;24;15
2011;Dijon FCO;19;25;15
2011;Dijon FCO;19;26;15
2011;Dijon FCO;19;27;18
2011;Dijon FCO;19;28;15
2011;Dijon FCO;19;29;13
2011;Dijon FCO;19;30;13
2011;Dijon FCO;19;31;14
2011;Dijon FCO;19;32;16
2011;Dijon FCO;19;33;16
2011;Dijon FCO;19;34;16
2011;Dijon FCO;19;35;19
2011;Dijon FCO;19;36;19
2011;Dijon FCO;19;37;19
2011;Dijon FCO;19;38;19
2011;AJ Auxerre;20;1;18
2011;AJ Auxerre;20;2;17
2011;AJ Auxerre;20;3;16
2011;AJ Auxerre;20;4;12
2011;AJ Auxerre;20;5;10
2011;AJ Auxerre;20;6;9
2011;AJ Auxerre;20;7;11
2011;AJ Auxerre;20;8;9
2011;AJ Auxerre;20;9;9
2011;AJ Auxerre;20;10;10
2011;AJ Auxerre;20;11;11
2011;AJ Auxerre;20;12;13
2011;AJ Auxerre;20;13;12
2011;AJ Auxerre;20;14;14
2011;AJ Auxerre;20;15;16
2011;AJ Auxerre;20;16;16
2011;AJ Auxerre;20;17;13
2011;AJ Auxerre;20;18;14
2011;AJ Auxerre;20;19;15
2011;AJ Auxerre;20;20;16
2011;AJ Auxerre;20;21;18
2011;AJ Auxerre;20;22;19
2011;AJ Auxerre;20;23;19
2011;AJ Auxerre;20;24;18
2011;AJ Auxerre;20;25;19
2011;AJ Auxerre;20;26;19
2011;AJ Auxerre;20;27;19
2011;AJ Auxerre;20;28;20
2011;AJ Auxerre;20;29;20
2011;AJ Auxerre;20;30;20
2011;AJ Auxerre;20;31;20
2011;AJ Auxerre;20;32;20
2011;AJ Auxerre;20;33;20
2011;AJ Auxerre;20;34;20
2011;AJ Auxerre;20;35;17
2011;AJ Auxerre;20;36;20
2011;AJ Auxerre;20;37;20
2011;AJ Auxerre;20;38;20
2012;Paris Saint-Germain;1;1;10
2012;Paris Saint-Germain;1;2;12
2012;Paris Saint-Germain;1;3;12
2012;Paris Saint-Germain;1;4;9
2012;Paris Saint-Germain;1;5;4
2012;Paris Saint-Germain;1;6;3
2012;Paris Saint-Germain;1;7;2
2012;Paris Saint-Germain;1;8;2
2012;Paris Saint-Germain;1;9;1
2012;Paris Saint-Germain;1;10;1
2012;Paris Saint-Germain;1;11;2
2012;Paris Saint-Germain;1;12;2
2012;Paris Saint-Germain;1;13;3
2012;Paris Saint-Germain;1;14;2
2012;Paris Saint-Germain;1;15;4
2012;Paris Saint-Germain;1;16;2
2012;Paris Saint-Germain;1;17;2
2012;Paris Saint-Germain;1;18;1
2012;Paris Saint-Germain;1;19;1
2012;Paris Saint-Germain;1;20;2
2012;Paris Saint-Germain;1;21;1
2012;Paris Saint-Germain;1;22;1
2012;Paris Saint-Germain;1;23;1
2012;Paris Saint-Germain;1;24;1
2012;Paris Saint-Germain;1;25;1
2012;Paris Saint-Germain;1;26;1
2012;Paris Saint-Germain;1;27;1
2012;Paris Saint-Germain;1;28;1
2012;Paris Saint-Germain;1;29;1
2012;Paris Saint-Germain;1;30;1
2012;Paris Saint-Germain;1;31;1
2012;Paris Saint-Germain;1;32;1
2012;Paris Saint-Germain;1;33;1
2012;Paris Saint-Germain;1;34;1
2012;Paris Saint-Germain;1;35;1
2012;Paris Saint-Germain;1;36;1
2012;Paris Saint-Germain;1;37;1
2012;Paris Saint-Germain;1;38;1
2012;Olympique de Marseille;2;1;8
2012;Olympique de Marseille;2;2;2
2012;Olympique de Marseille;2;3;1
2012;Olympique de Marseille;2;4;1
2012;Olympique de Marseille;2;5;1
2012;Olympique de Marseille;2;6;1
2012;Olympique de Marseille;2;7;1
2012;Olympique de Marseille;2;8;1
2012;Olympique de Marseille;2;9;2
2012;Olympique de Marseille;2;10;4
2012;Olympique de Marseille;2;11;3
2012;Olympique de Marseille;2;12;3
2012;Olympique de Marseille;2;13;4
2012;Olympique de Marseille;2;14;3
2012;Olympique de Marseille;2;15;2
2012;Olympique de Marseille;2;16;3
2012;Olympique de Marseille;2;17;3
2012;Olympique de Marseille;2;18;3
2012;Olympique de Marseille;2;19;3
2012;Olympique de Marseille;2;20;3
2012;Olympique de Marseille;2;21;3
2012;Olympique de Marseille;2;22;3
2012;Olympique de Marseille;2;23;3
2012;Olympique de Marseille;2;24;3
2012;Olympique de Marseille;2;25;3
2012;Olympique de Marseille;2;26;3
2012;Olympique de Marseille;2;27;3
2012;Olympique de Marseille;2;28;3
2012;Olympique de Marseille;2;29;3
2012;Olympique de Marseille;2;30;2
2012;Olympique de Marseille;2;31;2
2012;Olympique de Marseille;2;32;2
2012;Olympique de Marseille;2;33;2
2012;Olympique de Marseille;2;34;2
2012;Olympique de Marseille;2;35;2
2012;Olympique de Marseille;2;36;2
2012;Olympique de Marseille;2;37;2
2012;Olympique de Marseille;2;38;2
2012;Olympique Lyonnais;3;1;7
2012;Olympique Lyonnais;3;2;1
2012;Olympique Lyonnais;3;3;2
2012;Olympique Lyonnais;3;4;2
2012;Olympique Lyonnais;3;5;2
2012;Olympique Lyonnais;3;6;2
2012;Olympique Lyonnais;3;7;3
2012;Olympique Lyonnais;3;8;3
2012;Olympique Lyonnais;3;9;3
2012;Olympique Lyonnais;3;10;2
2012;Olympique Lyonnais;3;11;1
2012;Olympique Lyonnais;3;12;1
2012;Olympique Lyonnais;3;13;1
2012;Olympique Lyonnais;3;14;1
2012;Olympique Lyonnais;3;15;1
2012;Olympique Lyonnais;3;16;1
2012;Olympique Lyonnais;3;17;1
2012;Olympique Lyonnais;3;18;2
2012;Olympique Lyonnais;3;19;2
2012;Olympique Lyonnais;3;20;1
2012;Olympique Lyonnais;3;21;2
2012;Olympique Lyonnais;3;22;2
2012;Olympique Lyonnais;3;23;2
2012;Olympique Lyonnais;3;24;2
2012;Olympique Lyonnais;3;25;2
2012;Olympique Lyonnais;3;26;2
2012;Olympique Lyonnais;3;27;2
2012;Olympique Lyonnais;3;28;2
2012;Olympique Lyonnais;3;29;2
2012;Olympique Lyonnais;3;30;3
2012;Olympique Lyonnais;3;31;4
2012;Olympique Lyonnais;3;32;3
2012;Olympique Lyonnais;3;33;3
2012;Olympique Lyonnais;3;34;3
2012;Olympique Lyonnais;3;35;3
2012;Olympique Lyonnais;3;36;3
2012;Olympique Lyonnais;3;37;3
2012;Olympique Lyonnais;3;38;3
2012;OGC Nice;4;1;19
2012;OGC Nice;4;2;14
2012;OGC Nice;4;3;16
2012;OGC Nice;4;4;16
2012;OGC Nice;4;5;11
2012;OGC Nice;4;6;12
2012;OGC Nice;4;7;12
2012;OGC Nice;4;8;16
2012;OGC Nice;4;9;15
2012;OGC Nice;4;10;17
2012;OGC Nice;4;11;16
2012;OGC Nice;4;12;15
2012;OGC Nice;4;13;11
2012;OGC Nice;4;14;10
2012;OGC Nice;4;15;9
2012;OGC Nice;4;16;10
2012;OGC Nice;4;17;8
2012;OGC Nice;4;18;5
2012;OGC Nice;4;19;9
2012;OGC Nice;4;20;5
2012;OGC Nice;4;21;4
2012;OGC Nice;4;22;6
2012;OGC Nice;4;23;5
2012;OGC Nice;4;24;6
2012;OGC Nice;4;25;4
2012;OGC Nice;4;26;4
2012;OGC Nice;4;27;5
2012;OGC Nice;4;28;5
2012;OGC Nice;4;29;5
2012;OGC Nice;4;30;6
2012;OGC Nice;4;31;6
2012;OGC Nice;4;32;5
2012;OGC Nice;4;33;6
2012;OGC Nice;4;34;6
2012;OGC Nice;4;35;4
2012;OGC Nice;4;36;5
2012;OGC Nice;4;37;6
2012;OGC Nice;4;38;4
2012;AS Saint-Etienne;5;1;15
2012;AS Saint-Etienne;5;2;16
2012;AS Saint-Etienne;5;3;11
2012;AS Saint-Etienne;5;4;8
2012;AS Saint-Etienne;5;5;10
2012;AS Saint-Etienne;5;6;11
2012;AS Saint-Etienne;5;7;11
2012;AS Saint-Etienne;5;8;9
2012;AS Saint-Etienne;5;9;10
2012;AS Saint-Etienne;5;10;5
2012;AS Saint-Etienne;5;11;6
2012;AS Saint-Etienne;5;12;4
2012;AS Saint-Etienne;5;13;5
2012;AS Saint-Etienne;5;14;4
2012;AS Saint-Etienne;5;15;3
2012;AS Saint-Etienne;5;16;4
2012;AS Saint-Etienne;5;17;4
2012;AS Saint-Etienne;5;18;8
2012;AS Saint-Etienne;5;19;10
2012;AS Saint-Etienne;5;20;11
2012;AS Saint-Etienne;5;21;8
2012;AS Saint-Etienne;5;22;7
2012;AS Saint-Etienne;5;23;6
2012;AS Saint-Etienne;5;24;4
2012;AS Saint-Etienne;5;25;5
2012;AS Saint-Etienne;5;26;5
2012;AS Saint-Etienne;5;27;4
2012;AS Saint-Etienne;5;28;4
2012;AS Saint-Etienne;5;29;4
2012;AS Saint-Etienne;5;30;4
2012;AS Saint-Etienne;5;31;3
2012;AS Saint-Etienne;5;32;4
2012;AS Saint-Etienne;5;33;4
2012;AS Saint-Etienne;5;34;4
2012;AS Saint-Etienne;5;35;5
2012;AS Saint-Etienne;5;36;6
2012;AS Saint-Etienne;5;37;4
2012;AS Saint-Etienne;5;38;5
2012;LOSC Lille;6;1;3
2012;LOSC Lille;6;2;7
2012;LOSC Lille;6;3;8
2012;LOSC Lille;6;4;12
2012;LOSC Lille;6;5;12
2012;LOSC Lille;6;6;13
2012;LOSC Lille;6;7;15
2012;LOSC Lille;6;8;11
2012;LOSC Lille;6;9;12
2012;LOSC Lille;6;10;10
2012;LOSC Lille;6;11;8
2012;LOSC Lille;6;12;7
2012;LOSC Lille;6;13;8
2012;LOSC Lille;6;14;9
2012;LOSC Lille;6;15;10
2012;LOSC Lille;6;16;11
2012;LOSC Lille;6;17;10
2012;LOSC Lille;6;18;11
2012;LOSC Lille;6;19;8
2012;LOSC Lille;6;20;8
2012;LOSC Lille;6;21;10
2012;LOSC Lille;6;22;11
2012;LOSC Lille;6;23;10
2012;LOSC Lille;6;24;10
2012;LOSC Lille;6;25;10
2012;LOSC Lille;6;26;8
2012;LOSC Lille;6;27;7
2012;LOSC Lille;6;28;6
2012;LOSC Lille;6;29;6
2012;LOSC Lille;6;30;5
2012;LOSC Lille;6;31;5
2012;LOSC Lille;6;32;6
2012;LOSC Lille;6;33;5
2012;LOSC Lille;6;34;5
2012;LOSC Lille;6;35;6
2012;LOSC Lille;6;36;4
2012;LOSC Lille;6;37;5
2012;LOSC Lille;6;38;6
2012;Girondins de Bordeaux;7;1;2
2012;Girondins de Bordeaux;7;2;4
2012;Girondins de Bordeaux;7;3;4
2012;Girondins de Bordeaux;7;4;5
2012;Girondins de Bordeaux;7;5;5
2012;Girondins de Bordeaux;7;6;6
2012;Girondins de Bordeaux;7;7;5
2012;Girondins de Bordeaux;7;8;6
2012;Girondins de Bordeaux;7;9;6
2012;Girondins de Bordeaux;7;10;8
2012;Girondins de Bordeaux;7;11;7
2012;Girondins de Bordeaux;7;12;6
2012;Girondins de Bordeaux;7;13;2
2012;Girondins de Bordeaux;7;14;5
2012;Girondins de Bordeaux;7;15;6
2012;Girondins de Bordeaux;7;16;6
2012;Girondins de Bordeaux;7;17;5
2012;Girondins de Bordeaux;7;18;7
2012;Girondins de Bordeaux;7;19;7
2012;Girondins de Bordeaux;7;20;4
2012;Girondins de Bordeaux;7;21;7
2012;Girondins de Bordeaux;7;22;5
2012;Girondins de Bordeaux;7;23;4
2012;Girondins de Bordeaux;7;24;7
2012;Girondins de Bordeaux;7;25;9
2012;Girondins de Bordeaux;7;26;10
2012;Girondins de Bordeaux;7;27;10
2012;Girondins de Bordeaux;7;28;9
2012;Girondins de Bordeaux;7;29;9
2012;Girondins de Bordeaux;7;30;9
2012;Girondins de Bordeaux;7;31;9
2012;Girondins de Bordeaux;7;32;9
2012;Girondins de Bordeaux;7;33;9
2012;Girondins de Bordeaux;7;34;9
2012;Girondins de Bordeaux;7;35;9
2012;Girondins de Bordeaux;7;36;8
2012;Girondins de Bordeaux;7;37;9
2012;Girondins de Bordeaux;7;38;7
2012;FC Lorient;8;1;9
2012;FC Lorient;8;2;5
2012;FC Lorient;8;3;7
2012;FC Lorient;8;4;3
2012;FC Lorient;8;5;3
2012;FC Lorient;8;6;4
2012;FC Lorient;8;7;4
2012;FC Lorient;8;8;4
2012;FC Lorient;8;9;8
2012;FC Lorient;8;10;9
2012;FC Lorient;8;11;11
2012;FC Lorient;8;12;12
2012;FC Lorient;8;13;10
2012;FC Lorient;8;14;11
2012;FC Lorient;8;15;11
2012;FC Lorient;8;16;8
2012;FC Lorient;8;17;6
